country,cluster,new_cases_per_million,new_deaths_per_million,icu_patients_per_million
Afghanistan,5,0,0.103,0
Albania,4,0,0,0
Algeria,4,0,0.16,0
Andorra,5,0,0,0
Angola,4,0,0,0
Antigua and Barbuda,4,0,0,0
Argentina,4,0,0.531,0
Armenia,1,0,0.337,0
Australia,4,0,0,0
Austria,2,19.986,0.222,5.996
Azerbaijan,5,0,0,0
Bahamas,4,0,0,0
Bahrain,7,0,0,0
Bangladesh,4,0,0.085,0
Barbados,4,0,0,0
Belarus,7,0,0.529,0
Belgium,3,160.661,5.177,32.788
Belize,4,0,0,0
Benin,4,0,0,0
Bhutan,4,0,0,0
Bolivia,5,0,0.857,0
Bosnia and Herzegovina,5,0,0.61,0
Botswana,4,0,0,0
Brazil,1,0,3.571,0
Brunei,4,0,0,0
Bulgaria,0,52.53,0.432,7.34
Burkina Faso,4,0,0,0
Burundi,4,0,0,0
Cambodia,4,0,0,0
Cameroon,4,0,0.113,0
Canada,1,0,4.425,0
Cape Verde,1,0,0,0
Central African Republic,4,0,0,0
Chad,4,0,0.244,0
Chile,7,0,1.151,0
China,4,0,0,0
Colombia,5,0,0.314,0
Comoros,4,0,0,0
Congo,5,0,0.725,0
Costa Rica,4,0,0,0
Cote d'Ivoire,4,0,0,0
Croatia,2,35.564,0,0
Cuba,4,0,0,0
Cyprus,4,0,0,0
Czechia,2,11.953,0.28,3.268
Democratic Republic of Congo,4,0,0,0
Denmark,2,25.379,0.691,6.043
Djibouti,5,0,0,0
Dominica,4,0,0,0
Dominican Republic,5,0,1.198,0
Ecuador,4,0,0.227,0
Egypt,4,0,0.147,0
El Salvador,5,0,0.463,0
Equatorial Guinea,1,0,0.713,0
Eritrea,4,0,0,0
Estonia,2,30.907,0.754,4.523
Eswatini,4,0,0,0
Ethiopia,4,0,0,0
Fiji,4,0,0,0
Finland,2,25.809,0.541,5.956
France,3,312.546,5.377,34.562
Gabon,1,0,0.449,0
Gambia,4,0,0,0
Georgia,4,0,0.251,0
Germany,4,0,0.275,0
Ghana,4,0,0,0
Greece,4,0,0.096,0
Grenada,4,0,0,0
Guatemala,5,0,0,0
Guinea,5,0,0.076,0
Guinea-Bissau,1,0,0,0
Guyana,4,0,0,0
Haiti,4,0,0.175,0
Honduras,4,0,1.01,0
Hungary,0,68.113,0.621,0
Iceland,4,0,0,0
India,4,0,0.071,0
Indonesia,4,0,0.055,0
International,4,0,0,0
Iran,5,0,0.845,0
Iraq,4,0,0,0
Ireland,0,92.956,1.823,11.949
Israel,4,0,0.231,0
Italy,3,203.566,4.333,14.141
Jamaica,4,0,0,0
Japan,4,0,0.127,0
Jordan,4,0,0,0
Kazakhstan,5,0,0,0
Kenya,4,0,0.037,0
Kosovo,4,0,0,0
Kuwait,7,0,1.405,0
Kyrgyzstan,4,0,0,0
Laos,4,0,0,0
Latvia,2,14.314,0,0
Lebanon,4,0,0,0
Lesotho,4,0,0,0
Liberia,4,0,0,0
Libya,4,0,0,0
Liechtenstein,4,0,0,0
Lithuania,4,0,0,0
Luxembourg,3,118.215,0,17.573
Madagascar,4,0,0,0
Malawi,4,0,0,0
Malaysia,4,0,0.031,0
Maldives,1,0,0,0
Mali,4,0,0.099,0
Malta,1,2.265,0,0
Marshall Islands,4,0,0,0
Mauritania,4,0,0,0
Mauritius,4,0,0,0
Mexico,5,0,1.993,0
Moldova,1,0,2.231,0
Monaco,4,0,0,0
Mongolia,5,0,0,0
Montenegro,4,0,0,0
Morocco,4,0,0.054,0
Mozambique,4,0,0,0
Myanmar,4,0,0,0
Namibia,4,0,0,0
Nepal,4,0,0,0
Netherlands,5,0,1.634,21.068
New Zealand,4,0,0,0
Nicaragua,4,0,0,0
Niger,4,0,0.041,0
Nigeria,4,0,0.015,0
North Macedonia,5,0,0,0
Norway,2,11.252,0.553,0
Oman,1,0,0.196,0
Pakistan,5,0,0.29,0
Palestine,4,0,0,0
Panama,1,0,0.927,0
Papua New Guinea,4,0,0,0
Paraguay,4,0,0,0
Peru,7,0,2.972,0
Philippines,4,0,0.164,0
Poland,0,67.06,0.581,0
Portugal,0,66.688,0.883,10.592
Qatar,6,0,0,0
Romania,5,0,0.884,11.696
Russia,1,0,0.637,0
Rwanda,4,0,0,0
Saint Kitts and Nevis,4,0,0,0
Saint Lucia,4,0,0,0
Saint Vincent and the Grenadines,4,0,0,0
Samoa,4,0,0,0
San Marino,7,0,0,0
Sao Tome and Principe,1,0,4.563,0
Saudi Arabia,1,0,0.287,0
Senegal,4,0,0.119,0
Serbia,5,0,0.294,0
Seychelles,4,0,0,0
Sierra Leone,4,0,0,0
Singapore,7,0,0,0
Slovakia,4,3.846,0,0
Slovenia,2,15.393,0,3.367
Solomon Islands,4,0,0,0
Somalia,4,0,0.063,0
South Africa,5,0,0.32,0
South Korea,4,0,0,0
South Sudan,4,0,0,0
Spain,5,0,4.641,0
Sri Lanka,4,0,0,0
Sudan,4,0,0,0
Suriname,4,0,0,0
Sweden,1,0,5.743,0
Switzerland,4,0,0.231,0
Syria,4,0,0,0
Taiwan,4,0,0,0
Tajikistan,5,0,0.629,0
Tanzania,4,0,0,0
Thailand,4,0,0,0
Timor,4,0,0,0
Togo,4,0,0,0
Trinidad and Tobago,4,0,0,0
Tunisia,4,0,0,0
Turkey,5,0,0.652,0
Uganda,4,0,0,0
Ukraine,5,0,0.389,0
United Arab Emirates,1,0,0.202,0
United Kingdom,3,143.078,5.2,19.356
United States,3,138.742,5.359,32.19
Uruguay,4,0,0,0
Uzbekistan,4,0,0,0
Vanuatu,4,0,0,0
Vatican,4,0,0,0
Venezuela,4,0,0,0
Vietnam,4,0,0,0
Yemen,4,0,0,0
Zambia,5,0,0,0
Zimbabwe,4,0,0,0
