country,cluster,new_cases_per_million,new_deaths_per_million,icu_patients_per_million
Afghanistan,7,0,0,0
Albania,6,0,0.347,0
Algeria,7,0,0.114,0
Andorra,7,0,0,0
Angola,7,0,0.061,0
Antigua and Barbuda,7,0,0,0
Argentina,5,0,74.144,0
Armenia,1,0,1.35,0
Australia,7,0,0.078,0
Austria,4,43.858,0.333,10.881
Azerbaijan,7,0,0.197,0
Bahamas,7,0,0,0
Bahrain,5,0,1.763,0
Bangladesh,7,0,0.128,0
Barbados,2,0,0,0
Belarus,3,0,0.635,0
Belgium,1,66.525,0.604,13.46
Belize,7,0,0,0
Benin,7,0,0,0
Bhutan,7,0,0,0
Bolivia,3,0,3.084,0
Bosnia and Herzegovina,0,0,1.524,0
Botswana,7,0,0,0
Brazil,1,0,3.425,0
Brunei,7,0,0,0
Bulgaria,4,123.337,0,6.764
Burkina Faso,7,0,0,0
Burundi,7,0,0,0
Cambodia,7,0,0,0
Cameroon,7,0,0,0
Canada,3,0,0.583,0
Cape Verde,1,0,1.799,0
Central African Republic,7,0,0,0
Chad,7,0,0,0
Chile,0,0,4.237,0
China,7,0,0,0
Colombia,0,0,3.891,0
Comoros,7,0,0,0
Congo,7,0,0,0
Costa Rica,1,0,2.552,0
Cote d'Ivoire,7,0,0,0
Croatia,4,72.346,0.974,0
Cuba,7,0,0,0
Cyprus,2,0,0,0
Czechia,5,105.892,2.148,20.637
Democratic Republic of Congo,7,0,0,0
Denmark,6,18.818,0.173,2.59
Djibouti,7,0,0,0
Dominica,2,0,0,0
Dominican Republic,3,0,0.277,0
Ecuador,0,0,4.421,0
Egypt,7,0,0.156,0
El Salvador,2,0,0.771,0
Equatorial Guinea,2,0,0,0
Eritrea,7,0,0,0
Estonia,6,27.892,0.754,1.508
Eswatini,2,0,1.724,0
Ethiopia,7,0,0.061,0
Fiji,7,0,0,0
Finland,2,0,0,0
France,1,101.634,0.735,19.288
Gabon,7,0,0,0
Gambia,7,0,0.414,0
Georgia,0,0,0.501,0
Germany,3,0,0.167,0
Ghana,7,0,0,0
Greece,3,0,0.192,0
Grenada,7,0,0,0
Guatemala,3,0,0.837,0
Guinea,7,0,0,0
Guinea-Bissau,7,0,0,0
Guyana,3,0,2.543,0
Haiti,7,0,0,0
Honduras,6,0,2.726,0
Hong Kong,7,0,0,0
Hungary,4,78.362,1.656,0
Iceland,0,0,0,0
India,6,0,0.793,0
Indonesia,2,0,0.424,0
International,7,0,0,0
Iran,3,0,2.512,0
Iraq,0,0,1.243,0
Ireland,0,24.707,0.405,4.05
Israel,5,0,5.315,0
Italy,4,56.035,0.397,4.813
Jamaica,2,0,1.351,0
Japan,7,0,0.04,0
Jordan,0,0,0.784,0
Kazakhstan,2,0,0.107,0
Kenya,7,0,0,0
Kosovo,2,0,1.035,0
Kuwait,0,0,0.468,0
Kyrgyzstan,2,0,0.153,0
Laos,7,0,0,0
Latvia,2,11.133,0,0
Lebanon,1,0,1.026,0
Lesotho,2,0,0.934,0
Liberia,7,0,0,0
Libya,0,0,1.164,0
Liechtenstein,2,0,0,0
Lithuania,3,0,0,0
Luxembourg,0,31.95,1.598,4.793
Madagascar,7,0,0.072,0
Malawi,7,0,0,0
Malaysia,7,0,0,0
Maldives,0,0,0,0
Mali,7,0,0,0
Malta,0,0,0,0
Marshall Islands,7,0,0,0
Mauritania,7,0,0,0
Mauritius,7,0,0,0
Mexico,3,0,3.351,0
