country,cluster,new_cases_per_million,new_deaths_per_million,icu_patients_per_million
Afghanistan,2,0,0.051,0
Albania,3,0,1.39,0
Algeria,2,0,0.182,0
Andorra,4,0,25.885,0
Angola,2,0,0.03,0
Antigua and Barbuda,2,0,0,0
Argentina,0,0,7.036,0
Armenia,7,0,2.025,0
Australia,2,0,0.039,0
Austria,5,51.519,0.444,10.77
Azerbaijan,6,0,0,0
Bahamas,0,0,2.543,0
Bahrain,0,0,2.938,0
Bangladesh,6,0,0.188,0
Barbados,2,0,0,0
Belarus,3,0,0.529,0
Belgium,1,127.097,1.726,23.124
Belize,7,0,0,0
Benin,2,0,0,0
Bhutan,2,0,0,0
Bolivia,6,0,1.542,0
Bosnia and Herzegovina,3,0,2.438,0
Botswana,7,0,0.85,0
Brazil,3,0,0.946,0
Brunei,2,0,0,0
Bulgaria,5,175.723,3.31,9.355
Burkina Faso,2,0,0.096,0
Burundi,2,0,0,0
Cambodia,2,0,0,0
Cameroon,2,0,0,0
Canada,6,0,0.371,0
Cape Verde,0,0,0,0
Central African Republic,2,0,0,0
Chad,2,0,0,0
Chile,7,0,3.034,0
China,2,0,0,0
Colombia,0,0,2.968,0
Comoros,2,0,0,0
Congo,2,0,0,0
Costa Rica,1,0,6.282,0
Cote d'Ivoire,2,0,0,0
Croatia,5,98.41,0.731,0
Cuba,2,0,0,0
Cyprus,3,0,0,0
Czechia,1,233.729,5.976,43.608
Democratic Republic of Congo,2,0,0,0
Denmark,3,18.473,0.345,3.28
Djibouti,2,0,0,0
Dominica,2,0,0,0
Dominican Republic,3,0,0.553,0
Ecuador,6,0,1.53,0
Egypt,2,0,0.098,0
El Salvador,2,0,0.617,0
Equatorial Guinea,2,0,0,0
Eritrea,2,0,0,0
Estonia,6,24.123,0,3.769
Eswatini,6,0,0,0
Ethiopia,2,0,0.122,0
Fiji,2,0,0,0
Finland,3,8.302,0,1.805
France,1,132.841,1.563,23.578
Gabon,6,0,0,0
Gambia,2,0,0.414,0
Georgia,7,0,2.005,0
Germany,7,0,0.167,0
Ghana,2,0,0.064,0
Greece,6,0,0.672,0
Grenada,6,0,0,0
Guatemala,2,0,0.167,0
Guinea,2,0,0.076,0
Guinea-Bissau,2,0,0.508,0
Guyana,3,0,1.271,0
Haiti,2,0,0,0
Honduras,3,0,0.909,0
Hong Kong,2,0,0,0
Hungary,5,146.786,1.449,0
Iceland,0,0,0,0
India,3,0,0.512,0
Indonesia,6,0,0.333,0
International,2,0,0,0
Iran,3,0,3.238,0
Iraq,7,0,1.492,0
Ireland,0,44.757,0.203,6.481
Israel,1,0,3.466,0
Italy,5,87.212,0.645,7.476
Jamaica,3,0,2.364,0
Japan,2,0,0.024,0
Jordan,7,0,1.568,0
Kazakhstan,2,0,0.053,0
Kenya,2,0,0.205,0
Kosovo,3,0,0.517,0
Kuwait,0,0,1.405,0
Kyrgyzstan,3,0,0.766,0
Laos,2,0,0,0
Latvia,3,34.461,0,0
Lebanon,0,0,1.026,0
Lesotho,2,0,0,0
Liberia,2,0,0,0
Libya,0,0,1.892,0
Liechtenstein,7,0,0,0
Lithuania,3,0,0,0
Luxembourg,6,63.9,1.598,3.195
Madagascar,2,0,0,0
Malawi,2,0,0,0
Malaysia,6,0,0.062,0
Maldives,7,0,0,0
Mali,2,0,0,0
Malta,0,0,4.53,0
Marshall Islands,2,0,0,0
Mauritania,2,0,0,0
Mauritius,2,0,0,0
Mexico,6,0,1.272,0
Moldova,7,0,4.214,0
Monaco,3,0,0,0
Mongolia,2,0,0,0
Montenegro,1,0,14.33,0
Morocco,3,0,0.84,0
Mozambique,2,0,0.032,0
Myanmar,6,0,0.331,0
Namibia,6,0,0.394,0
Nepal,0,0,0.309,0
Netherlands,1,0,0.7,17.8
New Zealand,2,0,0,0
Nicaragua,2,0,0,0
Niger,2,0,0,0
Nigeria,2,0,0,0
North Macedonia,7,0,2.4,0
Norway,6,5.718,0.184,0
Oman,0,0,1.567,0
Pakistan,2,0,0.036,0
Palestine,7,0,1.176,0
Panama,7,0,2.549,0
Papua New Guinea,2,0,0,0
Paraguay,7,0,2.664,0
Peru,3,0,1.577,0
Philippines,3,0,0.1,0
Poland,5,139.035,0.925,0
Portugal,5,86.008,1.373,12.553
Qatar,7,0,0,0
Romania,7,0,2.911,32.644
Russia,7,0,0.843,0
Rwanda,2,0,0.077,0
Saint Kitts and Nevis,2,0,0,0
Saint Lucia,2,0,0,0
Saint Vincent and the Grenadines,2,0,0,0
Samoa,2,0,0,0
San Marino,2,0,0,0
Sao Tome and Principe,2,0,0,0
Saudi Arabia,6,0,0.718,0
Senegal,2,0,0.06,0
