country,cluster,new_tests_per_thousand,tests_per_case,stringency_index
Afghanistan,1,0,0,67.59
Albania,1,0,0,84.26
Algeria,0,0,0,86.57
Andorra,5,0,0,48.15
Angola,0,0,0,90.74
Antigua and Barbuda,3,0,0,0
Argentina,0,0.028,7.5,100
Armenia,3,0,0,0
Australia,4,0,34,73.15
Austria,1,4.033,13.3,81.48
Azerbaijan,0,0,0,88.89
Bahamas,3,0,0,0
Bahrain,4,0,38.4,78.7
Bangladesh,2,0.001,90.4,87.04
Barbados,1,0,0,73.15
Belarus,3,0,36.7,8.33
Belgium,1,0.525,3.7,81.48
Belize,1,0,0,75
Benin,1,0,0,70.83
Bhutan,1,0,0,83.33
Bolivia,1,0,6.6,84.26
Bosnia and Herzegovina,0,0,0,89.81
Botswana,0,0,0,86.11
Brazil,1,0,0,74.54
Brunei,5,0,0,52.78
Bulgaria,1,0,0,71.3
Burkina Faso,1,0,0,84.26
Burundi,3,0,0,13.89
Cambodia,5,0,0,57.41
Cameroon,5,0,0,57.41
Canada,1,0.443,15.5,74.54
Cape Verde,1,0,0,79.63
Central African Republic,1,0,0,68.52
Chad,5,0,0,33.33
Chile,1,0.14,11.6,73.15
China,1,0,0,73.61
Colombia,0,0.023,0,87.96
Comoros,3,0,0,0
Congo,0,0,0,97.22
Costa Rica,1,0.026,0,75
Cote d'Ivoire,1,0,0,80.56
Croatia,0,0.164,8,96.3
Cuba,1,0.071,18.7,66.67
Cyprus,0,0.688,0,92.59
Czechia,1,0.623,19.2,74.07
Democratic Republic of Congo,1,0,0,77.78
Denmark,1,0.993,13.2,72.22
Djibouti,0,0,0,94.44
Dominica,1,0,0,79.63
Dominican Republic,0,0.017,2.8,92.59
Ecuador,0,0.04,0,93.52
Egypt,1,0,0,84.26
El Salvador,0,0,0,88.89
Equatorial Guinea,3,0,0,0
Eritrea,0,0,0,93.52
Estonia,4,1.949,32.6,77.78
Eswatini,0,0,0,86.11
Ethiopia,4,0.001,28.8,68.52
Fiji,4,0.027,80.4,88.89
Finland,1,0.421,17.8,67.59
France,0,0,0,87.96
Gabon,1,0,0,66.67
Gambia,1,0,0,78.7
Georgia,0,0,0,100
Germany,1,0,0,76.85
Ghana,4,0,81.1,86.11
Greece,1,0.143,10.5,84.26
Grenada,3,0,0,0
Guatemala,0,0.003,16.5,93.52
Guinea,1,0,0,78.7
Guinea-Bissau,3,0,0,0
Guyana,5,0,0,57.41
Haiti,1,0,0,82.41
Honduras,0,0,0,100
Hungary,4,0.123,25.9,76.85
Iceland,5,3.707,16.6,53.7
India,0,0,11.9,100
Indonesia,5,0.002,3.6,50.93
International,3,0,0,0
Iran,5,0,0,57.41
Iraq,0,0,0,96.3
Ireland,1,0.4,6.9,85.19
Israel,1,1.181,12.9,85.19
Italy,0,0.658,6.4,91.67
Jamaica,1,0,13,78.7
Japan,5,0.037,8.6,40.74
Jordan,0,0,0,100
Kazakhstan,4,0.126,67.1,92.13
Kenya,4,0.012,22.2,87.04
Kosovo,0,0,0,92.59
Kuwait,1,0,0,81.48
Kyrgyzstan,0,0,0,92.13
Laos,0,0,0,96.3
Latvia,4,0.543,29.1,69.44
Lebanon,1,0,0,85.19
Lesotho,0,0,0,90.74
Liberia,1,0,0,79.63
Libya,0,0,0,90.74
Liechtenstein,3,0,0,0
Lithuania,4,0.919,31.7,81.48
Luxembourg,1,2.142,6.5,79.63
Madagascar,0,0,0,91.67
Malawi,5,0,0,52.78
Malaysia,1,0.056,19,73.15
Maldives,3,0.17,81.7,0
Mali,1,0,0,72.22
Malta,3,1.692,71.4,0
Marshall Islands,3,0,0,0
Mauritania,1,0.001,0,77.78
Mauritius,1,0,0,82.41
Mexico,1,0.013,10.4,82.41
Moldova,0,0,0,87.04
Monaco,1,0,0,85.19
