country,cluster,new_tests_per_thousand,tests_per_case,stringency_index
Afghanistan,2,0,0,78.7
Albania,2,0,0,62.96
Algeria,2,0,0,74.07
Andorra,4,0,0,45.37
Angola,2,0,0,76.39
Antigua and Barbuda,5,0,0,0
Argentina,2,0.244,2.7,92.59
Armenia,5,0,0,0
Australia,0,1.743,225.6,71.76
Austria,4,0,80.5,35.19
Azerbaijan,2,0,0,96.3
Bahamas,5,0,0,0
Bahrain,2,5.408,14.4,69.44
Bangladesh,2,0.082,4.3,74.54
Barbados,4,0,0,54.63
Belarus,4,0,45.1,16.67
Belgium,0,1.3,108.8,50
Belize,2,0,0,69.44
Benin,4,0,0,41.67
Bhutan,2,0,0,62.96
Bolivia,2,0.21,1.6,84.26
Bosnia and Herzegovina,4,0,0,56.48
Botswana,4,0,0,57.41
Brazil,2,0,0,81.02
Brunei,4,0,0,49.07
Bulgaria,4,0.481,14,36.11
Burkina Faso,4,0,0,45.37
Burundi,5,0,0,13.89
Cambodia,4,0,0,38.89
Cameroon,4,0,0,60.19
Canada,0,1.189,121.3,67.13
Cape Verde,2,1.261,13.3,79.17
Central African Republic,4,0,0,53.7
Chad,2,0,0,67.59
Chile,2,0.64,6.1,87.5
China,2,0,0,78.24
Colombia,2,0.503,0,87.04
Comoros,5,0,0,0
Congo,2,0,0,73.15
Costa Rica,2,0.282,0,73.61
Cote d'Ivoire,2,0.026,5.9,63.43
Croatia,4,0.425,16.3,49.07
Cuba,1,0.298,604.2,66.67
Cyprus,1,2.003,540.3,47.22
Czechia,4,0.448,43.8,34.72
Democratic Republic of Congo,2,0.005,6.7,80.56
Denmark,1,2.886,567.5,54.63
Djibouti,4,0,0,59.26
Dominica,4,0,0,44.44
Dominican Republic,2,0.372,3,75
Ecuador,2,0.135,0,79.63
Egypt,4,0,0,60.19
El Salvador,2,0.383,8.7,89.81
Equatorial Guinea,5,0,0,0
Eritrea,2,0,0,89.81
Estonia,0,0.493,163.1,25.93
Eswatini,2,0,0,80.56
Ethiopia,2,0.031,13.8,80.56
Fiji,0,0.168,147.1,54.63
Finland,1,0.966,711.5,40.74
France,4,0.19,90.9,46.3
Gabon,2,0,0,66.67
Gambia,2,0,0,68.98
Georgia,4,0,0,51.85
Germany,4,0,0,55.09
Ghana,4,0.078,5.5,52.78
Greece,0,0.37,126.6,57.41
Grenada,5,0,0,0
Guatemala,2,0.18,3.1,96.3
Guinea,2,0,0,71.3
Guinea-Bissau,5,0,0,0
Guyana,2,0,0,77.31
Haiti,2,0,0,72.22
Honduras,2,0,0,96.3
Hungary,0,0.083,176.9,54.63
Iceland,0,0.445,409.1,39.81
India,2,0.207,9.7,77.78
Indonesia,4,0,6.6,62.5
International,5,0,0,0
Iran,4,0.299,10.7,58.8
Iraq,2,0,5.3,92.59
Ireland,0,1.296,373.8,38.89
Israel,2,3.668,18.9,68.52
Italy,0,0.692,216.8,58.33
Jamaica,4,0.052,86,64.81
Japan,4,0.088,22.4,25.93
Jordan,4,0,0,48.15
Kazakhstan,2,0.972,7.6,83.33
Kenya,2,0.093,10.9,81.48
Kosovo,4,0,0,54.63
Kuwait,2,0.871,5.6,83.33
Kyrgyzstan,2,0,0,76.39
Laos,5,0,0,20.37
Latvia,0,1.132,294.9,50
Lebanon,2,0,0,68.52
Lesotho,4,0,0,54.63
Liberia,2,0,0,73.15
Libya,2,0,0,90.74
Liechtenstein,5,0,0,0
Lithuania,1,1.138,613.7,31.48
Luxembourg,0,18.459,136.8,27.78
Madagascar,2,0,2.2,68.98
Malawi,4,0.022,5.4,60.19
Malaysia,1,0.145,709.2,50.93
Maldives,5,1.465,19.8,0
Mali,4,0,0,52.78
Malta,3,2.231,5433.6,0
Marshall Islands,5,0,0,0
Mauritania,4,0,11.2,29.63
Mauritius,5,0,0,16.67
Mexico,2,0.122,2,70.83
Moldova,2,0,0,77.78
Monaco,5,0,0,0
Mongolia,4,0,0,60.19
Montenegro,5,0,0,0
Morocco,4,0.501,76.4,64.81
Mozambique,2,0.028,29,75
Myanmar,1,0.027,452.7,80.56
Namibia,4,0.292,11.4,51.85
Nepal,2,0.152,35.7,92.59
Netherlands,4,0,0,39.81
New Zealand,1,0.579,1490.6,22.22
Nicaragua,5,0,0,20.37
Niger,5,0,0,25.93
Nigeria,2,0,7.8,71.76
North Macedonia,5,0.604,9.2,0
Norway,1,0.97,537.5,40.74
Oman,2,0.792,3,87.96
Pakistan,2,0.095,8.8,66.67
Palestine,2,0,0,83.33
Panama,2,0.597,2.6,83.33
Papua New Guinea,4,0,0,49.07
Paraguay,2,0.264,22.5,75.93
Peru,2,0.181,0,75.93
Philippines,2,0.185,15.2,80.56
Poland,4,0.439,68.8,39.81
Portugal,4,1.789,37.4,71.3
Qatar,2,1.5,8.3,80.56
Romania,4,0,22,42.59
Russia,4,1.774,43.1,70.83
Rwanda,0,0.44,107.1,74.07
Saint Kitts and Nevis,5,0,0,0
Saint Lucia,5,0,0,0
Saint Vincent and the Grenadines,5,0,0,0
Samoa,5,0,0,0
San Marino,4,0,0,33.33
Sao Tome and Principe,5,0,0,0
Saudi Arabia,2,1.786,18.7,71.3
Senegal,4,0.046,8.6,46.3
Serbia,4,1.273,22.7,44.44
Seychelles,5,0,0,23.15
Sierra Leone,4,0,0,40.74
Singapore,0,0,97.7,50
Slovakia,4,0.404,84.7,37.96
Slovenia,4,0.535,59.6,39.81
Solomon Islands,4,0,0,33.33
Somalia,4,0,0,31.48
South Africa,2,0.643,3.9,80.56
South Korea,0,0.192,240.4,44.91
South Sudan,2,0,0,80.56
Spain,4,0,48.7,56.94
Sri Lanka,4,0.107,19.8,53.7
Sudan,2,0,0,71.3
Suriname,2,0,0,86.11
Sweden,4,0.982,0,59.26
Switzerland,4,1.018,73.3,39.35
Syria,2,0,0,69.44
Taiwan,1,0.007,510.5,23.15
Tajikistan,2,0,0,62.96
Tanzania,5,0,0,25
Thailand,1,0.088,976.7,52.78
Timor,4,0,0,29.63
Togo,4,0.053,70.2,53.7
Trinidad and Tobago,4,0.019,0,60.19
Tunisia,4,0.096,59.4,26.85
Turkey,4,0.513,46.8,63.89
Uganda,0,0,239.6,81.48
Ukraine,4,0.223,15.4,41.67
United Arab Emirates,0,5.337,110.3,43.52
United Kingdom,0,1.657,153.9,64.35
United States,2,2.962,0,68.98
Uruguay,0,0.427,245,23.15
Uzbekistan,2,0,0,71.3
Vanuatu,2,0,0,66.67
Vatican,5,0,0,0
Venezuela,2,0,0,87.04
Vietnam,4,0,0,55.56
Yemen,4,0,0,31.48
Zambia,4,0.051,0,50.93
Zimbabwe,2,0.047,13.9,76.85
