country,cluster,new_tests_per_thousand,tests_per_case,stringency_index
Afghanistan,4,0,0,84.26
Albania,4,0,0,84.26
Algeria,4,0,0,92.13
Andorra,5,0,0,56.48
Angola,4,0,0,90.74
Antigua and Barbuda,2,0,0,0
Argentina,4,0.038,15.3,100
Armenia,2,0,0,0
Australia,3,0.452,173.2,73.15
Austria,0,0.717,33.2,77.78
Azerbaijan,4,0,0,91.67
Bahamas,2,0,0,0
Bahrain,4,1.568,26.9,75
Bangladesh,4,0.013,9.2,93.52
Barbados,4,0,0,88.89
Belarus,2,0,11.7,18.52
Belgium,4,0.975,6.7,81.48
Belize,4,0,0,75
Benin,5,0,0,70.83
Bhutan,4,0,0,83.33
Bolivia,4,0.013,7,84.26
Bosnia and Herzegovina,4,0,0,92.59
Botswana,4,0,0,86.11
Brazil,4,0,0,74.54
Brunei,5,0,0,58.33
Bulgaria,4,0,0,73.15
Burkina Faso,4,0,0,84.26
Burundi,2,0,0,13.89
Cambodia,5,0,0,57.41
Cameroon,5,0,0,68.52
Canada,4,0.532,10.8,72.69
Cape Verde,4,0,0,79.63
Central African Republic,5,0,0,68.52
Chad,4,0,0,88.89
Chile,4,0.285,10.4,73.15
China,5,0,0,56.94
Colombia,4,0.069,0,84.26
Comoros,2,0,0,0
Congo,4,0,0,97.22
Costa Rica,4,0.034,0,75.93
Cote d'Ivoire,4,0.011,0,80.56
Croatia,4,0.194,19.9,96.3
Cuba,0,0.167,33.6,83.33
Cyprus,0,3.7,81.7,94.44
Czechia,0,0.774,52.2,71.3
Democratic Republic of Congo,4,0.003,0,80.56
Denmark,4,0.829,22.7,68.52
Djibouti,4,0,0,94.44
Dominica,4,0,0,79.63
Dominican Republic,4,0.101,3.9,92.59
Ecuador,4,0.022,0,93.52
Egypt,4,0,0,84.26
El Salvador,0,0.142,73.9,88.89
Equatorial Guinea,2,0,0,0
Eritrea,4,0,0,93.52
Estonia,0,1.652,55.2,77.78
Eswatini,4,0,0,84.26
Ethiopia,0,0.007,96.6,80.56
Fiji,0,0.023,90.9,88.89
Finland,5,0.489,19.1,62.96
France,4,0,0,87.96
Gabon,4,0,0,81.48
Gambia,4,0,0,78.7
Georgia,4,0,0,100
Germany,4,0,0,76.85
Ghana,3,0,122.7,86.11
Greece,0,0.216,76.1,84.26
Grenada,2,0,0,0
Guatemala,4,0.004,12.6,93.52
Guinea,4,0,0,78.7
Guinea-Bissau,2,0,0,0
Guyana,4,0,0,87.04
Haiti,4,0,0,90.74
Honduras,4,0,0,100
Hungary,4,0.321,20.3,76.85
Iceland,0,4.557,81.7,53.7
India,4,0.023,25.7,100
Indonesia,4,0.008,7.3,71.76
International,2,0,0,0
Iran,5,0.114,6.8,50.93
Iraq,0,0.062,96.4,96.3
Ireland,4,0.882,6.2,90.74
Israel,4,1.34,28.3,91.67
Italy,4,1.087,13.6,93.52
Jamaica,4,0,6.5,80.56
Japan,5,0.033,7.9,47.22
Jordan,4,0,0,100
Kazakhstan,0,0.35,41.3,92.13
Kenya,0,0.008,80.4,88.89
Kosovo,4,0,0,92.59
Kuwait,4,0,0,93.52
Kyrgyzstan,4,0,0,92.13
Laos,4,0,0,96.3
Latvia,0,0.814,88.3,69.44
Lebanon,4,0,0,85.19
Lesotho,4,0,0,90.74
Liberia,4,0,0,87.96
Libya,4,0.009,9.2,100
Liechtenstein,2,0,0,0
Lithuania,3,1.934,123.4,81.48
Luxembourg,4,1.649,18.7,79.63
Madagascar,4,0,0,95.37
Malawi,5,0,17.5,56.48
Malaysia,0,0,31.8,73.15
Maldives,0,0,98.8,0
Mali,5,0,0,72.22
Malta,0,2.217,99.6,0
Marshall Islands,2,0,0,0
Mauritania,4,0,0,77.78
Mauritius,4,0,0,82.41
Mexico,4,0.024,5.6,82.41
Moldova,4,0,0,87.04
Monaco,4,0,0,85.19
Mongolia,5,0,0,65.74
Montenegro,2,0,0,0
Morocco,4,0.026,5.1,93.52
Mozambique,5,0.001,25.5,56.48
Myanmar,0,0,37.1,86.11
Namibia,4,0,0,73.15
Nepal,3,0.007,187.3,96.3
Netherlands,4,0,0,79.63
New Zealand,3,1.006,166.8,96.3
Nicaragua,2,0,0,24.07
Niger,5,0,0,61.11
Nigeria,4,0.002,9.3,82.87
North Macedonia,2,0.215,9.4,0
Norway,4,0.578,27.3,79.63
Oman,4,0,0,92.59
