country,cluster,new_tests_per_thousand,tests_per_case,stringency_index
Afghanistan,5,0,0,78.7
Albania,5,0,0,71.3
Algeria,5,0,0,65.74
Andorra,4,0,0,42.59
Angola,5,0,0,75.93
Antigua and Barbuda,0,0,0,0
Argentina,5,0.184,4.5,88.89
Armenia,0,0,0,0
Australia,1,2.015,1802.3,50.46
Austria,2,0.59,176.9,47.22
Azerbaijan,5,0,0,77.78
Bahamas,0,0,0,0
Bahrain,5,0,16.1,75
Bangladesh,5,0.099,4.7,74.54
Barbados,5,0,0,66.67
Belarus,0,0,24.5,16.67
Belgium,2,1.204,139.5,51.85
Belize,5,0,0,73.15
Benin,4,0,0,41.67
Bhutan,5,0,0,83.33
Bolivia,5,0.122,1.9,84.26
Bosnia and Herzegovina,4,0,0,51.85
Botswana,4,0,0,57.41
Brazil,5,0,0,77.31
Brunei,4,0,0,49.07
Bulgaria,4,0,28.3,38.89
Burkina Faso,4,0,0,45.37
Burundi,0,0,0,13.89
Cambodia,4,0,0,40.74
Cameroon,4,0,0,60.19
Canada,5,1.085,98.2,70.83
Cape Verde,5,0.309,8.8,79.17
Central African Republic,5,0,0,64.81
Chad,5,0,0,74.07
Chile,5,0.889,3.2,78.24
China,5,0,0,78.24
Colombia,5,0.302,0,87.04
Comoros,0,0,0,0
Congo,5,0,0,73.15
Costa Rica,5,0.088,0,72.22
Cote d'Ivoire,5,0.06,3.5,62.96
Croatia,5,0.069,69.3,54.63
Cuba,2,0.225,225.6,86.11
Cyprus,1,1.195,794.3,62.96
Czechia,4,0.411,53.2,41.67
Democratic Republic of Congo,5,0.007,0,80.56
Denmark,2,3.024,345,57.41
Djibouti,4,0,0,59.26
Dominica,5,0,0,72.22
Dominican Republic,5,0.203,4.5,87.04
Ecuador,5,0.083,0,83.33
Egypt,5,0,0,71.3
El Salvador,5,0.373,20.7,90.74
Equatorial Guinea,0,0,0,0
Eritrea,5,0,0,93.52
Estonia,1,1.188,734,41.67
Eswatini,5,0,0,84.26
Ethiopia,5,0.042,28.9,80.56
Fiji,5,0,0,78.7
Finland,2,0.373,264.9,35.19
France,5,0.582,71.4,72.22
Gabon,5,0,0,69.44
Gambia,5,0,0,74.07
Georgia,4,0,0,58.33
Germany,5,0,0,63.43
Ghana,4,0.115,7.7,56.48
Greece,2,0.519,237.9,40.74
Grenada,0,0,0,0
Guatemala,5,0.107,2.6,96.3
Guinea,5,0,0,73.15
Guinea-Bissau,0,0,0,0
Guyana,5,0,0,79.63
Haiti,5,0,0,80.56
Honduras,5,0,0,96.3
Hungary,1,0.358,583.8,61.11
Iceland,4,0.114,66,39.81
India,5,0.12,12.5,76.39
Indonesia,5,0.038,8.6,68.06
International,0,0,0,0
Iran,4,0.294,9.8,44.44
Iraq,5,0.263,8.2,92.59
Ireland,2,0.68,161,72.22
Israel,5,2.009,60.4,75
Italy,2,0.962,192.2,55.56
Jamaica,5,0.388,115.9,64.81
Japan,4,0.049,63.6,28.7
Jordan,4,0,0,48.15
Kazakhstan,5,1.468,94.3,81.02
Kenya,5,0,23.3,88.89
Kosovo,4,0,0,59.26
Kuwait,5,0.772,5.3,85.19
Kyrgyzstan,5,0,0,76.39
Laos,4,0,0,39.81
Latvia,1,1.013,728,50
Lebanon,5,0,0,74.07
Lesotho,4,0,0,62.04
Liberia,5,0,0,79.63
Libya,5,0.198,53.5,96.3
Liechtenstein,0,0,0,0
Lithuania,1,1.887,894.8,34.26
Luxembourg,1,9.844,821,41.67
Madagascar,5,0,11.8,70.37
Malawi,5,0.023,21.6,60.19
Malaysia,2,0.162,237.4,57.41
Maldives,0,2.094,36.3,0
Mali,4,0,0,52.78
Malta,2,1.93,294,0
Marshall Islands,0,0,0,0
Mauritania,5,0,8.7,77.78
Mauritius,4,0,0,33.33
Mexico,5,0.092,2.3,70.83
Moldova,5,0,0,80.56
Monaco,0,0,0,0
Mongolia,5,0,0,71.3
Montenegro,0,0,0,0
Morocco,2,0.466,216.7,76.85
Mozambique,5,0.025,33.2,80.56
Myanmar,2,0.035,488.7,80.56
Namibia,2,0.098,132.1,62.96
Nepal,5,0.197,12.2,92.59
Netherlands,4,0,0,59.26
New Zealand,3,1.309,7440.6,25.93
Nicaragua,0,0,0,18.52
Niger,4,0,0,25.93
Nigeria,5,0,5.3,80.09
North Macedonia,0,0.647,6.9,0
Norway,2,0.84,278.4,40.74
Oman,5,0.46,3.1,87.96
Pakistan,4,0.141,5.1,61.11
Palestine,5,0,0,80.56
Panama,5,0.568,3.1,83.33
Papua New Guinea,4,0,0,56.02
Paraguay,5,0.206,93.6,83.33
Peru,5,0.143,0,89.81
Philippines,5,0.102,21,83.33
Poland,4,0.552,43.7,50.93
Portugal,5,1.343,36,69.91
Qatar,5,1.69,3.7,80.56
Romania,4,0.642,34.8,41.67
Russia,5,2.263,35.9,74.54
Rwanda,5,0.197,117.3,67.59
Saint Kitts and Nevis,0,0,0,0
Saint Lucia,0,0,0,0
Saint Vincent and the Grenadines,0,0,0,0
Samoa,0,0,0,0
San Marino,4,0,0,33.33
Sao Tome and Principe,0,0,0,0
Saudi Arabia,5,0.747,5.2,69.91
Senegal,5,0.084,11.5,61.11
Serbia,4,0.886,65.4,24.07
Seychelles,0,0,0,23.15
Sierra Leone,4,0,0,53.7
Singapore,5,0,46.2,74.07
Slovakia,2,0.148,268.7,40.74
Slovenia,2,0.434,203.3,39.81
Solomon Islands,4,0,0,33.33
Somalia,4,0,0,48.15
South Africa,5,0.35,7.9,76.85
South Korea,2,0.247,272.6,53.24
South Sudan,5,0,0,85.19
Spain,5,0,89.3,57.41
Sri Lanka,2,0.064,133.6,55.56
Sudan,5,0,0,84.26
Suriname,5,0,0,93.52
Sweden,4,0,0,59.26
Switzerland,2,0.974,302.6,46.3
Syria,5,0,0,69.44
Taiwan,2,0.006,314.7,25.93
Tajikistan,4,0,0,57.41
Tanzania,4,0,0,32.41
Thailand,1,0.117,3267.3,59.26
Timor,4,0,0,33.33
Togo,5,0.038,104.4,53.7
Trinidad and Tobago,5,0.015,108.5,77.78
Tunisia,2,0.129,159.1,29.63
Turkey,5,0.574,32.1,63.89
Uganda,5,0,0,84.26
Ukraine,5,0,14.4,68.06
United Arab Emirates,5,3.474,94.5,72.22
United Kingdom,5,1.275,84.5,71.3
United States,5,2.132,0,68.98
Uruguay,1,0.406,1806.5,57.41
Uzbekistan,5,0,0,68.98
Vanuatu,5,0,0,66.67
Vatican,0,0,0,0
Venezuela,5,0,0,72.22
Vietnam,4,0,0,58.33
Yemen,4,0,0,58.33
Zambia,4,0.02,27.4,39.81
Zimbabwe,5,0.035,20.9,70.37
