country,cluster,new_tests_per_thousand,tests_per_case,stringency_index
Afghanistan,4,0,0,8.33
Albania,0,0,0,65.74
Algeria,0,0,0,68.52
Andorra,0,0,0,62.96
Angola,0,0,0,60.19
Antigua and Barbuda,4,0,0,0
Argentina,0,0.236,2.2,79.17
Armenia,4,0,0,0
Australia,2,0,3351.5,52.31
Austria,0,2.812,4.2,75
Azerbaijan,0,0,0,64.35
Bahamas,4,0,0,0
Bahrain,1,5.175,56.8,58.33
Bangladesh,0,0.085,8.2,80.09
Barbados,3,0,0,40.74
Belarus,3,0,25.6,22.22
Belgium,0,1.193,5.7,65.74
Belize,0,0,0,66.67
Benin,3,0,0,40.74
Bhutan,0,0,0,66.67
Bolivia,0,0.056,8.5,84.26
Bosnia and Herzegovina,3,0,0,48.15
Botswana,0,0,0,56.48
Brazil,0,0,0,54.17
Brunei,3,0,0,35.19
Bulgaria,3,0.928,2.6,48.15
Burkina Faso,3,0,0,22.22
Burundi,4,0,0,14.81
Cambodia,3,0,0,39.81
Cameroon,3,0,0,45.37
Canada,0,1.451,12.8,60.65
Cape Verde,0,0.318,7,71.3
Central African Republic,3,0,0,24.07
Chad,0,0,0,70.37
Chile,0,2.135,24.6,81.94
China,0,0,0,63.43
Colombia,0,0.404,0,65.74
Comoros,4,0,0,0
Congo,3,0,0,47.22
Costa Rica,0,0,0,55.56
Cote d'Ivoire,1,0.036,35.8,25
Croatia,3,1.991,3.6,31.48
Cuba,5,0.757,202.6,59.26
Cyprus,0,3.805,19.3,72.22
Czechia,0,0.842,4.2,73.15
Democratic Republic of Congo,3,0.002,0,22.22
Denmark,1,9.537,70.5,54.63
Djibouti,3,0,0,43.52
Dominica,3,0,0,34.26
Dominican Republic,0,0.324,7.4,64.81
Ecuador,0,0.178,0,52.78
Egypt,0,0,0,60.19
El Salvador,0,0,14.1,52.78
Equatorial Guinea,4,0,0,0
Eritrea,0,0,0,82.41
Estonia,3,2.632,22.4,29.63
Eswatini,3,0,0,48.15
Ethiopia,0,0.044,11.8,51.85
Fiji,5,0.045,797.2,49.07
Finland,1,1.2,60.3,40.74
France,0,0.403,9.4,78.7
Gabon,0,0,0,66.67
Gambia,3,0,0,36.11
Georgia,0,0,0,64.81
Germany,0,0,11.1,64.81
Ghana,3,0.08,13.6,38.89
Greece,0,1.368,8.6,78.7
Grenada,4,0,0,0
Guatemala,3,0.062,7.5,49.54
Guinea,3,0,0,37.04
Guinea-Bissau,4,0,0,0
Guyana,0,0,0,72.22
Haiti,3,0,0,47.22
Honduras,0,0,0,87.04
Hungary,0,2.972,4.6,72.22
Iceland,1,1.122,53.9,52.78
India,0,0.584,24.4,61.57
Indonesia,3,0,7.1,50.46
International,4,0,0,0
