country,cluster,new_tests_per_thousand,tests_per_case,stringency_index
Afghanistan,5,0,0,78.7
Albania,5,0,0,62.96
Algeria,5,0,0,74.07
Andorra,5,0,0,45.37
Angola,5,0,0,76.39
Antigua and Barbuda,0,0,0,0
Argentina,5,0.248,2.7,92.59
Armenia,0,0,0,0
Australia,4,2.572,202.7,68.06
Austria,4,1.116,77.3,35.19
Azerbaijan,5,0,0,96.3
Bahamas,0,0,0,0
Bahrain,5,4.831,16.3,69.44
Bangladesh,5,0.078,4.2,80.09
Barbados,5,0,0,54.63
Belarus,0,0,44.8,16.67
Belgium,4,1.249,80.8,50
Belize,5,0,0,69.44
Benin,0,0,0,41.67
Bhutan,5,0,0,62.96
Bolivia,5,0.246,1.6,84.26
Bosnia and Herzegovina,5,0,0,56.48
Botswana,5,0,0,57.41
Brazil,5,0,0,81.02
Brunei,5,0,0,49.07
Bulgaria,0,0.776,17.6,36.11
Burkina Faso,5,0,0,45.37
Burundi,0,0,0,13.89
Cambodia,0,0,0,38.89
Cameroon,5,0,0,60.19
Canada,4,1.215,116.4,67.13
Cape Verde,5,0.567,10.1,68.06
Central African Republic,5,0,0,53.7
Chad,5,0,0,67.59
Chile,5,0.899,6.5,87.5
China,5,0,0,78.24
Colombia,5,0.498,0,87.04
Comoros,0,0,0,0
Congo,5,0,0,73.15
Costa Rica,5,0.295,0,73.61
Cote d'Ivoire,5,0.028,5.7,60.65
Croatia,5,0.412,15.5,46.3
Cuba,1,0.281,596.3,66.67
Cyprus,1,1.717,477.7,47.22
Czechia,0,0.442,40.5,34.72
Democratic Republic of Congo,5,0.005,11.1,80.56
Denmark,1,2.621,478.3,54.63
Djibouti,5,0,0,59.26
Dominica,5,0,0,44.44
Dominican Republic,5,0.347,2.9,75
Ecuador,5,0.158,0,79.63
Egypt,5,0,0,60.19
El Salvador,5,0.383,8.2,89.81
Equatorial Guinea,0,0,0,0
Eritrea,5,0,0,89.81
Estonia,1,0.41,633.1,25.93
Eswatini,5,0,0,80.56
Ethiopia,5,0.06,22.4,80.56
Fiji,5,0,0,54.63
Finland,2,0.897,1443.8,40.74
France,4,1.295,90.9,46.3
Gabon,5,0,0,66.67
Gambia,5,0,0,68.98
Georgia,5,0,0,51.85
Germany,5,0,0,55.09
Ghana,5,0.092,7,52.78
Greece,4,0.631,148.4,57.41
Grenada,0,0,0,0
Guatemala,5,0.19,3,96.3
Guinea,5,0,0,67.59
Guinea-Bissau,0,0,0,0
Guyana,5,0,0,77.31
Haiti,5,0,0,69.44
Honduras,5,0,0,96.3
Hungary,4,0.15,187,54.63
Iceland,4,0.355,268.1,39.81
India,5,0.237,9.5,77.78
Indonesia,5,0.044,7.5,62.5
International,0,0,0,0
Iran,5,0.306,10.6,58.8
Iraq,5,0,5.9,92.59
Ireland,1,0.874,374,38.89
Israel,5,3.591,17.4,68.52
Italy,4,0.834,216.2,58.33
Jamaica,4,0.163,159.3,64.81
Japan,0,0.132,22.8,25.93
Jordan,5,0,0,48.15
Kazakhstan,5,1.084,8.3,83.33
Kenya,5,0.072,10.8,81.48
Kosovo,5,0,0,54.63
Kuwait,5,1.016,5.5,83.33
Kyrgyzstan,5,0,0,76.39
Laos,0,0,0,20.37
Latvia,1,0.869,477.2,50
Lebanon,5,0,0,68.52
Lesotho,5,0,0,58.33
Liberia,5,0,0,73.15
Libya,5,0,0,90.74
Liechtenstein,0,0,0,0
Lithuania,1,1.192,401.3,31.48
Luxembourg,4,21.322,118.8,14.81
Madagascar,5,0.028,1.9,68.98
Malawi,5,0.049,5.1,60.19
Malaysia,1,0.201,711.3,50.93
Maldives,0,1.733,16.3,0
Mali,5,0,0,52.78
Malta,0,2.106,0,0
Marshall Islands,0,0,0,0
Mauritania,0,0,10.4,29.63
Mauritius,0,0,0,16.67
Mexico,5,0.126,2.2,70.83
Moldova,5,0,0,77.78
Monaco,0,0,0,0
Mongolia,5,0,0,60.19
Montenegro,0,0,0,0
Morocco,4,0.533,80.8,64.81
Mozambique,5,0.037,24,75
Myanmar,1,0.03,521.6,80.56
Namibia,5,0.03,9,62.5
Nepal,5,0.171,40.2,92.59
Netherlands,0,0,0,39.81
New Zealand,3,0.488,2060,22.22
Nicaragua,0,0,0,20.37
Niger,0,0,0,25.93
Nigeria,5,0.015,7.3,71.76
North Macedonia,0,0.398,8.5,0
Norway,1,0.839,577.3,40.74
Oman,5,0.921,2.9,87.96
Pakistan,5,0.11,11.2,66.67
Palestine,5,0,0,83.33
Panama,5,0.796,2.7,83.33
Papua New Guinea,5,0,0,49.07
Paraguay,5,0.284,18.6,75.93
Peru,5,0.193,0,75.93
Philippines,5,0.246,15.9,80.56
Poland,4,0.529,63,39.81
Portugal,5,1.537,39.4,71.76
Qatar,5,2.014,8.9,80.56
Romania,5,0.993,22.9,42.59
Russia,5,2.131,43.6,68.06
Rwanda,4,0.429,106.4,74.07
Saint Kitts and Nevis,0,0,0,0
Saint Lucia,0,0,0,0
Saint Vincent and the Grenadines,0,0,0,0
Samoa,0,0,0,0
San Marino,0,0,0,33.33
Sao Tome and Principe,0,0,0,0
Saudi Arabia,5,1.974,20.2,71.3
Senegal,5,0.07,8.9,46.3
Serbia,5,1.35,22.3,44.44
Seychelles,0,0,0,23.15
Sierra Leone,0,0,0,40.74
Singapore,4,0,88.4,50
Slovakia,4,0.341,116.8,37.96
Slovenia,5,0.487,54,39.81
Solomon Islands,0,0,0,33.33
Somalia,0,0,0,31.48
South Africa,5,0.789,3.8,80.56
South Korea,4,0.194,209.8,44.91
South Sudan,5,0,0,80.56
Spain,5,0,38.6,64.35
