country,cluster,new_tests_per_thousand,tests_per_case,stringency_index
Afghanistan,3,0,0,78.7
Albania,3,0,0,62.96
Algeria,3,0,0,74.07
Andorra,1,0,0,45.37
Angola,3,0,0,76.39
Antigua and Barbuda,4,0,0,0
Argentina,3,0.253,2.7,92.59
Armenia,4,0,0,0
Australia,0,2.349,208.5,71.76
Austria,1,0,75,35.19
Azerbaijan,3,0,0,96.3
Bahamas,4,0,0,0
Bahrain,3,5.799,15,69.44
Bangladesh,3,0.085,4.3,74.54
Barbados,3,0,0,54.63
Belarus,1,0,41.3,16.67
Belgium,1,1.411,108.3,50
Belize,3,0,0,69.44
Benin,1,0,0,41.67
Bhutan,3,0,0,62.96
Bolivia,3,0.211,1.7,84.26
Bosnia and Herzegovina,3,0,0,56.48
Botswana,3,0,0,57.41
Brazil,3,0,0,81.02
Brunei,1,0,0,49.07
Bulgaria,1,0.703,16.1,36.11
Burkina Faso,1,0,0,45.37
Burundi,4,0,0,13.89
Cambodia,1,0,0,38.89
Cameroon,3,0,0,60.19
Canada,0,1.044,121.5,67.13
Cape Verde,3,0.977,14.1,68.06
Central African Republic,3,0,0,53.7
Chad,3,0,0,67.59
Chile,3,0.639,6.3,87.5
China,3,0,0,78.24
Colombia,3,0.506,0,87.04
Comoros,4,0,0,0
Congo,3,0,0,73.15
Costa Rica,3,0.273,0,73.61
Cote d'Ivoire,3,0.069,5.7,63.43
Croatia,1,0.439,15.1,46.3
Cuba,2,0.244,564.9,66.67
Cyprus,2,1.893,569.8,47.22
Czechia,1,0.438,42.4,34.72
Democratic Republic of Congo,3,0.006,5.5,80.56
Denmark,2,2.822,513.6,54.63
Djibouti,3,0,0,59.26
Dominica,1,0,0,44.44
Dominican Republic,3,0.292,2.8,75
Ecuador,3,0.126,0,79.63
Egypt,3,0,0,60.19
El Salvador,3,0.384,8.3,89.81
Equatorial Guinea,4,0,0,0
Eritrea,3,0,0,89.81
Estonia,0,0.4,245.6,25.93
Eswatini,3,0,0,80.56
Ethiopia,3,0.045,21.5,80.56
Fiji,0,0,147.1,54.63
Finland,2,0.98,928.2,40.74
France,1,1.23,90.9,46.3
Gabon,3,0,0,66.67
Gambia,3,0,0,68.98
Georgia,3,0,0,51.85
Germany,3,0,0,55.09
Ghana,1,0.071,6.6,52.78
Greece,0,0.524,127,57.41
Grenada,4,0,0,0
Guatemala,3,0.182,2.8,96.3
Guinea,3,0,0,67.59
Guinea-Bissau,4,0,0,0
Guyana,3,0,0,77.31
Haiti,3,0,0,69.44
Honduras,3,0,0,96.3
Hungary,0,0.293,198,54.63
Iceland,0,0.401,412.6,39.81
India,3,0.232,9.6,77.78
Indonesia,3,0,6.8,62.5
International,4,0,0,0
Iran,3,0.297,10.9,58.8
Iraq,3,0,5.7,92.59
Ireland,0,0.888,350.1,38.89
Israel,3,3.546,18,68.52
Italy,0,0.801,220.3,58.33
Jamaica,0,0.12,133.6,64.81
Japan,1,0.09,19.5,25.93
Jordan,1,0,0,48.15
Kazakhstan,3,1.033,6.9,83.33
Kenya,3,0.079,10.6,81.48
Kosovo,3,0,0,54.63
Kuwait,3,0.946,5.6,83.33
Kyrgyzstan,3,0,0,76.39
Laos,4,0,0,20.37
Latvia,0,1.049,324.4,50
Lebanon,3,0,0,68.52
Lesotho,3,0,0,58.33
Liberia,3,0,0,73.15
Libya,3,0.139,0,90.74
Liechtenstein,4,0,0,0
Lithuania,2,1.172,652,31.48
Luxembourg,0,22.809,137.5,27.78
Madagascar,3,0,2,68.98
Malawi,3,0.018,4.6,60.19
Malaysia,2,0.209,688.6,50.93
Maldives,4,1.258,18,0
Mali,3,0,0,52.78
Malta,5,2.462,5713.3,0
Marshall Islands,4,0,0,0
Mauritania,1,0,11.5,29.63
Mauritius,4,0,0,16.67
Mexico,3,0.131,2.1,70.83
Moldova,3,0,0,77.78
Monaco,4,0,0,0
Mongolia,3,0,0,60.19
Montenegro,4,0,0,0
Morocco,1,0.512,77.1,64.81
Mozambique,3,0.026,26.5,75
Myanmar,2,0.024,470.8,80.56
Namibia,3,0.341,11.3,62.5
Nepal,3,0.175,42.8,92.59
Netherlands,1,0,0,39.81
New Zealand,2,0.586,1840.8,22.22
Nicaragua,4,0,0,20.37
Niger,4,0,0,25.93
Nigeria,3,0,7.3,71.76
North Macedonia,4,0.663,8.5,0
Norway,2,0.998,477.5,40.74
Oman,3,0.903,2.9,87.96
Pakistan,3,0.098,9.4,66.67
Palestine,3,0,0,83.33
Panama,3,0.76,2.7,83.33
Papua New Guinea,1,0,0,49.07
Paraguay,3,0.243,20.3,75.93
Peru,3,0.179,0,75.93
Philippines,3,0.203,17.4,80.56
Poland,1,0.526,64.6,39.81
Portugal,1,1.586,38,71.3
Qatar,3,1.461,8.4,80.56
Romania,1,0,22.3,42.59
Russia,1,2.048,43.4,68.06
Rwanda,1,0.187,107.5,74.07
Saint Kitts and Nevis,4,0,0,0
Saint Lucia,4,0,0,0
Saint Vincent and the Grenadines,4,0,0,0
Samoa,4,0,0,0
San Marino,1,0,0,33.33
Sao Tome and Principe,4,0,0,0
Saudi Arabia,3,1.762,19.3,71.3
Senegal,1,0.048,8.4,46.3
Serbia,1,1.233,22.7,44.44
Seychelles,4,0,0,23.15
Sierra Leone,1,0,0,40.74
Singapore,1,0,93.7,50
Slovakia,1,0.428,93,37.96
Slovenia,1,0.496,60.1,39.81
Solomon Islands,1,0,0,33.33
Somalia,1,0,0,31.48
South Africa,3,0.765,3.9,80.56
South Korea,0,0.228,226.6,44.91
South Sudan,3,0,0,80.56
