country,cluster,new_tests_per_thousand,tests_per_case,stringency_index
Afghanistan,0,0,0,27.78
Albania,5,0,0,8.33
Algeria,3,0,0,0
Andorra,3,0,0,0
Angola,5,0,0,8.33
Antigua and Barbuda,3,0,0,0
Argentina,5,0,28,11.11
Armenia,3,0,0,0
Australia,0,0,0,19.44
Austria,4,0.051,104.2,11.11
Azerbaijan,0,0,0,30.56
Bahamas,3,0,0,0
Bahrain,0,0,0,30.56
Bangladesh,0,0,0,13.89
Barbados,0,0,0,16.67
Belarus,3,0,0,0
Belgium,0,0.06,0,13.89
Belize,5,0,0,11.11
Benin,0,0,0,13.89
Bhutan,0,0,0,13.89
Bolivia,1,0,0,62.04
Bosnia and Herzegovina,5,0,0,11.11
Botswana,0,0,0,13.89
Brazil,5,0,0,11.11
Brunei,0,0,0,19.44
Bulgaria,0,0,0,13.89
Burkina Faso,3,0,0,0
Burundi,5,0,0,5.56
Cambodia,3,0,0,0
Cameroon,3,0,0,0
Canada,3,0,0,2.78
Cape Verde,0,0,0,19.44
Central African Republic,3,0,0,0
Chad,3,0,0,0
Chile,3,0,0,0
China,1,0,0,81.02
Colombia,5,0,0,12.04
Comoros,3,0,0,0
Congo,5,0,0,5.56
Costa Rica,5,0,0,11.11
Cote d'Ivoire,3,0,0,0
Croatia,0,0.002,0,13.89
Cuba,0,0,0,13.89
Cyprus,3,0,0,0
Czechia,0,0.006,34.1,19.44
Democratic Republic of Congo,3,0,0,2.78
Denmark,0,0.015,47.7,20.37
Djibouti,3,0,0,0
Dominica,3,0,0,0
Dominican Republic,5,0,0,11.11
Ecuador,5,0,0,8.33
Egypt,3,0,0,0
El Salvador,0,0,0,19.44
Equatorial Guinea,3,0,0,0
Eritrea,3,0,0,0
Estonia,4,0.027,66.4,0
Eswatini,0,0,0,13.89
Ethiopia,3,0,0,2.78
Fiji,0,0,0,19.44
Finland,0,0.015,0,19.44
France,1,0,0,43.98
Gabon,0,0,0,13.89
Gambia,5,0,0,11.11
Georgia,1,0,0,41.67
Germany,0,0,0,25
Ghana,3,0,0,2.78
Greece,0,0,0,19.44
Grenada,3,0,0,0
Guatemala,5,0,0,11.11
Guinea,5,0,0,11.11
Guinea-Bissau,3,0,0,0
Guyana,0,0,0,13.89
Haiti,5,0,0,8.33
Honduras,5,0,0,11.11
Hungary,5,0,0,11.11
Iceland,0,0.237,0,16.67
India,5,0,0,10.19
Indonesia,0,0,0,37.04
International,3,0,0,0
Iran,0,0,0,20.37
Iraq,1,0,0,52.78
Ireland,5,0,0,11.11
Israel,4,0.015,89.9,33.33
Italy,1,0.066,7.7,74.54
Jamaica,0,0,0,19.44
Japan,1,0.031,33.5,43.52
Jordan,3,0,0,0
Kazakhstan,5,0,0,8.33
Kenya,0,0,0,13.89
Kosovo,3,0,0,0
Kuwait,0,0,0,27.78
Kyrgyzstan,0,0,0,22.22
Laos,3,0,0,0
Latvia,5,0.019,0,8.33
Lebanon,0,0,0,25
Lesotho,5,0,0,5.56
Liberia,5,0,0,5.56
Libya,5,0,0,5.56
Liechtenstein,3,0,0,0
Lithuania,5,0,0,11.11
Luxembourg,3,0.002,14,0
Madagascar,3,0,0,0
Malawi,5,0,0,5.56
Malaysia,0,0,31.8,19.44
Maldives,3,0,0,0
Mali,3,0,0,0
Malta,3,0.095,0,0
Marshall Islands,3,0,0,0
Mauritania,5,0,0,5.56
Mauritius,3,0,0,0
Mexico,4,0.002,281.5,2.78
Moldova,5,0,0,8.33
Monaco,0,0,0,22.22
Mongolia,1,0,0,57.41
Montenegro,3,0,0,0
Morocco,5,0,21,5.56
Mozambique,5,0,0,8.33
Myanmar,3,0,0,2.78
Namibia,3,0,0,2.78
Nepal,0,0,0,22.22
Netherlands,3,0,0,0
New Zealand,0,0.005,0,19.44
Nicaragua,5,0,0,8.33
Niger,3,0,0,0
Nigeria,5,0,0,11.11
North Macedonia,3,0,0,0
Norway,5,0.063,38.1,11.11
Oman,0,0,0,19.44
Pakistan,0,0,0,28.7
Palestine,5,0,0,5.56
Panama,5,0,0,8.33
Papua New Guinea,0,0,0,13.89
Paraguay,5,0,0,5.56
Peru,3,0,0,0
Philippines,0,0,0,25
Poland,5,0,0,11.11
Portugal,5,0.004,0,11.11
Qatar,0,0,0,13.89
Romania,0,0,0,16.67
Russia,5,0,0,8.33
Rwanda,0,0,0,13.89
Saint Kitts and Nevis,3,0,0,0
Saint Lucia,3,0,0,0
Saint Vincent and the Grenadines,3,0,0,0
