country,cluster,new_tests_per_thousand,tests_per_case,stringency_index
Afghanistan,3,0,0,25
Albania,3,0,0,54.63
Algeria,1,0,0,75.93
Andorra,3,0,0,53.7
Angola,1,0,0,71.3
Antigua and Barbuda,4,0,0,0
Argentina,1,0.546,2,87.96
Armenia,4,0,0,0
Australia,0,0,1933.8,68.06
Austria,3,1.321,23.5,40.74
Azerbaijan,1,0,0,68.98
Bahamas,4,0,0,0
Bahrain,1,5.588,21.6,63.89
Bangladesh,1,0.071,8.4,80.09
Barbados,3,0,0,35.19
Belarus,3,0,44.7,16.67
Belgium,3,2.363,15.3,47.22
Belize,1,0,0,69.44
Benin,3,0,0,47.22
Bhutan,1,0,0,77.78
Bolivia,1,0.085,3.4,84.26
Bosnia and Herzegovina,3,0,0,40.74
Botswana,1,0,0,63.89
Brazil,1,0,0,67.13
Brunei,3,0,0,35.19
Bulgaria,3,0.184,16.7,35.19
Burkina Faso,3,0,0,36.11
Burundi,4,0,0,14.81
Cambodia,3,0,0,37.04
Cameroon,3,0,0,47.22
Canada,3,1.841,33.5,60.65
Cape Verde,1,0.845,5.5,67.13
Central African Republic,1,0,0,56.48
Chad,1,0,0,73.15
Chile,1,1.894,19.6,81.94
China,3,0,0,54.17
Colombia,1,0.463,0,71.3
Comoros,4,0,0,0
Congo,1,0,0,56.48
Costa Rica,1,0.451,0,61.11
Cote d'Ivoire,3,0.006,25.7,36.11
Croatia,3,0.544,20.9,28.7
Cuba,5,0.509,139.1,73.15
Cyprus,5,3.124,149.9,53.7
Czechia,3,1.659,6.5,48.15
Democratic Republic of Congo,3,0.002,9.2,43.52
Denmark,5,9.044,102,50.93
Djibouti,3,0,0,47.22
Dominica,3,0,0,28.7
Dominican Republic,1,0,6.8,78.7
Ecuador,3,0.058,0,51.39
Egypt,1,0,0,62.96
El Salvador,3,0.372,23.5,52.78
Equatorial Guinea,4,0,0,0
Eritrea,1,0,0,82.41
Estonia,5,2.598,58.9,25.93
Eswatini,1,0,0,59.26
Ethiopia,1,0.053,8.5,65.74
Fiji,3,0.038,0,49.07
Finland,5,2.06,88.8,32.41
France,3,3.606,13,49.54
Gabon,1,0,0,66.67
Gambia,1,0,0,75.93
Georgia,1,0,0,56.48
Germany,3,0,0,49.54
Ghana,3,0.068,29.4,44.44
Greece,3,0.576,28.9,50.46
Grenada,4,0,0,0
Guatemala,3,0.228,6.2,49.54
Guinea,3,0,0,51.85
Guinea-Bissau,4,0,0,0
Guyana,1,0,0,80.56
Haiti,3,0,0,47.22
Honduras,1,0,0,84.26
Hong Kong,3,0,0,51.85
Hungary,3,0.665,10.1,40.74
Iceland,3,7.429,33.5,40.74
India,1,0.717,14.8,73.61
Indonesia,1,0.083,6.5,72.69
International,4,0,0,0
Iran,1,0,5.6,57.41
Iraq,1,0.545,5.1,61.11
Ireland,3,2.464,28.4,52.31
Israel,1,6.033,8.4,85.19
Italy,5,0.996,43.5,47.22
Jamaica,1,0.246,4.3,71.3
Japan,5,0.173,57.3,33.33
Jordan,1,0,0,65.74
Kazakhstan,5,0.579,61.8,78.7
Kenya,1,0.011,17.7,67.59
Kosovo,1,0,0,58.33
Kuwait,1,0.752,6.2,62.96
Kyrgyzstan,1,0,0,67.13
Laos,3,0,0,36.11
Latvia,5,0.927,56.8,32.41
Lebanon,1,0,0,59.26
Lesotho,3,0,0,50.93
Liberia,1,0,0,60.19
Libya,1,0,0,85.19
Liechtenstein,4,0,0,0
Lithuania,5,1.805,48.3,37.04
Luxembourg,5,8.46,70.4,47.22
Madagascar,3,0.017,12.5,44.44
Malawi,5,0.006,70,54.63
Malaysia,5,0.388,60.9,54.63
Maldives,4,2.975,26.8,0
Mali,3,0,0,43.52
Malta,4,4.441,49.3,0
Marshall Islands,4,0,0,0
Mauritania,3,0.062,30.4,17.59
Mauritius,4,0,0,16.67
Mexico,1,0.103,1.4,73.61
Moldova,3,0,0,45.37
Monaco,4,0,0,0
Mongolia,3,0,0,42.59
Montenegro,4,0,0,0
Morocco,1,0.561,10,63.89
Mozambique,1,0.048,10.6,62.04
Myanmar,1,0.121,5.5,81.02
Namibia,1,0.236,14.7,60.19
Nepal,1,0.473,6.2,76.85
Netherlands,1,0,0,62.04
New Zealand,0,0.63,1362.4,31.94
Nicaragua,4,0,0,8.33
Niger,4,0,0,21.3
Nigeria,3,0.019,29.5,54.63
North Macedonia,4,0.884,8.6,0
Norway,5,3.568,107.6,32.41
Oman,1,0,0,86.11
Pakistan,5,0.153,54.4,67.13
Palestine,1,0.815,0,82.41
Panama,1,0.96,7.7,87.04
Papua New Guinea,3,0,0,45.37
Paraguay,1,0.281,3.4,67.59
Peru,1,0.216,0,82.41
Philippines,1,0.271,14,68.98
Poland,3,0.468,13.1,23.15
Portugal,3,1.156,24.5,56.94
Qatar,1,1.649,25.8,64.81
