country,cluster,new_tests_per_thousand,tests_per_case,stringency_index
Afghanistan,3,0,0,84.26
Albania,3,0,0,86.11
Algeria,3,0,0,76.85
Andorra,3,0,0,50
Angola,3,0,0,77.78
Antigua and Barbuda,0,0,0,0
Argentina,3,0.07,6.4,90.74
Armenia,0,0,0,0
Australia,1,1.021,2611.2,63.43
Austria,4,0.71,204.7,53.7
Azerbaijan,3,0,0,77.78
Bahamas,0,0,0,0
Bahrain,3,4.251,15.8,75
Bangladesh,3,0.072,4.8,62.96
Barbados,3,0,0,81.48
Belarus,0,1.538,14.5,16.67
Belgium,2,0.586,67.7,75
Belize,3,0,0,85.19
Benin,3,0,0,57.41
Bhutan,3,0,0,83.33
Bolivia,3,0.062,1.9,84.26
Bosnia and Herzegovina,3,0,0,65.74
Botswana,3,0,0,61.11
Brazil,3,0,0,81.02
Brunei,3,0,0,52.78
Bulgaria,2,0.087,84.3,44.44
Burkina Faso,3,0,0,60.19
Burundi,0,0,0,13.89
Cambodia,3,0,0,57.41
Cameroon,3,0,0,63.89
Canada,3,0.836,32.4,70.83
Cape Verde,3,0.223,0,79.17
Central African Republic,3,0,0,75.93
Chad,3,0,0,74.07
Chile,3,1,2.8,78.24
China,3,0,0,81.94
Colombia,3,0.237,0,87.04
Comoros,0,0,0,0
Congo,3,0,0,82.41
Costa Rica,3,0.101,0,72.22
Cote d'Ivoire,3,0.005,7.9,64.81
Croatia,1,0.064,2458,50.93
Cuba,2,0.156,110.9,100
Cyprus,1,1.96,1746.5,76.85
Czechia,2,0.2,125.9,45.37
Democratic Republic of Congo,3,0,0,80.56
Denmark,4,1.318,286.5,57.41
Djibouti,3,0,0,59.26
Dominica,3,0,0,72.22
Dominican Republic,3,0.166,5.6,87.04
Ecuador,3,0.043,0,86.11
Egypt,3,0,0,84.26
El Salvador,3,0.382,27.7,100
Equatorial Guinea,0,0,0,0
Eritrea,3,0,0,93.52
Estonia,4,0.651,198.8,50
Eswatini,3,0,0,84.26
Ethiopia,2,0.025,48.2,80.56
Fiji,3,0.068,0,78.7
Finland,2,0.234,62.1,48.15
France,2,0.13,71.4,75
Gabon,3,0,0,80.56
Gambia,3,0,0,77.78
Georgia,3,0,0,69.44
Germany,2,0,90.9,59.72
Ghana,3,0.045,12.8,56.48
Greece,5,0.211,681,62.04
Grenada,0,0,0,0
Guatemala,3,0.027,3.3,96.3
Guinea,3,0,0,78.7
Guinea-Bissau,0,0,0,0
Guyana,3,0,0,87.04
Haiti,3,0,0,89.81
Honduras,3,0,0,100
Hong Kong,3,0,0,52.78
Hungary,4,0.25,170.8,66.67
Iceland,5,0.047,1139.9,39.81
India,3,0.091,15.2,79.17
Indonesia,3,0.025,10.4,71.76
International,0,0,0,0
Iran,0,0.237,8.6,44.44
Iraq,3,0,20.7,92.59
Ireland,2,0.704,72.8,83.33
Israel,2,0.652,78.5,75
Italy,2,0.895,137.5,63.89
Jamaica,2,0.111,72.5,84.26
Japan,2,0.013,71.4,34.26
Jordan,3,0,0,77.78
Kazakhstan,2,1.31,66.9,83.8
Kenya,3,0,25.8,88.89
Kosovo,3,0,0,87.04
Kuwait,3,0.784,3.9,84.26
Kyrgyzstan,3,0,0,79.17
Laos,3,0,0,56.48
Latvia,5,0.476,527.6,61.11
Lebanon,3,0,0,74.07
Lesotho,3,0,0,62.04
Liberia,3,0,0,84.26
Libya,3,0.069,24.8,96.3
Liechtenstein,0,0,0,0
Lithuania,5,0.787,663.2,67.59
Luxembourg,4,0.307,380.5,47.22
Madagascar,3,0,9.9,70.37
Malawi,3,0.029,9.8,60.19
Malaysia,2,0.211,79.3,75
Maldives,0,1.291,13.3,0
Mali,3,0,0,56.48
Malta,5,1.343,1009.6,0
Marshall Islands,0,0,0,0
Mauritania,3,0,12.7,77.78
Mauritius,3,0,0,65.74
Mexico,3,0.03,2.5,82.41
Moldova,3,0,0,80.56
Monaco,3,0,0,68.52
Mongolia,3,0,0,71.3
Montenegro,0,0,0,0
Morocco,4,0.248,177.2,93.52
Mozambique,2,0.02,40.3,62.04
Myanmar,4,0.026,327.1,80.56
Namibia,4,0.053,216.8,66.67
Nepal,3,0.098,21.4,92.59
Netherlands,3,0,26.3,68.52
New Zealand,0,0.037,0,37.04
Nicaragua,0,0,0,18.52
Niger,0,0,0,33.33
Nigeria,3,0,7.7,84.26
North Macedonia,0,0.37,17.4,0
Norway,4,0.118,200.2,58.33
Oman,3,0,0,86.11
Pakistan,3,0.068,4.6,82.41
Palestine,3,0,0,80.56
Panama,3,0.341,3.6,89.81
Papua New Guinea,3,0,0,56.02
Paraguay,2,0.119,41.9,81.48
Peru,3,0.057,0,89.81
Philippines,3,0.082,14,77.78
Poland,2,0.383,54.6,64.81
Portugal,2,0.642,51.4,71.3
Qatar,3,1.416,2.6,83.33
Romania,2,0.695,59.6,75
Russia,3,1.919,32.2,78.24
Rwanda,4,0.084,223,73.15
Saint Kitts and Nevis,0,0,0,0
Saint Lucia,0,0,0,0
Saint Vincent and the Grenadines,0,0,0,0
Samoa,0,0,0,0
San Marino,3,0,0,66.67
Sao Tome and Principe,0,0,0,0
Saudi Arabia,3,0.455,9.2,75.46
Senegal,3,0.061,12.1,72.22
Serbia,2,0.391,109,49.07
Seychelles,3,0,0,59.26
Sierra Leone,3,0,0,70.37
Singapore,3,0,21.1,81.48
Slovakia,5,0.05,1151.7,73.15
Slovenia,5,0.118,805.3,44.91
Solomon Islands,0,0,0,33.33
Somalia,3,0,0,48.15
South Africa,3,0.392,14,84.26
South Korea,4,0.213,294.4,55.09
South Sudan,3,0,0,85.19
Spain,2,0,81.7,68.06
Sri Lanka,3,0.066,21.4,76.85
Sudan,3,0,0,91.67
Suriname,3,0,0,77.78
Sweden,3,0,0,64.81
Switzerland,4,0.182,212.4,55.56
Syria,3,0,0,69.44
Taiwan,1,0.01,1440.6,25.93
Tajikistan,0,0,0,44.44
Tanzania,0,0,0,41.67
Thailand,1,0.069,1412.3,75
Timor,0,0,0,33.33
Togo,2,0.045,54.6,73.15
Trinidad and Tobago,4,0.013,216.8,87.04
Tunisia,4,0.024,155.6,79.63
Turkey,3,0.422,29.1,75.93
Uganda,3,0,0,80.56
Ukraine,3,0,24.8,83.33
United Arab Emirates,2,3.543,48.8,72.22
United Kingdom,2,1.109,58.7,69.44
United States,3,1.139,0,72.69
Uruguay,2,0.246,107.7,61.11
Uzbekistan,3,0,0,86.11
Vanuatu,3,0,0,66.67
Vatican,0,0,0,0
Venezuela,3,0,0,85.19
Vietnam,3,0,0,69.44
Yemen,3,0,0,58.33
Zambia,2,0,41.8,43.52
Zimbabwe,3,0.037,20.7,87.96
