country,cluster,new_tests_per_thousand,tests_per_case,stringency_index
Afghanistan,4,0,0,84.26
Albania,4,0,0,84.26
Algeria,4,0,0,92.13
Andorra,2,0,0,56.48
Angola,4,0,0,90.74
Antigua and Barbuda,1,0,0,0
Argentina,4,0.038,13.1,100
Armenia,1,0,0,0
Australia,3,0.338,140.9,73.15
Austria,0,0.668,29.6,77.78
Azerbaijan,4,0,0,91.67
Bahamas,1,0,0,0
Bahrain,0,2.158,26.9,75
Bangladesh,4,0.013,9.3,93.52
Barbados,4,0,0,88.89
Belarus,1,0,12,18.52
Belgium,4,0.927,6.2,81.48
Belize,2,0,0,75
Benin,2,0,0,70.83
Bhutan,4,0,0,83.33
Bolivia,4,0.016,8,84.26
Bosnia and Herzegovina,4,0,0,92.59
Botswana,4,0,0,86.11
Brazil,2,0,0,74.54
Brunei,2,0,0,58.33
Bulgaria,2,0,0,73.15
Burkina Faso,4,0,0,84.26
Burundi,1,0,0,13.89
Cambodia,2,0,0,68.52
Cameroon,2,0,0,68.52
Canada,2,0.527,11.1,72.69
Cape Verde,2,0,0,79.63
Central African Republic,2,0,0,68.52
Chad,4,0,0,88.89
Chile,2,0.343,9.8,73.15
China,2,0,0,56.94
Colombia,4,0.068,0,84.26
Comoros,1,0,0,0
Congo,4,0,0,97.22
Costa Rica,2,0.042,0,75.93
Cote d'Ivoire,4,0.011,0,80.56
Croatia,4,0.22,16.9,96.3
Cuba,0,0.131,32.5,73.15
Cyprus,0,3.317,59.9,94.44
Czechia,0,0.783,46.4,71.3
Democratic Republic of Congo,4,0.002,0,80.56
Denmark,2,0.921,20.9,68.52
Djibouti,4,0,0,94.44
Dominica,2,0,0,79.63
Dominican Republic,4,0.097,3.8,92.59
Ecuador,4,0.03,0,93.52
Egypt,4,0,0,84.26
El Salvador,4,0.144,0,88.89
Equatorial Guinea,1,0,0,0
Eritrea,4,0,0,93.52
Estonia,0,1.279,46.6,77.78
Eswatini,4,0,0,84.26
Ethiopia,0,0.003,72.1,80.56
Fiji,0,0,45.5,88.89
Finland,2,0.633,18.8,62.96
France,4,0,0,87.96
Gabon,4,0,0,81.48
Gambia,2,0,0,78.7
Georgia,4,0,0,100
Germany,2,0,0,76.85
Ghana,3,0,166.1,86.11
Greece,0,0.192,62.5,84.26
Grenada,1,0,0,0
Guatemala,4,0.015,10.6,93.52
Guinea,2,0,0,78.7
Guinea-Bissau,1,0,0,0
Guyana,4,0,0,87.04
Haiti,4,0,0,90.74
Honduras,4,0,0,100
Hungary,2,0.12,15.9,76.85
Iceland,0,3.903,59.5,53.7
India,4,0.021,23.6,100
Indonesia,2,0.007,8.2,71.76
International,1,0,0,0
Iran,2,0.133,6.7,50.93
Iraq,0,0.078,93,96.3
Ireland,4,0.738,5.8,90.74
Israel,4,1.478,26.1,94.44
Italy,4,1.009,12.8,93.52
Jamaica,4,0,6.5,80.56
Japan,2,0.042,8.1,47.22
Jordan,4,0,0,100
Kazakhstan,0,0.233,42.5,92.13
Kenya,0,0.013,94.8,88.89
Kosovo,4,0,0,92.59
Kuwait,4,0,0,93.52
Kyrgyzstan,4,0,0,92.13
Laos,4,0,0,96.3
Latvia,0,0.745,68,69.44
Lebanon,4,0,0,85.19
Lesotho,4,0,0,90.74
Liberia,4,0,0,87.96
Libya,4,0.009,7.3,96.3
Liechtenstein,1,0,0,0
Lithuania,0,1.564,92.5,81.48
Luxembourg,4,1.53,13.6,79.63
Madagascar,4,0,0,95.37
Malawi,2,0.003,23.6,56.48
Malaysia,0,0,30,73.15
Maldives,3,0.163,123.7,0
Mali,2,0,0,72.22
Malta,3,2.437,98.5,0
Marshall Islands,1,0,0,0
Mauritania,2,0,0,77.78
Mauritius,4,0,0,82.41
Mexico,4,0.021,5.6,82.41
Moldova,4,0,0,87.04
Monaco,4,0,0,85.19
Mongolia,2,0,0,65.74
Montenegro,1,0,0,0
Morocco,4,0.036,6.2,93.52
Mozambique,2,0.002,26.5,56.48
Myanmar,0,0,32.5,83.33
Namibia,2,0,0,66.67
Nepal,5,0.013,621,96.3
Netherlands,2,0,0,79.63
New Zealand,3,0.912,110.4,96.3
Nicaragua,1,0,0,24.07
Niger,2,0,0,61.11
Nigeria,4,0,9.4,82.87
North Macedonia,1,0.317,9.2,0
Norway,4,0.574,22.2,79.63
Oman,4,0,0,92.59
Pakistan,4,0.026,12.9,92.59
