country,cluster,new_tests_per_thousand,tests_per_case,stringency_index
Afghanistan,5,0,0,78.7
Albania,2,0,0,71.3
Algeria,5,0,0,76.85
Andorra,2,0,0,42.59
Angola,5,0,0,75.93
Antigua and Barbuda,0,0,0,0
Argentina,5,0.128,5.3,88.89
Armenia,0,0,0,0
Australia,1,0.673,3562,60.19
Austria,4,0.684,202.5,47.22
Azerbaijan,5,0,0,77.78
Bahamas,0,0,0,0
Bahrain,5,2.276,13.9,75
Bangladesh,2,0.089,4.8,62.96
Barbados,5,0,0,75
Belarus,0,0,14.4,16.67
Belgium,4,1.302,104.6,51.85
Belize,5,0,0,75.93
Benin,2,0,0,41.67
Bhutan,5,0,0,83.33
Bolivia,5,0.13,2.3,84.26
Bosnia and Herzegovina,2,0,0,54.63
Botswana,2,0,0,57.41
Brazil,5,0,0,77.31
Brunei,2,0,0,49.07
Bulgaria,2,0.202,25.1,44.44
Burkina Faso,2,0,0,45.37
Burundi,0,0,0,13.89
Cambodia,2,0,0,40.74
Cameroon,2,0,0,60.19
Canada,5,0.678,54.1,70.83
Cape Verde,5,0.291,9.1,79.17
Central African Republic,5,0,0,75.93
Chad,5,0,0,74.07
Chile,5,0.93,3.1,78.24
China,5,0,0,78.24
Colombia,5,0.219,0,87.04
Comoros,0,0,0,0
Congo,5,0,0,73.15
Costa Rica,5,0.045,0,72.22
Cote d'Ivoire,2,0.02,4.9,64.81
Croatia,1,0.061,1818.2,50.93
Cuba,4,0.207,129.2,100
Cyprus,3,0.553,623,62.96
Czechia,0,0.425,72.4,41.67
Democratic Republic of Congo,5,0.004,0,80.56
Denmark,4,2.702,311.6,57.41
Djibouti,2,0,0,59.26
Dominica,5,0,0,72.22
Dominican Republic,5,0.178,5.2,87.04
Ecuador,5,0.084,0,83.33
Egypt,2,0,0,71.3
El Salvador,5,0.367,31.6,96.3
Equatorial Guinea,0,0,0,0
Eritrea,5,0,0,93.52
Estonia,4,1.081,104.3,41.67
Eswatini,5,0,0,84.26
Ethiopia,5,0.04,36.3,80.56
Fiji,5,0.09,0,78.7
Finland,4,0.532,114.3,44.44
France,5,0.673,76.9,72.22
