country,cluster,new_tests_per_thousand,tests_per_case,stringency_index
Afghanistan,5,0,0,5.56
Albania,1,0,0,50.93
Algeria,2,0,0,71.3
Andorra,2,0,0,62.96
Angola,1,0,0,60.19
Antigua and Barbuda,5,0,0,0
Argentina,2,0.559,2.2,81.94
Armenia,5,0,0,0
Australia,4,1.819,4358.7,47.69
Austria,2,3.268,5.1,75
Azerbaijan,2,0,0,64.35
Bahamas,5,0,0,0
Bahrain,2,5.898,43.8,58.33
Bangladesh,2,0.084,8.2,80.09
Barbados,1,0,0,40.74
Belarus,5,0,22.9,22.22
Belgium,2,3.883,3.5,65.74
Belize,2,0,0,66.67
Benin,1,0,0,31.48
Bhutan,2,0,0,77.78
Bolivia,2,0.113,8.1,84.26
Bosnia and Herzegovina,1,0,0,40.74
Botswana,1,0,0,52.78
Brazil,1,0,0,57.87
Brunei,1,0,0,35.19
Bulgaria,1,1.593,3.4,48.15
Burkina Faso,5,0,0,22.22
Burundi,5,0,0,14.81
Cambodia,1,0,0,34.26
Cameroon,1,0,0,45.37
Canada,2,0.986,17.5,60.65
Cape Verde,2,0.883,6.6,71.3
Central African Republic,5,0,0,24.07
Chad,2,0,0,70.37
Chile,2,0.943,24,81.94
China,2,0,0,63.43
Colombia,2,0.66,0,65.74
Comoros,5,0,0,0
Congo,1,0,0,47.22
Costa Rica,1,0,0,55.56
Cote d'Ivoire,5,0.023,27,25
Croatia,1,2.242,3.7,31.48
Cuba,0,0.795,143.1,59.26
Cyprus,2,4.029,20.9,69.44
Czechia,2,4.247,3.3,73.15
Democratic Republic of Congo,5,0.003,6,22.22
Denmark,0,12.307,61,39.81
Djibouti,1,0,0,43.52
Dominica,1,0,0,37.04
Dominican Republic,2,0,11.1,67.59
Ecuador,1,0.301,0,52.78
Egypt,1,0,0,60.19
El Salvador,1,0,15.5,52.78
Equatorial Guinea,5,0,0,0
Eritrea,2,0,0,82.41
Estonia,1,2.802,30.1,25.93
Eswatini,1,0,0,48.15
Ethiopia,1,0.052,14,57.41
Fiji,3,0.045,748.3,49.07
Finland,0,3.121,55,40.74
France,2,5.416,6.6,78.7
Gabon,2,0,0,69.44
Gambia,1,0,0,56.48
Georgia,1,0,0,55.56
Germany,2,0,0,62.04
Ghana,1,0.03,15,38.89
Greece,2,2.322,10.7,63.43
Grenada,5,0,0,0
Guatemala,1,0.276,7.7,49.54
Guinea,1,0,0,35.65
Guinea-Bissau,5,0,0,0
Guyana,2,0,0,72.22
Haiti,1,0,0,47.22
Honduras,2,0,0,87.04
Hungary,1,1.828,4.5,50
Iceland,1,4.756,33.7,52.78
India,2,0.877,23.2,61.57
Indonesia,1,0.103,7.7,50.46
International,5,0,0,0
Iran,2,0.853,4.4,68.06
Iraq,1,0.461,5.3,51.85
Ireland,2,2.55,21.9,81.48
Israel,2,4.597,47.3,65.74
Italy,2,3.504,6.7,66.67
Jamaica,2,0.188,9.5,67.59
Japan,1,0.173,21.9,38.89
Jordan,2,2.032,0,75.93
Kazakhstan,2,1.464,46.3,68.06
Kenya,2,0,6.4,62.96
Kosovo,1,0,0,60.19
Kuwait,2,1.614,8.8,62.96
Kyrgyzstan,1,0,0,57.87
Laos,1,0,0,33.33
Latvia,1,3.885,22.2,45.37
Lebanon,1,0,0,57.41
Lesotho,1,0,0,47.22
Liberia,1,0,0,57.41
Libya,2,0.492,0,79.63
Liechtenstein,5,0,0,0
Lithuania,2,4.416,10.4,62.5
Luxembourg,1,19.823,17,56.48
Madagascar,1,0,14.6,37.04
Malawi,0,0.008,91.9,50.93
Malaysia,2,0.663,22.4,78.24
Maldives,5,2.09,44.5,0
Mali,1,0,0,37.96
Malta,5,6.437,27,0
Marshall Islands,5,0,0,0
Mauritania,0,0,47.5,17.59
Mauritius,5,0,0,16.67
Mexico,2,0.133,2.4,71.76
Moldova,1,0,0,48.15
Monaco,5,0,0,0
Mongolia,1,0,0,35.19
Montenegro,5,0,0,0
Morocco,2,0.583,5.3,60.19
Mozambique,1,0.06,11.4,56.48
Myanmar,2,0,0,79.63
Namibia,1,0.359,23.6,37.96
Nepal,2,0.451,4.1,63.89
Netherlands,2,0,0,65.74
New Zealand,3,0,1454.9,22.22
Nicaragua,5,0,0,8.33
Niger,5,0,0,24.07
Nigeria,0,0,53.3,50.93
North Macedonia,5,1.599,3,0
Norway,1,4.774,40.6,43.52
Oman,1,0,0,37.04
Pakistan,1,0.12,25,53.24
Palestine,1,1.104,7.7,40.74
Panama,1,0.742,9.1,58.33
Papua New Guinea,1,0,0,41.67
Paraguay,2,0.382,4.8,64.81
Peru,2,0.283,0,74.07
Philippines,2,0.286,15.5,68.98
Poland,2,1.789,3.2,71.3
Portugal,2,4.098,8.5,66.2
Qatar,2,1.898,24.7,64.81
Romania,1,1.9,4.7,54.63
Russia,1,3.913,29.3,44.91
Rwanda,0,0.124,252.4,58.33
Saint Kitts and Nevis,5,0,0,0
Saint Lucia,5,0,0,0
Saint Vincent and the Grenadines,5,0,0,0
Samoa,5,0,0,0
San Marino,1,0,0,40.74
Sao Tome and Principe,5,0,0,0
Saudi Arabia,0,1.704,134.4,50
Senegal,0,0.046,78,37.96
Serbia,1,1.854,6,51.85
Seychelles,1,0,0,31.48
Sierra Leone,1,0,0,31.48
Singapore,4,0,3997,52.78
Slovakia,2,2.356,6.9,73.15
Slovenia,2,2.882,3.3,68.52
Solomon Islands,1,0,0,43.52
Somalia,1,0,0,36.11
South Africa,1,0.423,13,38.89
South Korea,0,0.272,100.1,44.44
South Sudan,0,0,68.9,35.19
Spain,2,0,7.9,71.3
Sri Lanka,1,0.528,25.3,55.09
Sudan,1,0,0,28.7
Suriname,1,0,0,57.41
Sweden,1,3.309,10.6,55.56
Switzerland,1,4.23,3.9,59.26
Syria,1,0,0,40.74
Taiwan,0,0.014,105.4,23.15
Tajikistan,1,0,0,33.33
