country,cluster,new_tests_per_thousand,tests_per_case,stringency_index
Afghanistan,4,0,0,16.67
Albania,5,0,0,54.63
Algeria,3,0,0,75
Andorra,3,0,0,62.96
Angola,3,0,0,65.74
Antigua and Barbuda,4,0,0,0
Argentina,3,0.701,2,82.87
Armenia,4,0,0,0
Australia,2,0,2282.7,65.28
Austria,3,3.112,11.1,60.19
Azerbaijan,3,0,0,64.35
Bahamas,4,0,0,0
Bahrain,3,6.438,31.7,63.89
Bangladesh,3,0.086,9.2,80.09
Barbados,5,0,0,29.63
Belarus,4,0,31.7,16.67
Belgium,5,5.967,5.5,54.63
Belize,3,0,0,66.67
Benin,5,0,0,43.52
Bhutan,3,0,0,77.78
Bolivia,3,0,6.2,84.26
Bosnia and Herzegovina,5,0,0,40.74
Botswana,3,0,0,63.89
Brazil,3,0,0,57.87
Brunei,5,0,0,35.19
Bulgaria,5,1.301,5.9,39.35
Burkina Faso,4,0,0,22.22
Burundi,4,0,0,14.81
Cambodia,5,0,0,34.26
Cameroon,5,0,0,45.37
Canada,3,1.934,26,60.65
Cape Verde,3,1.394,5.9,71.3
Central African Republic,5,0,0,31.48
Chad,3,0,0,74.07
Chile,3,1.954,20.7,81.94
China,3,0,0,61.57
Colombia,3,0.706,0,65.74
Comoros,4,0,0,0
Congo,5,0,0,47.22
Costa Rica,3,0,0,58.33
Cote d'Ivoire,1,0.053,53.7,36.11
Croatia,5,1.781,5.5,28.7
Cuba,1,0.627,135.3,64.81
Cyprus,3,4.94,29.5,63.89
Czechia,3,4.226,3.3,67.59
Democratic Republic of Congo,5,0.002,0,49.07
Denmark,1,8.704,71,37.04
Djibouti,5,0,0,43.52
Dominica,5,0,0,31.48
Dominican Republic,3,0,9.7,67.59
Ecuador,5,0.534,0,52.78
Egypt,3,0,0,75.93
El Salvador,3,0.374,14.8,52.78
Equatorial Guinea,4,0,0,0
Eritrea,3,0,0,77.78
Estonia,1,1.594,54,25.93
Eswatini,5,0,0,48.15
