country,cluster,new_tests_per_thousand,tests_per_case,stringency_index
Afghanistan,3,0,0,84.26
Albania,3,0,0,83.33
Algeria,3,0,0,76.85
Andorra,3,0,0,50
Angola,3,0,0,81.48
Antigua and Barbuda,5,0,0,0
Argentina,3,0.106,11,90.74
Armenia,5,0,0,0
Australia,2,0.935,2260.2,67.13
Austria,1,0.729,119.8,59.26
Azerbaijan,3,0,0,77.78
Bahamas,5,0,0,0
Bahrain,3,3.041,25.1,75
Bangladesh,3,0.051,6.7,93.52
Barbados,3,0,0,81.48
Belarus,5,0,13.7,16.67
Belgium,1,1.441,57.8,75
Belize,3,0,0,85.19
Benin,3,0,0,57.41
Bhutan,3,0,0,83.33
Bolivia,3,0.067,3,84.26
Bosnia and Herzegovina,3,0,0,76.85
Botswana,3,0,0,78.7
Brazil,3,0,0,81.02
Brunei,3,0,0,52.78
Bulgaria,3,0.126,34.3,62.96
Burkina Faso,3,0,0,60.19
Burundi,5,0,0,13.89
Cambodia,3,0,0,57.41
Cameroon,3,0,0,63.89
Canada,3,0.438,24.1,70.83
Cape Verde,3,0.331,0,79.17
Central African Republic,3,0,0,75.93
Chad,3,0,0,74.07
Chile,3,0.847,4.4,78.24
China,3,0,0,81.94
Colombia,3,0.121,0,87.04
Comoros,5,0,0,0
Congo,3,0,0,82.41
Costa Rica,3,0.027,0,72.22
Cote d'Ivoire,3,0.021,15.2,64.81
Croatia,0,0.239,333,70.37
Cuba,0,0.153,170.6,100
Cyprus,4,2.149,825.5,92.59
Czechia,1,0.778,105.5,57.41
Democratic Republic of Congo,3,0,0,80.56
Denmark,0,2.587,188.6,65.74
Djibouti,3,0,0,59.26
Dominica,3,0,0,72.22
Dominican Republic,3,0,5.5,96.3
Ecuador,3,0.062,0,86.11
Egypt,3,0,0,84.26
El Salvador,3,0.385,32,100
Equatorial Guinea,5,0,0,0
Eritrea,3,0,0,93.52
Estonia,0,0.935,174.1,50
Eswatini,3,0,0,84.26
Ethiopia,0,0.037,233.2,80.56
Fiji,3,0.087,0,78.7
Finland,1,0.893,64,53.7
France,1,0.819,47.6,76.85
Gabon,3,0,0,80.56
Gambia,3,0,0,77.78
Georgia,3,0,0,96.3
Germany,3,0,0,59.72
Ghana,3,0.115,23.2,62.04
Greece,0,0.414,311.9,68.52
Grenada,5,0,0,0
Guatemala,3,0.039,4.8,96.3
Guinea,3,0,0,78.7
Guinea-Bissau,5,0,0,0
Guyana,3,0,0,87.04
Haiti,3,0,0,89.81
Honduras,3,0,0,100
Hungary,1,0.151,98.7,66.67
Iceland,2,1.292,2552.4,50
India,3,0.074,20,79.17
Indonesia,3,0.017,7.5,74.54
International,5,0,0,0
Iran,3,0.173,7.3,45.37
Iraq,3,0.11,36.1,82.41
Ireland,3,0.664,36.3,83.33
Israel,0,0.825,305.3,77.78
Italy,1,1.045,78.6,63.89
Jamaica,1,0,115.2,87.04
Japan,1,0.025,110.8,40.74
Jordan,3,0,0,77.78
Kazakhstan,1,0.658,89,83.8
Kenya,1,0.036,51.9,88.89
Kosovo,3,0,0,87.04
Kuwait,3,1.026,0,100
Kyrgyzstan,3,0,0,84.72
Laos,3,0,0,56.48
Latvia,0,0.978,192.3,61.11
Lebanon,3,0,0,77.78
Lesotho,3,0,0,62.04
Liberia,3,0,0,87.96
Libya,0,0.029,187.4,100
Liechtenstein,5,0,0,0
Lithuania,4,2.842,623.9,71.3
Luxembourg,1,1.706,109.4,56.48
Madagascar,3,0,13.2,70.37
Malawi,1,0.006,46.3,60.19
Malaysia,4,0,787.2,69.44
Maldives,5,1.012,14.3,0
Mali,3,0,0,56.48
Malta,0,3.762,161,0
Marshall Islands,5,0,0,0
Mauritania,3,0.037,7.1,77.78
Mauritius,3,0,0,78.7
Mexico,3,0.06,2.8,82.41
Moldova,3,0,0,80.56
Monaco,3,0,0,68.52
Mongolia,3,0,0,71.3
Montenegro,5,0,0,0
Morocco,1,0.131,47.2,93.52
Mozambique,1,0.008,51.7,56.48
Myanmar,0,0.013,290.3,80.56
Namibia,3,0,0,66.67
