country,cluster,new_tests_per_thousand,tests_per_case,stringency_index
Afghanistan,1,0,0,38.89
Albania,2,0,0,78.7
Algeria,1,0,0,36.11
Andorra,4,0,0,20.37
Angola,5,0,0,8.33
Antigua and Barbuda,5,0,0,0
Argentina,4,0.001,11,25
Armenia,5,0,0,0
Australia,4,0,0,19.44
Austria,3,0.098,5.5,48.15
Azerbaijan,3,0,0,52.78
Bahamas,5,0,0,0
Bahrain,1,0,33.3,30.56
Bangladesh,1,0,46.6,13.89
Barbados,4,0,0,16.67
Belarus,0,0,276.3,8.33
Belgium,3,0.187,17.6,50.93
Belize,4,0,0,16.67
Benin,4,0,0,16.67
Bhutan,1,0,0,31.48
Bolivia,2,0,0,84.26
Bosnia and Herzegovina,1,0,0,40.28
Botswana,4,0,0,13.89
Brazil,1,0,0,42.13
Brunei,3,0,0,50
Bulgaria,3,0,0,50.93
Burkina Faso,5,0,0,11.11
Burundi,5,0,0,11.11
Cambodia,4,0,0,27.78
Cameroon,5,0,0,2.78
Canada,4,0,0,24.07
Cape Verde,4,0,0,19.44
Central African Republic,5,0,0,11.11
Chad,4,0,0,16.67
Chile,5,0,0,11.11
China,2,0,0,81.02
Colombia,1,0.012,0,34.26
Comoros,5,0,0,0
Congo,5,0,0,5.56
Costa Rica,1,0.025,0,37.04
Cote d'Ivoire,5,0,0,11.11
Croatia,1,0.023,12.7,37.04
Cuba,4,0,0,13.89
Cyprus,1,0,0,38.89
Czechia,3,0.092,20,61.11
Democratic Republic of Congo,5,0,0,11.11
Denmark,2,0.101,5.5,65.74
Djibouti,5,0,0,0
Dominica,5,0,0,0
Dominican Republic,5,0,0,11.11
Ecuador,1,0,0,36.11
Egypt,5,0,0,0
El Salvador,1,0,0,44.44
Equatorial Guinea,5,0,0,0
Eritrea,5,0,0,11.11
Estonia,1,0.125,6.9,33.33
Eswatini,4,0,0,19.44
Ethiopia,5,0,0,2.78
Fiji,4,0.01,0,19.44
Finland,1,0.107,8.5,37.04
France,3,0,0,49.54
Gabon,1,0,0,33.33
Gambia,5,0,0,11.11
Georgia,3,0,0,52.78
Germany,1,0,0,32.87
Ghana,5,0,0,8.33
Greece,3,0.067,11.6,54.63
Grenada,5,0,0,0
Guatemala,1,0,55.9,33.33
Guinea,4,0,0,13.89
Guinea-Bissau,5,0,0,0
Guyana,4,0,0,25
Haiti,4,0,0,13.89
Honduras,1,0,0,33.33
Hungary,3,0.016,26.7,50
Iceland,4,0.947,13.1,16.67
India,1,0,0,36.11
Indonesia,1,0,0,37.04
International,5,0,0,0
Iran,3,0,0,48.15
Iraq,2,0,0,75
Ireland,1,0,0,42.59
Israel,3,0.071,41.5,52.78
Italy,2,0.193,4.4,85.19
Jamaica,3,0,0,59.26
Japan,1,0.001,14.7,40.74
Jordan,5,0,0,11.11
Kazakhstan,4,0.017,0,22.22
Kenya,1,0,49,36.11
Kosovo,2,0,0,72.22
Kuwait,2,0,0,74.07
Kyrgyzstan,1,0,0,34.26
Laos,5,0,0,9.26
Latvia,3,0.168,28,54.63
Lebanon,1,0,0,37.96
Lesotho,5,0,0,11.11
Liberia,5,0,0,11.11
Libya,4,0,0,23.15
Liechtenstein,5,0,0,0
Lithuania,1,0,0,39.81
Luxembourg,1,0.147,10.6,42.59
Madagascar,5,0,0,0
Malawi,5,0,0,11.11
Malaysia,1,0,17.2,38.89
Maldives,5,0,0,0
Mali,5,0,0,0
Malta,5,0.349,61.1,0
Marshall Islands,5,0,0,0
Mauritania,4,0,0,16.67
Mauritius,5,0,0,0
Mexico,5,0.002,54.8,2.78
Moldova,3,0,0,51.85
Monaco,2,0,0,68.52
Mongolia,3,0,0,57.41
Montenegro,5,0,0,0
Morocco,3,0.001,4.7,44.44
Mozambique,5,0,0,8.33
Myanmar,1,0,0,33.33
Namibia,5,0,0,8.33
Nepal,4,0,0,22.22
Netherlands,1,0,0,41.67
New Zealand,0,0.027,622.4,19.44
Nicaragua,5,0,0,8.33
Niger,4,0,0,13.89
Nigeria,5,0,0,11.11
North Macedonia,5,0,0,0
Norway,3,0.509,16.4,46.3
Oman,4,0,0,19.44
Pakistan,3,0,0,52.78
Palestine,2,0,0,74.07
Panama,1,0.047,0,44.44
Papua New Guinea,4,0,0,13.89
Paraguay,3,0.002,9.3,50.93
Peru,3,0.013,0,50
Philippines,1,0,0,34.26
