country,cluster,new_cases_per_million,icu_patients_per_million,hosp_patients_per_million
Afghanistan,3,0,0,14
Albania,3,0,0,2.085
Algeria,3,0,0,2.714
Andorra,3,0,0,12.942
Angola,3,0,0,0
Antigua and Barbuda,3,0,0,0
Argentina,3,0,0,12.479
Armenia,1,0,0,70.869
Australia,3,0,0,0.745
Austria,3,7.55,3.22,0.222
Azerbaijan,3,0,0,16.569
Bahamas,3,0,0,0
Bahrain,2,0,0,277.976
Bangladesh,3,0,0,14.458
Barbados,3,0,0,0
Belarus,1,0,0,89.636
Belgium,0,70.839,14.323,11.735
Belize,3,0,0,0
Benin,3,0,0,0.907
Bhutan,3,0,0,0
Bolivia,3,0,0,47.031
Bosnia and Herzegovina,3,0,0,4.267
Botswana,3,0,0,1.276
Brazil,1,0,0,54.564
Brunei,3,0,0,0
Bulgaria,3,22.019,2.303,0.864
Burkina Faso,3,0,0,0
Burundi,3,0,0,0
Cambodia,3,0,0,0
Cameroon,3,0,0,18.572
Canada,3,0,0,21.435
Cape Verde,3,0,0,41.368
Central African Republic,3,0,0,12.009
Chad,3,0,0,0.731
Chile,2,0,0,286.145
China,3,0,0,0.006
Colombia,3,0,0,21.815
Comoros,3,0,0,0
Congo,3,0,0,0
Costa Rica,3,0,0,5.497
Cote d'Ivoire,3,0,0,4.473
Croatia,3,5.359,0,0
Cuba,3,0,0,3.355
Cyprus,3,0,0,5.708
Czechia,3,6.723,1.214,3.175
Democratic Republic of Congo,3,0,0,1.396
Denmark,3,17.783,3.453,5.179
Djibouti,2,0,0,217.611
Dominica,3,0,0,0
Dominican Republic,3,0,0,26.457
Ecuador,3,0,0,0
Egypt,3,0,0,13.671
El Salvador,3,0,0,10.021
Equatorial Guinea,3,0,0,0
Eritrea,3,0,0,0
Estonia,3,16.585,1.508,0.754
Eswatini,3,0,0,6.896
Ethiopia,3,0,0,0.739
Fiji,3,0,0,0
Finland,3,12.273,1.624,4.693
France,0,218.113,19.457,5.194
Gabon,3,0,0,0
Gambia,3,0,0,0
Georgia,3,0,0,2.757
Germany,3,0,0,2.196
Ghana,3,0,0,0
Greece,3,0,0,0.096
Grenada,3,0,0,0
Guatemala,3,0,0,13.899
Guinea,3,0,0,10.508
Guinea-Bissau,3,0,0,42.175
Guyana,3,0,0,0
Haiti,3,0,0,8.945
Honduras,3,0,0,16.154
Hungary,0,43.166,0,1.656
Iceland,3,0,0,0
India,3,0,0,5.624
Indonesia,3,0,0,1.707
International,3,0,0,0
Iran,3,0,0,35.467
Iraq,3,0,0,10.666
Ireland,0,35.643,7.493,14.581
Israel,3,0,0,11.553
Italy,0,107.886,7.013,3.308
Jamaica,3,0,0,0.675
Japan,3,0,0,0.285
Jordan,3,0,0,0.686
Kazakhstan,3,0,0,23.966
Kenya,3,0,0,1.097
Kosovo,3,0,0,6.726
Kuwait,1,0,0,168.362
Kyrgyzstan,3,0,0,10.576
Laos,3,0,0,0
Latvia,3,9.543,0,0
Lebanon,3,0,0,1.905
Lesotho,3,0,0,0
Liberia,3,0,0,1.582
Libya,3,0,0,1.746
Liechtenstein,3,0,0,0
Lithuania,3,0,0,1.102
Luxembourg,0,39.938,6.39,1.598
Madagascar,3,0,0,1.986
Malawi,3,0,0,2.718
Malaysia,3,0,0,1.174
Maldives,1,0,0,103.6
Mali,3,0,0,2.469
Malta,3,0,0,2.265
Marshall Islands,3,0,0,0
Mauritania,3,0,0,12.474
Mauritius,3,0,0,0
Mexico,3,0,0,21.492
Moldova,3,0,0,27.021
Monaco,3,0,0,0
Mongolia,3,0,0,1.83
Montenegro,3,0,0,0
Morocco,3,0,0,0.704
Mozambique,3,0,0,0
Myanmar,3,0,0,0.074
Namibia,3,0,0,0.394
Nepal,3,0,0,8.203
Netherlands,3,0,8.812,6.069
New Zealand,3,0,0,0
Nicaragua,3,0,0,0
Niger,3,0,0,0
Nigeria,3,0,0,2.018
North Macedonia,3,0,0,42.719
Norway,3,5.349,0,1.107
Oman,1,0,0,153.918
Pakistan,3,0,0,17.828
Palestine,3,0,0,0.196
Panama,1,0,0,86.679
Papua New Guinea,3,0,0,0
Paraguay,3,0,0,1.262
Peru,1,0,0,168.72
Philippines,3,0,0,5.037
Poland,0,57.627,0,10.014
Portugal,0,46.191,6.277,19.614
Qatar,2,0,0,528.625
Romania,3,0,8.265,7.329
Russia,1,0,0,58.143
Rwanda,3,0,0,0.54
Saint Kitts and Nevis,3,0,0,0
Saint Lucia,3,0,0,0
Saint Vincent and the Grenadines,3,0,0,0
Samoa,3,0,0,0
San Marino,3,0,0,0
Sao Tome and Principe,3,0,0,4.563
Saudi Arabia,1,0,0,54.03
Senegal,3,0,0,5.614
Serbia,3,0,0,2.645
Seychelles,3,0,0,0
Sierra Leone,3,0,0,0.501
Singapore,1,0,0,69.74
Slovakia,3,0.733,0,0.183
Slovenia,3,2.405,0.481,0
Solomon Islands,3,0,0,0
Somalia,3,0,0,2.957
South Africa,3,0,0,28.225
South Korea,3,0,0,0.741
South Sudan,3,0,0,0
Spain,3,0,0,3.401
Sri Lanka,3,0,0,0.467
Sudan,3,0,0,3.352
Suriname,3,0,0,35.797
