country,cluster,new_cases_per_million,icu_patients_per_million,hosp_patients_per_million
Afghanistan,3,0,0,10.609
Albania,3,0,0,6.255
Algeria,3,0,0,4.31
Andorra,3,0,0,12.942
Angola,3,0,0,0.091
Antigua and Barbuda,3,0,0,0
Argentina,3,0,0,5.642
Armenia,0,0,0,47.921
Australia,3,0,0,1.176
Austria,3,19.986,5.996,6.773
Azerbaijan,3,0,0,11.934
Bahamas,3,0,0,5.086
Bahrain,2,0,0,224.497
Bangladesh,3,0,0,6.321
Barbados,3,0,0,0
Belarus,0,0,0,100.219
Belgium,1,160.661,32.788,26.489
Belize,3,0,0,0
Benin,3,0,0,0.99
Bhutan,3,0,0,6.48
Bolivia,3,0,0,19.19
Bosnia and Herzegovina,3,0,0,11.278
Botswana,3,0,0,0
Brazil,0,0,0,61.291
Brunei,3,0,0,0
Bulgaria,3,52.53,7.34,4.461
Burkina Faso,3,0,0,0
Burundi,3,0,0,0
Cambodia,3,0,0,0
Cameroon,3,0,0,5.801
Canada,3,0,0,32.139
Cape Verde,0,0,0,46.764
Central African Republic,3,0,0,0
Chad,3,0,0,1.644
Chile,0,0,0,139.097
China,3,0,0,0.003
Colombia,3,0,0,13.364
Comoros,3,0,0,0
Congo,3,0,0,10.511
Costa Rica,3,0,0,2.945
Cote d'Ivoire,3,0,0,2.237
Croatia,3,35.564,0,1.949
Cuba,3,0,0,1.766
Cyprus,3,0,0,2.283
Czechia,3,11.953,3.268,7.657
Democratic Republic of Congo,3,0,0,0.815
Denmark,3,25.379,6.043,7.942
Djibouti,3,0,0,16.194
Dominica,3,0,0,0
Dominican Republic,3,0,0,11.431
Ecuador,3,0,0,0.907
Egypt,3,0,0,3.889
El Salvador,3,0,0,11.563
Equatorial Guinea,0,0,0,43.479
Eritrea,3,0,0,0
Estonia,3,30.907,4.523,5.277
Eswatini,3,0,0,0
Ethiopia,3,0,0,0.078
Fiji,3,0,0,0
Finland,3,25.809,5.956,16.424
France,1,312.546,34.562,12.409
Gabon,0,0,0,44.929
Gambia,3,0,0,0
Georgia,3,0,0,5.014
Germany,3,0,0,4.535
Ghana,3,0,0,3.926
Greece,3,0,0,0.959
Grenada,3,0,0,0
Guatemala,3,0,0,9.824
Guinea,3,0,0,7.538
Guinea-Bissau,0,0,0,39.126
Guyana,3,0,0,0
Haiti,3,0,0,3.42
Honduras,3,0,0,6.361
Hungary,3,68.113,0,4.037
Iceland,3,0,0,0
India,3,0,0,2.857
Indonesia,3,0,0,2.077
International,3,0,0,0
Iran,3,0,0,21.526
Iraq,3,0,0,2.76
Ireland,1,92.956,11.949,86.273
Israel,3,0,0,2.542
Italy,1,203.566,14.141,16.407
Jamaica,3,0,0,0
Japan,3,0,0,0.775
Jordan,3,0,0,0.392
Kazakhstan,3,0,0,8.202
Kenya,3,0,0,0.391
Kosovo,3,0,0,4.139
Kuwait,2,0,0,221.751
Kyrgyzstan,3,0,0,5.824
Laos,3,0,0,0
Latvia,3,14.314,0,5.832
Lebanon,3,0,0,1.172
Lesotho,3,0,0,0
Liberia,3,0,0,0.395
Libya,3,0,0,0
Liechtenstein,3,0,0,0
