country,cluster,new_cases_per_million,icu_patients_per_million,hosp_patients_per_million
Afghanistan,1,0,0,11.817
Albania,1,0,0,27.104
Algeria,1,0,0,4.492
Andorra,1,0,0,0
Angola,1,0,0,0.456
Antigua and Barbuda,3,0,0,398.252
Argentina,2,0,0,57.66
Armenia,3,0,0,260.189
Australia,1,0,0,1.451
Austria,1,6.662,1.221,3.109
Azerbaijan,2,0,0,53.949
Bahamas,1,0,0,0
Bahrain,3,0,0,300.309
Bangladesh,1,0,0,23.96
Barbados,1,0,0,0
Belarus,2,0,0,46.247
Belgium,1,22.089,3.279,9.405
Belize,1,0,0,0
Benin,1,0,0,9.486
Bhutan,1,0,0,0
Bolivia,2,0,0,87.038
Bosnia and Herzegovina,1,0,0,36.576
Botswana,1,0,0,0
Brazil,3,0,0,185.75
Brunei,1,0,0,0
Bulgaria,0,55.264,2.303,23.89
Burkina Faso,1,0,0,0.718
Burundi,1,0,0,0
Cambodia,1,0,0,0
Cameroon,1,0,0,0
Canada,1,0,0,9.962
Cape Verde,1,0,0,7.194
Central African Republic,1,0,0,30.022
Chad,1,0,0,0.183
Chile,3,0,0,243.144
China,1,0,0,0.019
Colombia,2,0,0,68.51
Comoros,1,0,0,8.05
Congo,1,0,0,0
Costa Rica,1,0,0,33.176
Cote d'Ivoire,1,0,0,6.445
Croatia,1,10.231,0,23.141
Cuba,1,0,0,0.177
Cyprus,1,0,0,1.142
Czechia,1,6.256,1.121,8.684
Democratic Republic of Congo,1,0,0,2.211
Denmark,1,6.215,1.554,3.626
Djibouti,1,0,0,5.061
Dominica,1,0,0,0
Dominican Republic,2,0,0,47.014
Ecuador,2,0,0,85.756
Egypt,1,0,0,15.332
El Salvador,1,0,0,28.676
Equatorial Guinea,3,0,0,240.202
Eritrea,1,0,0,0
Estonia,1,3.769,0.754,0.754
Eswatini,1,0,0,13.791
Ethiopia,1,0,0,1.226
Fiji,1,0,0,0
Finland,1,0,0,0.902
France,0,139.352,9.544,0
Gabon,2,0,0,58.857
Gambia,1,0,0,0.414
Georgia,1,0,0,0.752
Germany,1,0,0,5.968
Ghana,1,0,0,14.804
Greece,1,0,0,1.055
Grenada,1,0,0,0
Guatemala,2,0,0,44.654
Guinea,1,0,0,0
Guinea-Bissau,1,0,0,0
Guyana,1,0,0,7.628
Haiti,1,0,0,9.998
Honduras,2,0,0,80.266
Hungary,1,18.84,0,0.932
Iceland,1,0,0,2.93
India,1,0,0,12.533
Indonesia,1,0,0,4.307
International,1,0,0,0
Iran,1,0,0,30.895
Iraq,2,0,0,60.588
Ireland,1,6.076,2.43,1.823
Israel,2,0,0,59.615
Italy,1,26.761,1.704,4.896
Jamaica,1,0,0,2.026
Japan,1,0,0,0.727
Jordan,1,0,0,1.47
Kazakhstan,1,0,0,24.765
Kenya,1,0,0,3.31
Kosovo,2,0,0,49.152
Kuwait,3,0,0,212.852
Kyrgyzstan,2,0,0,38.319
Laos,1,0,0,0
Latvia,1,4.241,0,0
Lebanon,1,0,0,2.637
Lesotho,1,0,0,0
Liberia,1,0,0,3.757
Libya,1,0,0,4.075
Liechtenstein,1,0,0,0
Lithuania,1,0,0,0.735
Luxembourg,1,20.768,1.598,17.573
Madagascar,1,0,0,1.517
Malawi,1,0,0,0.993
Malaysia,1,0,0,0.124
Maldives,1,0,0,29.6
Mali,1,0,0,1.679
Malta,1,2.265,2.265,6.794
Marshall Islands,1,0,0,0
Mauritania,2,0,0,47.315
Mauritius,1,0,0,0
Mexico,2,0,0,47.343
Moldova,2,0,0,92.961
Monaco,1,0,0,0
Mongolia,1,0,0,0.915
Montenegro,2,0,0,39.805
Morocco,1,0,0,11.677
Mozambique,1,0,0,0.832
Myanmar,1,0,0,0
Namibia,1,0,0,10.233
Nepal,1,0,0,14.895
Netherlands,1,0,3.327,6.42
New Zealand,1,0,0,0.207
Nicaragua,1,0,0,0
Niger,1,0,0,0.207
Nigeria,1,0,0,2.882
North Macedonia,2,0,0,71.998
Norway,1,3.32,0,0
Oman,3,0,0,267.496
Pakistan,1,0,0,12.563
Palestine,1,0,0,10.585
Panama,3,0,0,233.385
Papua New Guinea,1,0,0,0
Paraguay,1,0,0,5.748
Peru,2,0,0,118.677
Philippines,1,0,0,7.063
Poland,0,52.158,0,7.874
Portugal,0,42.759,6.571,30.5
Qatar,3,0,0,367.92
Romania,1,0,10.344,23.911
Russia,2,0,0,48.686
Rwanda,1,0,0,1.544
Saint Kitts and Nevis,1,0,0,0
Saint Lucia,1,0,0,0
Saint Vincent and the Grenadines,1,0,0,0
Samoa,1,0,0,0
San Marino,1,0,0,0
Sao Tome and Principe,1,0,0,4.563
Saudi Arabia,2,0,0,96.858
Senegal,1,0,0,6.211
Serbia,1,0,0,20.133
Seychelles,1,0,0,0
Sierra Leone,1,0,0,0
Singapore,1,0,0,19.315
Slovakia,1,0.916,0,4.213
Slovenia,1,3.367,0.962,2.886
Solomon Islands,1,0,0,0
Somalia,1,0,0,2.706
South Africa,2,0,0,110.928
South Korea,1,0,0,0.761
South Sudan,1,0,0,0
Spain,1,0,0,8.555
Sri Lanka,1,0,0,0.42
Sudan,1,0,0,2.167
Suriname,1,0,0,27.274
Sweden,2,0,0,126.841
Switzerland,1,0,0,6.008
Syria,1,0,0,0.629
Taiwan,1,0,0,0.042
Tajikistan,1,0,0,6.396
Tanzania,1,0,0,0
Thailand,1,0,0,0
Timor,1,0,0,0
Togo,1,0,0,0.604
Trinidad and Tobago,1,0,0,0
Tunisia,1,0,0,0.169
Turkey,1,0,0,17.287
Uganda,1,0,0,0.35
Ukraine,1,0,0,22.911
United Arab Emirates,2,0,0,43.477
United Kingdom,0,52.927,4.066,10.267
United States,0,96.452,16.072,121.92
Uruguay,1,0,0,1.439
Uzbekistan,1,0,0,5.587
Vanuatu,1,0,0,0
Vatican,1,0,0,0
Venezuela,1,0,0,6.928
Vietnam,1,0,0,0
Yemen,1,0,0,2.045
Zambia,1,0,0,0.435
Zimbabwe,1,0,0,1.413
