country,cluster,new_cases_per_million,icu_patients_per_million,hosp_patients_per_million
Afghanistan,1,0,0,3.16
Albania,0,0,0,95.559
Algeria,1,0,0,6.978
Andorra,2,0,0,647.124
Angola,1,0,0,5.933
Antigua and Barbuda,1,0,0,0
Argentina,0,0,0,293.545
Armenia,2,0,0,804.189
Australia,1,0,0,0.549
Austria,2,160.33,27.536,494.426
Azerbaijan,0,0,0,100.107
Bahamas,0,0,0,147.49
Bahrain,0,0,0,141.045
Bangladesh,1,0,0,10.207
Barbados,1,0,0,0
Belarus,0,0,0,104.134
Belgium,3,533.84,91.202,2064.003
Belize,1,0,0,0
Benin,1,0,0,0
Bhutan,1,0,0,0
Bolivia,1,0,0,13.964
Bosnia and Herzegovina,2,0,0,579.734
Botswana,0,0,0,152.66
Brazil,0,0,0,122.817
Brunei,1,0,0,0
Bulgaria,2,341.947,24.034,386.993
Burkina Faso,1,0,0,0.239
Burundi,1,0,0,0.084
Cambodia,1,0,0,0.06
Cameroon,1,0,0,0
Canada,1,0,0,79.937
Cape Verde,0,0,0,98.923
Central African Republic,1,0,0,0
Chad,1,0,0,0.304
Chile,1,0,0,79.514
China,1,0,0,0.019
Colombia,0,0,0,219.858
Comoros,1,0,0,0
Congo,1,0,0,6.705
Costa Rica,0,0,0,199.642
Cote d'Ivoire,1,0,0,2.767
Croatia,2,239.936,0,676.204
Cuba,1,0,0,3.443
Cyprus,0,0,0,138.144
Czechia,3,679.897,99.729,1219.07
Democratic Republic of Congo,1,0,0,0
Denmark,0,23.998,2.935,148.475
Djibouti,1,0,0,3.036
Dominica,1,0,0,0
Dominican Republic,1,0,0,31.619
Ecuador,1,0,0,79.011
Egypt,1,0,0,1.749
El Salvador,1,0,0,80.17
Equatorial Guinea,1,0,0,0
Eritrea,1,0,0,0
Estonia,1,30.154,3.015,61.061
Eswatini,1,0,0,11.205
Ethiopia,1,0,0,4.184
Fiji,1,0,0,1.116
Finland,1,0,0,33.931
France,2,324.174,48.213,729.806
Gabon,1,0,0,0
Gambia,1,0,0,0
Georgia,2,0,0,428.409
Germany,0,0,0,223.587
Ghana,1,0,0,9.011
Greece,0,0,0,116.185
Grenada,1,0,0,0
Guatemala,1,0,0,26.234
Guinea,1,0,0,15.305
Guinea-Bissau,1,0,0,0
Guyana,1,0,0,30.513
Haiti,1,0,0,0.965
Honduras,0,0,0,96.016
Hong Kong,1,0,0,0
Hungary,2,330.94,0,227.114
Iceland,0,187.546,0,140.659
India,1,0,0,35.252
Indonesia,1,0,0,13.034
International,1,0,0,0
Iran,0,0,0,98.734
Iraq,0,0,0,94.574
Ireland,0,66.831,8.708,174.774
Israel,1,0,0,74.403
Italy,2,291.341,27.306,443.735
Jamaica,1,0,0,25.666
Japan,1,0,0,6.302
Jordan,0,0,0,337.445
Kazakhstan,1,0,0,23.54
Kenya,1,0,0,14.153
Kosovo,1,0,0,0
Kuwait,0,0,0,177.962
Kyrgyzstan,1,0,0,80.01
Laos,1,0,0,0
Latvia,0,104.443,0,133.072
Lebanon,0,0,0,283.205
Lesotho,1,0,0,0
Liberia,1,0,0,1.384
Libya,0,0,0,113.807
Liechtenstein,2,0,0,681.753
Lithuania,2,135.915,0,348.971
Luxembourg,3,239.626,38.34,1113.461
Madagascar,1,0,0,0
Malawi,1,0,0,0.627
Malaysia,1,0,0,20.052
