country,cluster,new_cases_per_million,icu_patients_per_million,hosp_patients_per_million
Afghanistan,2,0,0,3.108
Albania,3,0,0,146.292
Algeria,2,0,0,14.64
Andorra,0,0,0,1164.822
Angola,2,0,0,8.793
Antigua and Barbuda,2,0,0,0
Argentina,3,0,0,245.598
Armenia,0,0,0,814.313
Australia,2,0,0,0.549
Austria,0,258.705,45.19,823.414
Azerbaijan,3,0,0,134.528
Bahamas,3,0,0,99.174
Bahrain,3,0,0,95.205
Bangladesh,2,0,0,11.185
Barbados,2,0,0,0
Belarus,3,0,0,103.923
Belgium,0,629.011,123.214,960.17
Belize,3,0,0,181.077
Benin,2,0,0,0
Bhutan,2,0,0,0
Bolivia,2,0,0,11.908
Bosnia and Herzegovina,1,0,0,581.563
Botswana,1,0,0,507.309
Brazil,2,0,0,0
Brunei,2,0,0,0
Bulgaria,0,492.772,35.979,540.265
Burkina Faso,2,0,0,0.526
Burundi,2,0,0,0
Cambodia,2,0,0,0
Cameroon,2,0,0,0
Canada,3,0,0,73.764
Cape Verde,3,0,0,172.666
Central African Republic,2,0,0,0
Chad,2,0,0,0.731
Chile,3,0,0,80.56
China,2,0,0,0.03
Colombia,3,0,0,194.388
Comoros,2,0,0,3.45
Congo,2,0,0,0
Costa Rica,3,0,0,217.113
Cote d'Ivoire,2,0,0,0.417
Croatia,0,311.307,0,693.743
Cuba,2,0,0,3.532
Cyprus,1,0,0,266.012
Czechia,0,772.809,110.188,1235.318
Democratic Republic of Congo,2,0,0,0
Denmark,3,31.422,4.144,211.146
Djibouti,2,0,0,19.231
Dominica,3,0,0,97.234
Dominican Republic,2,0,0,50.332
Ecuador,2,0,0,19.838
Egypt,2,0,0,1.964
El Salvador,3,0,0,118.251
Equatorial Guinea,2,0,0,2.138
Eritrea,2,0,0,1.128
Estonia,3,42.969,3.015,98.753
Eswatini,2,0,0,10.343
Ethiopia,2,0,0,4.436
Fiji,2,0,0,0
Finland,2,0,0,34.111
France,0,435.138,64.666,886.072
Gabon,2,0,0,0
Gambia,2,0,0,0.414
Georgia,1,0,0,601.879
Germany,1,0,0,269.276
Ghana,2,0,0,4.666
Greece,1,0,0,279.668
Grenada,2,0,0,0
Guatemala,2,0,0,39.184
Guinea,2,0,0,2.437
Guinea-Bissau,2,0,0,0
Guyana,3,0,0,87.724
Haiti,2,0,0,0.789
Honduras,2,0,0,22.515
Hungary,0,536.523,0,406.611
Iceland,3,228.571,11.722,82.051
India,2,0,0,34.52
Indonesia,2,0,0,14.862
International,2,0,0,0
Iran,3,0,0,104.437
Iraq,3,0,0,92.013
Ireland,3,62.173,7.696,114.018
Israel,3,0,0,65.854
Italy,0,424.185,39.546,570.641
Jamaica,2,0,0,15.872
Japan,2,0,0,8.191
Jordan,1,0,0,453.782
Kazakhstan,2,0,0,37.44
Kenya,2,0,0,18.746
Kosovo,1,0,0,341.995
Kuwait,3,0,0,186.158
Kyrgyzstan,2,0,0,0
Laos,2,0,0,0
Latvia,3,129.36,0,194.571
Lebanon,1,0,0,306.061
Lesotho,2,0,0,0
Liberia,2,0,0,0.395
Libya,3,0,0,124.14
Liechtenstein,0,0,0,865.301
