country,cluster,new_cases_per_million,icu_patients_per_million,hosp_patients_per_million
Afghanistan,2,0,0,0.026
Albania,2,0,0,3.475
Algeria,2,0,0,0.046
Andorra,2,0,0,0
Angola,2,0,0,0
Antigua and Barbuda,0,0,0,10.212
Argentina,2,0,0,0.266
Armenia,2,0,0,1.35
Australia,2,0,0,2.824
Austria,0,0,0,22.428
Azerbaijan,2,0,0,0.395
Bahamas,2,0,0,0
Bahrain,2,0,0,0
Bangladesh,2,0,0,0
Barbados,2,0,0,0
Belarus,2,0,0,1.587
Belgium,0,0,0,21.14
Belize,2,0,0,0
Benin,2,0,0,0
Bhutan,2,0,0,0
Bolivia,2,0,0,0.086
Bosnia and Herzegovina,2,0,0,0.61
Botswana,2,0,0,0
Brazil,2,0,0,0.466
Brunei,3,0,0,59.431
Bulgaria,2,0,0,2.303
Burkina Faso,2,0,0,0
Burundi,2,0,0,0
Cambodia,2,0,0,0.12
Cameroon,2,0,0,0
Canada,2,0,0,2.014
Cape Verde,2,0,0,0
Central African Republic,2,0,0,0
Chad,2,0,0,0
Chile,2,0,0,1.046
China,2,0,0,0.009
Colombia,2,0,0,0.079
Comoros,2,0,0,0
Congo,2,0,0,0
Costa Rica,2,0,0,0.196
Cote d'Ivoire,2,0,0,0
Croatia,2,0,0,3.167
Cuba,2,0,0,0.088
Cyprus,0,0,0,9.133
Czechia,2,0.28,0,4.389
Democratic Republic of Congo,2,0,0,0.011
Denmark,1,0,0,32.285
Djibouti,2,0,0,0
Dominica,2,0,0,0
Dominican Republic,2,0,0,0
Ecuador,2,0,0,0
Egypt,2,0,0,0.127
El Salvador,2,0,0,0
Equatorial Guinea,2,0,0,0
Eritrea,2,0,0,0
Estonia,1,1.508,0,47.492
Eswatini,2,0,0,0
Ethiopia,2,0,0,0.009
Fiji,2,0,0,0
Finland,0,0,0,17.326
France,0,0,0,21.264
Gabon,2,0,0,0
Gambia,2,0,0,0
Georgia,2,0,0,0.251
Germany,0,0,0,19.061
Ghana,2,0,0,0
Greece,0,0,0,8.731
Grenada,2,0,0,0
Guatemala,2,0,0,0
Guinea,2,0,0,0.076
Guinea-Bissau,2,0,0,0
Guyana,2,0,0,0
Haiti,2,0,0,0
Honduras,2,0,0,0
Hungary,2,1.863,0,0.621
Iceland,3,5.861,0,90.842
India,2,0,0,0.007
Indonesia,2,0,0,0.128
International,2,0,0,0
Iran,0,0,0,15.347
Iraq,2,0,0,0.746
Ireland,0,7.291,0,9.518
Israel,2,0,0,3.582
Italy,1,144.786,21.964,42.126
Jamaica,2,0,0,2.026
Japan,2,0,0,0.293
Jordan,2,0,0,0
Kazakhstan,2,0,0,0.213
Kenya,2,0,0,0.019
Kosovo,2,0,0,0
Kuwait,2,0,0,0
Kyrgyzstan,2,0,0,0
Laos,2,0,0,0
Latvia,2,0,0,3.711
Lebanon,2,0,0,2.344
Lesotho,2,0,0,0
Liberia,2,0,0,0
Libya,2,0,0,0
Liechtenstein,2,0,0,0
Lithuania,2,0,0,1.102
Luxembourg,0,0,0,23.963
Madagascar,2,0,0,0
Malawi,2,0,0,0
Malaysia,2,0,0,1.483
Maldives,2,0,0,1.85
Mali,2,0,0,0
Malta,0,0,0,13.589
Marshall Islands,2,0,0,0
Mauritania,2,0,0,0
Mauritius,2,0,0,0
Mexico,2,0,0,0.109
Moldova,2,0,0,0.744
Monaco,2,0,0,0
Mongolia,2,0,0,0
Montenegro,2,0,0,0
Morocco,2,0,0,0.027
Mozambique,2,0,0,0
Myanmar,2,0,0,0
Namibia,2,0,0,0
Nepal,2,0,0,0
Netherlands,0,0,4.786,17.683
New Zealand,2,0,0,0
Nicaragua,2,0,0,0
Niger,2,0,0,0
Nigeria,2,0,0,0
North Macedonia,2,0,0,3.36
Norway,1,4.98,0,54.231
Oman,2,0,0,0.196
Pakistan,2,0,0,0.014
Palestine,2,0,0,0.196
Panama,2,0,0,3.708
Papua New Guinea,2,0,0,0
Paraguay,2,0,0,0.14
Peru,2,0,0,0.394
Philippines,2,0,0,0.11
Poland,2,0,0,0.502
Portugal,2,10.494,0,5.198
Qatar,0,0,0,20.131
Romania,2,0,0,2.079
Russia,2,0,0,0.116
Rwanda,2,0,0,0
Saint Kitts and Nevis,2,0,0,0
Saint Lucia,2,0,0,0
Saint Vincent and the Grenadines,2,0,0,0
Samoa,2,0,0,0
San Marino,3,0,0,324.12
Sao Tome and Principe,2,0,0,0
Saudi Arabia,2,0,0,1.178
Senegal,2,0,0,0.358
Serbia,2,0,0,2.351
Seychelles,2,0,0,0
Sierra Leone,2,0,0,0
Singapore,2,0,0,3.76
Slovakia,2,0,0,2.931
Slovenia,1,10.582,1.924,25.013
Solomon Islands,2,0,0,0
Somalia,2,0,0,0
South Africa,2,0,0,0.118
South Korea,2,0,0,2.146
South Sudan,2,0,0,0
Spain,3,0,0,63.202
Sri Lanka,2,0,0,0.187
Sudan,2,0,0,0.023
Suriname,2,0,0,0
Sweden,0,0,0,15.051
Switzerland,1,0,0,56.271
Syria,2,0,0,0
Taiwan,2,0,0,0.042
Tajikistan,2,0,0,0
Tanzania,2,0,0,0
Thailand,2,0,0,0.072
Timor,2,0,0,0
Togo,2,0,0,0
Trinidad and Tobago,2,0,0,0
Tunisia,2,0,0,0.762
Turkey,2,0,0,0.047
Uganda,2,0,0,0
Ukraine,2,0,0,0.046
United Arab Emirates,2,0,0,0
United Kingdom,2,0,0,7.071
United States,2,0,0,1.912
Uruguay,2,0,0,1.152
Uzbekistan,2,0,0,0
Vanuatu,2,0,0,0
Vatican,2,0,0,0
Venezuela,2,0,0,0
Vietnam,2,0,0,0.082
Yemen,2,0,0,0
Zambia,2,0,0,0
Zimbabwe,2,0,0,0
