country,cluster,new_cases_per_million,icu_patients_per_million,hosp_patients_per_million
Afghanistan,0,0,0,1.618
Albania,0,0,0,4.865
Algeria,0,0,0,2.166
Andorra,1,0,0,116.482
Angola,0,0,0,0
Antigua and Barbuda,0,0,0,0
Argentina,0,0,0,1.792
Armenia,0,0,0,14.511
Australia,0,0,0,1.647
Austria,3,68.063,22.651,8.661
Azerbaijan,0,0,0,2.466
Bahamas,0,0,0,0
Bahrain,1,0,0,63.47
Bangladesh,0,0,0,1.894
Barbados,0,0,0,0
Belarus,1,0,0,53.972
Belgium,2,426.244,92.41,113.291
Belize,0,0,0,0
Benin,0,0,0,0
Bhutan,0,0,0,0
Bolivia,0,0,0,2.313
Bosnia and Herzegovina,0,0,0,5.182
Botswana,0,0,0,2.126
Brazil,0,0,0,9.39
Brunei,0,0,0,2.286
Bulgaria,3,37.275,5.181,2.303
Burkina Faso,0,0,0,0.526
Burundi,0,0,0,0
Cambodia,0,0,0,0
Cameroon,0,0,0,0
Canada,1,0,0,33.835
Cape Verde,0,0,0,5.396
Central African Republic,0,0,0,0
Chad,0,0,0,0
Chile,0,0,0,18.728
China,0,0,0,0.013
Colombia,0,0,0,3.361
Comoros,0,0,0,0
Congo,0,0,0,0
Costa Rica,0,0,0,0.982
Cote d'Ivoire,0,0,0,1.744
Croatia,3,80.628,0,9.5
Cuba,0,0,0,4.326
Cyprus,0,0,0,6.85
Czechia,3,32.123,7.564,13.073
Democratic Republic of Congo,0,0,0,0.223
Denmark,3,55.074,14.502,24.688
Djibouti,1,0,0,115.384
Dominica,0,0,0,0
Dominican Republic,0,0,0,31.803
Ecuador,0,0,0,25.279
Egypt,0,0,0,1.094
El Salvador,0,0,0,1.696
Equatorial Guinea,0,0,0,0
Eritrea,0,0,0,0
Estonia,3,93.476,10.554,12.061
Eswatini,0,0,0,0
Ethiopia,0,0,0,0.026
Fiji,0,0,0,0
Finland,3,34.653,12.273,18.409
France,2,467.05,86.467,75.452
Gabon,0,0,0,0.449
Gambia,0,0,0,0.414
Georgia,0,0,0,1.504
Germany,0,0,0,21.985
Ghana,0,0,0,6.694
Greece,0,0,0,0
Grenada,0,0,0,0
Guatemala,0,0,0,1.228
Guinea,0,0,0,4.645
Guinea-Bissau,0,0,0,2.033
Guyana,0,0,0,2.543
Haiti,0,0,0,0.263
Honduras,0,0,0,1.514
Hungary,3,81.156,0,8.488
Iceland,3,79.121,14.652,32.234
India,0,0,0,1.372
Indonesia,0,0,0,1.196
International,0,0,0,0
Iran,0,0,0,15.989
Iraq,0,0,0,0.646
Ireland,2,165.256,26.935,99.842
Israel,0,0,0,31.887
Italy,2,457.611,43.581,50.395
Jamaica,0,0,0,3.377
Japan,0,0,0,2.894
Jordan,0,0,0,0.392
Kazakhstan,0,0,0,3.249
Kenya,0,0,0,0.149
Kosovo,0,0,0,15.522
Kuwait,1,0,0,38.402
Kyrgyzstan,0,0,0,7.357
Laos,0,0,0,0
Latvia,0,23.327,0,7.952
Lebanon,0,0,0,0.147
Lesotho,0,0,0,0
Liberia,0,0,0,2.966
Libya,0,0,0,0.291
Liechtenstein,1,0,0,52.443
Lithuania,0,0,0,21.673
Luxembourg,2,258.796,47.925,20.768
Madagascar,0,0,0,0.036
Malawi,0,0,0,0
Malaysia,0,0,0,2.595
Maldives,0,0,0,31.45
Mali,0,0,0,0.395
Malta,0,9.059,2.265,2.265
Marshall Islands,0,0,0,0
Mauritania,0,0,0,0
Mauritius,0,0,0,2.359
Mexico,0,0,0,5.926
Moldova,0,0,0,23.302
Monaco,0,0,0,0
Mongolia,0,0,0,0.305
Montenegro,0,0,0,1.592
Morocco,0,0,0,4.606
Mozambique,0,0,0,0.128
Myanmar,0,0,0,0.239
Namibia,0,0,0,0
Nepal,0,0,0,0
Netherlands,1,0,60.286,62.562
New Zealand,0,0,0,1.866
Nicaragua,0,0,0,0.151
Niger,0,0,0,0.372
Nigeria,0,0,0,0.412
North Macedonia,0,0,0,17.76
Norway,0,28.222,0,7.747
Oman,0,0,0,16.841
Pakistan,0,0,0,0.317
Palestine,0,0,0,1.176
Panama,0,0,0,14.601
Papua New Guinea,0,0,0,0
Paraguay,0,0,0,0.561
Peru,1,0,0,36.637
Philippines,0,0,0,1.57
Poland,3,65.581,0,14.4
Portugal,3,121.902,21.968,51.095
Qatar,1,0,0,152.722
Romania,0,0,13.307,17.05
Russia,1,0,0,41.525
Rwanda,0,0,0,0.232
Saint Kitts and Nevis,0,0,0,0
Saint Lucia,0,0,0,0
Saint Vincent and the Grenadines,0,0,0,0
Samoa,0,0,0,0
San Marino,1,0,0,176.793
Sao Tome and Principe,0,0,0,0
Saudi Arabia,0,0,0,31.252
Senegal,0,0,0,1.015
Serbia,1,0,0,47.615
Seychelles,0,0,0,0
Sierra Leone,0,0,0,0.627
Singapore,1,0,0,101.874
Slovakia,0,0,0,13.188
Slovenia,3,42.81,12.506,6.253
Solomon Islands,0,0,0,0
Somalia,0,0,0,1.825
South Africa,0,0,0,2.091
South Korea,0,0,0,0.156
South Sudan,0,0,0,0
Spain,1,0,0,148.605
Sri Lanka,0,0,0,0.794
Sudan,0,0,0,0
Suriname,0,0,0,0
Sweden,1,0,0,38.419
Switzerland,1,0,0,38.823
Syria,0,0,0,0.057
Taiwan,0,0,0,0.924
Tajikistan,0,0,0,0
Tanzania,0,0,0,0.385
Thailand,0,0,0,0.458
