country,cluster,new_cases_per_million,reproduction_rate,icu_patients_per_million
Afghanistan,1,0.026,0,0
Albania,0,1.39,0,0
Algeria,1,0.251,0,0
Andorra,7,0,0,0
Angola,3,0,0,0
Antigua and Barbuda,4,0,0,0
Argentina,2,0.243,0,0
Armenia,4,2.7,0,0
Australia,7,1.843,2.3,0
Austria,8,22.762,2.81,0
Azerbaijan,8,0.789,0,0
Bahamas,4,0,0,0
Bahrain,2,2.351,1.28,0
Bangladesh,7,0.012,0,0
Barbados,7,0,0,0
Belarus,3,0,0,0
Belgium,8,16.998,2.51,4.659
Belize,7,0,0,0
Benin,7,0,0,0
Bhutan,2,0,0,0
Bolivia,0,0,0,0
Bosnia and Herzegovina,1,1.829,0,0
Botswana,7,0,0,0
Brazil,1,0.052,2.31,0
Brunei,8,22.858,0,0
Bulgaria,8,1.439,0,0
Burkina Faso,3,0.048,0,0
Burundi,3,0,0,0
Cambodia,2,0,0,0
Cameroon,4,0,0,0
Canada,2,1.431,2.61,0
Cape Verde,7,0,0,0
Central African Republic,3,0.207,0,0
Chad,7,0,0,0
Chile,7,0.68,0,0
China,0,0.018,0.33,0
Colombia,2,0.236,0,0
Comoros,4,0,0,0
Congo,3,0.181,0,0
Costa Rica,1,0.196,0,0
Cote d'Ivoire,3,0,0,0
Croatia,1,2.679,0,0
Cuba,7,0,0,0
Cyprus,1,0,0,0
Czechia,0,5.976,2.33,0
Democratic Republic of Congo,3,0,0,0
Denmark,0,6.733,1.47,0
Djibouti,4,0,0,0
Dominica,4,0,0,0
Dominican Republic,3,0,0,0
Ecuador,8,0,0,0
Egypt,3,0.01,1.51,0
El Salvador,1,0,0,0
Equatorial Guinea,4,0.713,0,0
Eritrea,3,0,0,0
Estonia,2,42.215,1.51,0
Eswatini,7,0,0,0
Ethiopia,4,0,0,0
Fiji,7,0,0,0
Finland,1,3.429,1.51,0
France,8,0.552,2.32,0
Gabon,2,0,0,0
Gambia,3,0,0,0
Georgia,8,0.752,0,0
Germany,2,14.442,2.81,0
Ghana,7,0.097,0,0
Greece,8,9.882,1.35,0
Grenada,4,0,0,0
Guatemala,1,0,0,0
