country,cluster,new_cases_per_million,reproduction_rate,icu_patients_per_million
Afghanistan,8,1.567,1.21,0
Albania,1,106.331,1.2,0
Algeria,2,6.226,1.27,0
Andorra,0,2937.941,1.24,0
Angola,2,7.515,1.1,0
Antigua and Barbuda,8,0,0.31,0
Argentina,4,347.776,0.98,0
Armenia,7,834.899,1.41,0
Australia,2,0.745,0.93,0
Austria,4,285.464,1.54,17.543
Azerbaijan,1,79.198,1.56,0
Bahamas,4,338.209,0.93,0
Bahrain,5,213.331,0.89,0
Bangladesh,2,9.63,1.01,0
Barbados,6,6.96,0.84,0
Belarus,3,83.286,1.23,0
Belgium,0,1515.84,1.4,54.618
Belize,1,138.323,1.15,0
Benin,6,0,0.94,0
Bhutan,2,0,0.84,0
Bolivia,2,14.306,0.8,0
Bosnia and Herzegovina,4,359.362,1.17,0
Botswana,2,0,0.75,0
Brazil,1,141.259,1,0
Brunei,6,0,0,0
Bulgaria,5,228.684,1.53,18.277
Burkina Faso,8,0.909,0.99,0
Burundi,8,0.168,0.78,0
Cambodia,6,0.06,0.78,0
Cameroon,6,0,0.9,0
Canada,1,76.89,1.14,0
Cape Verde,1,136.694,1.06,0
Central African Republic,6,0,0.6,0
Chad,2,0.791,0.98,0
Chile,1,92.853,0.97,0
China,2,0.024,1.12,0
Colombia,5,168.406,1.06,0
Comoros,8,0,0.63,0
Congo,6,0,0.58,0
Costa Rica,5,237.529,0.99,0
Cote d'Ivoire,6,0.569,0.94,0
Croatia,4,454.782,1.79,0
Cuba,2,5.121,1.2,0
Cyprus,5,182.669,1.5,0
Czechia,0,1424.785,1.35,72.089
Democratic Republic of Congo,6,0.279,1.1,0
Denmark,5,148.303,1.21,3.108
Djibouti,6,6.073,1.31,0
Dominica,3,55.563,0,0
Dominican Republic,2,0,1,0
Ecuador,1,103.1,1.11,0
Egypt,2,1.661,1.12,0
El Salvador,2,24.514,1.11,0
Equatorial Guinea,8,0,0.5,0
Eritrea,2,1.128,0.41,0
Estonia,3,39.954,1.28,2.262
Eswatini,6,14.653,0.9,0
Ethiopia,2,4.662,0.84,0
Fiji,6,0,0,0
Finland,3,39.526,1.11,1.985
France,7,653.68,1.29,37.259
Gabon,2,8.087,1.09,0
Gambia,2,0,0.68,0
Georgia,4,440.943,1.56,0
Germany,5,160.842,1.47,0
Ghana,6,2.027,1.13,0
Greece,1,80.687,1.36,0
Grenada,8,0,0,0
Guatemala,3,40.747,1,0
Guinea,6,0,1.09,0
Guinea-Bissau,8,0,0.39,0
Guyana,1,105.523,0.99,0
Haiti,6,0.702,0.88,0
Honduras,2,0,1.01,0
Hong Kong,6,0,0,0
Hungary,5,213.864,1.38,0
Iceland,1,117.216,0.92,0
India,3,38.674,0.89,0
Indonesia,6,15.973,0.97,0
International,8,0,0,0
Iran,1,73.03,1.28,0
Iraq,1,94.102,0.99,0
Ireland,5,158.978,1.05,7.696
Israel,1,98.087,0.49,0
Italy,4,316.613,1.68,17.35
Jamaica,2,12.833,0.89,0
Japan,6,5.803,1.13,0
Jordan,5,243.945,1.32,0
Kazakhstan,2,19.439,1.37,0
Kenya,2,11.735,1.37,0
Kosovo,1,87.439,1.48,0
Kuwait,5,190.139,1.08,0
Kyrgyzstan,1,89.206,1.23,0
Laos,6,0,0,0
Latvia,1,132.541,1.39,0
Lebanon,5,212.733,1.11,0
Lesotho,6,5.135,0.81,0
Liberia,2,1.582,1.01,0
Libya,1,111.187,1.06,0
Liechtenstein,7,1101.293,1.8,0
Lithuania,5,161.996,1.53,0
Luxembourg,7,827.508,1.67,17.573
Madagascar,6,0,0.33,0
Malawi,6,0.575,0.92,0
Malaysia,2,21.937,1.29,0
Maldives,3,61.05,0.94,0
Mali,6,0.198,1.12,0
Malta,4,274.041,1.11,0
Marshall Islands,8,0,0,0
Mauritania,8,2.581,1.1,0
Mauritius,8,7.863,0.87,0
Mexico,3,51.22,1.03,0
Moldova,5,170.552,1.02,0
Monaco,4,356.742,1.55,0
Mongolia,6,0,0.65,0
Montenegro,4,281.819,0.91,0
Morocco,1,99.836,1.12,0
Mozambique,2,6.047,1.07,0
Myanmar,2,24.94,1.09,0
Namibia,6,16.136,0.94,0
Nepal,5,154.41,1.02,0
Netherlands,7,585.298,1.2,30.289
New Zealand,8,2.281,0.92,0
Nicaragua,8,0,0.48,0
Niger,8,0,1.13,0
Nigeria,6,0.374,0.94,0
North Macedonia,5,248.634,1.32,0
Norway,3,54.969,1.38,0
Oman,6,0,1.05,0
Pakistan,6,3.834,1.16,0
Palestine,1,87.231,1.07,0
Panama,5,148.096,1.03,0
Papua New Guinea,6,0,0.7,0
Paraguay,1,102.769,1,0
Peru,2,0,0.94,0
Philippines,2,17.439,0.89,0
Poland,4,360.191,1.53,0
Portugal,4,284.307,1.39,19.418
Qatar,1,86.427,1.09,0
Romania,5,261.362,1.24,40.649
Russia,1,117.018,1.14,0
Rwanda,2,2.702,1.21,0
Saint Kitts and Nevis,8,0,0,0
Saint Lucia,8,32.675,0,0
Saint Vincent and the Grenadines,3,45.067,0,0
Samoa,8,0,0,0
San Marino,4,500.913,1.19,0
Sao Tome and Principe,8,13.689,0.78,0
Saudi Arabia,2,11.001,0.95,0
Senegal,6,1.015,0.81,0
Serbia,1,85.09,1.84,0
Seychelles,3,20.338,0.18,0
Sierra Leone,6,0.376,0.94,0
Singapore,6,1.709,1.06,0
Slovakia,4,472.742,1.31,0
Slovenia,7,798.968,1.6,31.747
Solomon Islands,6,0,0,0
Somalia,6,0,0.71,0
South Africa,3,31.985,1.05,0
South Korea,6,1.502,1.03,0
South Sudan,6,0.357,1.06,0
Spain,4,424.577,1.21,43.439
Sri Lanka,3,40.442,1.43,0
Sudan,6,0,1.25,0
Suriname,2,1.705,0.79,0
Sweden,5,160.903,1.49,0
Switzerland,7,766.527,1.76,0
Syria,6,2.971,1.03,0
Taiwan,8,0,1.19,0
Tajikistan,6,4.404,1.02,0
Tanzania,8,0,0,0
Thailand,6,0.057,1.01,0
Timor,6,0,0,0
Togo,2,2.778,1.05,0
Trinidad and Tobago,2,29.296,0.87,0
Tunisia,1,111.857,1.21,0
Turkey,2,25.67,1.16,0
Uganda,2,2.667,1.07,0
Ukraine,5,177.895,1.17,0
United Arab Emirates,5,158.032,1.08,0
United Kingdom,4,302.846,1.15,10.945
United States,5,244.672,1.2,25.196
Uruguay,6,16.697,1.18,0
Uzbekistan,6,8.515,0.9,0
Vanuatu,8,0,0,0
Vatican,8,0,0,0
Venezuela,2,10.62,0.85,0
Vietnam,6,0,1.27,0
Yemen,6,0.101,0.59,0
Zambia,6,3.264,0.9,0
Zimbabwe,2,1.009,1.08,0
