country,cluster,new_cases_per_million,reproduction_rate,icu_patients_per_million
Afghanistan,1,1.028,1.2,0
Albania,4,169.921,1.3,0
Algeria,8,14.39,1.59,0
Andorra,8,0,1.1,0
Angola,8,3.682,1.07,0
Antigua and Barbuda,1,0,0.33,0
Argentina,3,260.777,0.91,0
Armenia,7,745.807,1.06,0
Australia,8,0.314,0.82,0
Austria,7,717.712,1.42,47.855
Azerbaijan,4,144.489,1.33,0
Bahamas,1,0,0.69,0
Bahrain,4,139.282,0.88,0
Bangladesh,8,8.92,1.03,0
Barbados,1,10.439,0.85,0
Belarus,0,104.875,1.15,0
Belgium,7,750.931,0.81,125.889
Belize,0,98.083,1.15,0
Benin,1,0,0.95,0
Bhutan,8,0,0.9,0
Bolivia,8,12.165,0.85,0
Bosnia and Herzegovina,6,585.525,1.16,0
Botswana,8,0,0.73,0
Brazil,4,193.621,1.07,0
Brunei,1,0,0,0
Bulgaria,6,552.498,1.33,36.987
Burkina Faso,1,0.574,1,0
Burundi,1,0,0.8,0
Cambodia,1,0.12,0.89,0
Cameroon,1,0,0.93,0
Canada,4,142.891,1.19,0
Cape Verde,4,134.895,1.05,0
Central African Republic,1,0,0.61,0
Chad,8,0.548,0.96,0
Chile,0,94.579,0.99,0
China,8,0.027,1.06,0
Colombia,4,191.734,1,0
Comoros,1,0,0.64,0
Congo,8,5.618,0.57,0
Costa Rica,4,206.12,1.01,0
Cote d'Ivoire,1,0.455,0.94,0
Croatia,7,703.974,1.21,0
Cuba,8,3.885,0.98,0
Cyprus,3,255.737,1.24,0
Czechia,5,1078.721,0.9,112.616
Democratic Republic of Congo,1,0.748,1.11,0
Denmark,3,246.366,1.15,3.971
Djibouti,1,5.061,1.08,0
Dominica,1,0,0,0
Dominican Republic,8,43.879,1.06,0
Ecuador,8,41.093,0.93,0
Egypt,8,2.189,1.16,0
El Salvador,8,28.368,1.13,0
Equatorial Guinea,1,0,0.49,0
Eritrea,8,0,0.42,0
Estonia,4,181.676,1.52,4.523
Eswatini,8,7.758,1.06,0
Ethiopia,8,3.088,0.88,0
Fiji,8,0,0,0
Finland,8,48.008,1.12,2.346
France,5,930.347,1.1,66.198
Gabon,8,7.638,1.1,0
Gambia,8,1.241,0.69,0
Georgia,7,695.633,1.33,0
Germany,3,272.367,1.24,0
Ghana,1,0,1.17,0
Greece,3,234.768,1.33,0
Grenada,1,0,0,0
Guatemala,8,36.449,1.02,0
Guinea,1,0,1.09,0
Guinea-Bissau,1,0,0.38,0
Guyana,0,81.367,1.04,0
Haiti,1,1.579,0.86,0
Honduras,8,23.121,0.99,0
Hungary,6,487.456,1.34,0
Iceland,0,64.469,0.63,11.722
India,8,36.49,0.93,0
Indonesia,8,13.812,1.03,0
International,1,0,0,0
Iran,0,105.533,1.18,0
Iraq,0,88.707,0.96,0
Ireland,0,99.64,0.78,7.493
Israel,0,79.833,0.76,0
Italy,7,625.221,1.3,41.596
Jamaica,8,17.898,0.93,0
Japan,1,9.267,1.35,0
Jordan,6,527.681,1.27,0
Kazakhstan,8,43.778,1.42,0
Kenya,8,20.624,1.17,0
Kosovo,2,376.661,1.57,0
Kuwait,4,193.183,1.02,0
Kyrgyzstan,0,67.288,1.06,0
Laos,1,0,0,0
Latvia,4,189.269,1.32,0
Lebanon,2,313.826,1.1,0
Lesotho,1,1.867,0.8,0
Liberia,8,0.395,1.03,0
Libya,4,146.115,1.02,0
Liechtenstein,5,1284.841,1.18,0
Lithuania,7,608.311,1.45,0
Luxembourg,5,1052.756,1.26,65.498
Madagascar,1,0,0.33,0
Malawi,8,0.105,0.86,0
Malaysia,8,54.224,1.17,0
Maldives,0,72.15,1.02,0
Mali,1,1.185,1.14,0
Malta,2,292.16,1.08,0
Marshall Islands,1,0,0,0
Mauritania,1,5.807,1.46,0
Mauritius,1,0,0.73,0
Mexico,8,46.001,1.03,0
Moldova,3,231.782,1.13,0
Monaco,7,611.558,1.33,0
Mongolia,1,0.305,1.15,0
Montenegro,7,869.341,1.4,0
Morocco,4,146.245,1.16,0
Mozambique,8,3.007,1.06,0
Myanmar,8,24.665,1.02,0
Namibia,1,20.859,0.98,0
Nepal,0,99.839,0.94,0
Netherlands,6,424.865,0.86,38.226
New Zealand,1,0.415,0.86,0
Nicaragua,1,0,0.55,0
Niger,1,0.165,1.38,0
Nigeria,8,1.082,1.1,0
North Macedonia,6,540.948,1.27,0
Norway,0,111.783,1.3,0
Oman,1,0,1.01,0
Pakistan,8,6.8,1.3,0
Palestine,0,108.597,1.05,0
Panama,3,276.492,1.13,0
Papua New Guinea,1,0,0.7,0
Paraguay,0,98.563,1.01,0
Peru,8,0,0.96,0
Philippines,8,19.018,0.96,0
Poland,7,715.678,1.3,0
Portugal,6,544.293,1.3,33.344
Qatar,0,66.642,0.95,0
Romania,6,533.328,1.27,52.033
Russia,4,139.57,1.11,0
Rwanda,8,1.235,1.27,0
Saint Kitts and Nevis,1,0,0,0
Saint Lucia,1,21.783,0.75,0
Saint Vincent and the Grenadines,1,0,0,0
Samoa,1,0,0,0
San Marino,1,0,1.27,0
Sao Tome and Principe,1,9.126,0.83,0
Saudi Arabia,8,12.524,0.97,0
Senegal,1,0.478,0.92,0
Serbia,2,335.362,1.63,0
Seychelles,1,10.169,0.18,0
Sierra Leone,1,0.251,0.94,0
Singapore,8,0.684,0.95,0
Slovakia,6,431.164,1.07,0
Slovenia,7,752.309,1.09,79.368
Solomon Islands,1,0,0,0
Somalia,1,0,0.71,0
South Africa,8,29.692,1.05,0
South Korea,1,1.736,1.02,0
South Sudan,1,0,1.07,0
Spain,6,481.576,1.1,61.234
Sri Lanka,8,18.68,1.15,0
Sudan,1,0,1.36,0
Suriname,8,3.409,0.82,0
Sweden,6,465.083,1.52,0
Switzerland,5,1087.165,1.25,0
Syria,1,3.543,1.1,0
Taiwan,1,0.168,1.21,0
Tajikistan,1,3.879,0.98,0
Tanzania,1,0,0,0
Thailand,1,0.172,1.02,0
Timor,1,0,0,0
Togo,8,2.174,1.05,0
Trinidad and Tobago,8,17.149,0.98,0
Tunisia,8,0,1.1,0
Turkey,8,28.883,1.09,0
Uganda,8,6.209,1.18,0
Ukraine,3,227.17,1.19,0
United Arab Emirates,4,130.632,0.97,0
United Kingdom,2,343.547,1.07,17.456
United States,2,379.779,1.28,33.876
Uruguay,8,17.56,1.19,0
Uzbekistan,1,3.884,0.9,0
Vanuatu,1,0,0,0
Vatican,1,0,0,0
Venezuela,8,13.504,0.91,0
Vietnam,1,0.051,1.27,0
Yemen,1,0.134,0.84,0
Zambia,1,2.665,0.9,0
Zimbabwe,8,1.817,1.2,0
