country,cluster,new_cases_per_million,reproduction_rate,icu_patients_per_million
Afghanistan,0,3.417,1.42,0
Albania,4,11.815,1.03,0
Algeria,7,2.942,1.21,0
Andorra,5,90.597,0.57,0
Angola,7,0,0,0
Antigua and Barbuda,2,0,0,0
Argentina,1,3.828,1.25,0
Armenia,2,27.335,1.31,0
Australia,7,0.667,0.44,0
Austria,3,8.549,0.55,16.433
Azerbaijan,1,2.466,0.85,0
Bahamas,2,12.715,0,0
Bahrain,8,41.138,1.31,0
Bangladesh,1,1.876,1.46,0
Barbados,4,6.96,0,0
Belarus,5,86.461,1.49,0
Belgium,5,89.045,0.83,77.742
Belize,7,0,0,0
Benin,7,0,0,0
Bhutan,0,0,0,0
Bolivia,0,5.054,1.46,0
Bosnia and Herzegovina,4,19.812,1.16,0
Botswana,0,0,0,0
Brazil,3,24.845,1.52,0
Brunei,6,0,0.09,0
Bulgaria,7,1.871,1.23,5.901
Burkina Faso,0,0,0.95,0
Burundi,2,0,0,0
Cambodia,6,0,0.05,0
Cameroon,7,3.315,1.26,0
Canada,8,38.472,1.09,0
Cape Verde,7,3.597,0,0
Central African Republic,7,0,0,0
Chad,0,0.365,0,0
Chile,8,71.301,1.4,0
China,6,0.007,0.39,0
Colombia,0,5.129,1.33,0
Comoros,2,0,0,0
Congo,1,0,0.8,0
Costa Rica,7,1.178,0.83,0
Cote d'Ivoire,0,0,1.2,0
Croatia,1,1.705,0.52,0
Cuba,0,4.591,0.92,0
Cyprus,1,6.85,0.64,0
Czechia,6,7.377,0.66,6.63
Democratic Republic of Congo,0,0.246,1.13,0
Denmark,3,40.572,0.94,12.085
Djibouti,4,9.109,0.83,0
Dominica,7,0,0,0
Dominican Republic,4,16.317,1.16,0
Ecuador,1,0,0.88,0
Egypt,0,2.218,1.31,0
El Salvador,1,0,1.19,0
Equatorial Guinea,2,31.362,0.54,0
Eritrea,1,0,0,0
Estonia,3,22.615,0.69,8.292
Eswatini,4,17.239,0,0
Ethiopia,7,0.043,0.35,0
Fiji,0,0,0,0
Finland,6,14.439,0.98,10.829
France,3,25.922,1.04,71.101
Gabon,0,1.797,1.15,0
Gambia,7,0,0,0
Georgia,1,3.008,1.07,0
Germany,3,18.07,0.69,0
Ghana,6,0,1.41,0
Greece,0,1.535,0.84,0
Grenada,2,26.662,0,0
Guatemala,1,2.4,1.31,0
Guinea,7,3.198,1.13,0
Guinea-Bissau,2,0,0,0
Guyana,0,0,0,0
Haiti,1,0,0,0
Honduras,1,3.635,1.35,0
Hungary,7,0,0.95,0
Iceland,6,2.93,0.24,8.791
India,1,1.27,1.44,0
Indonesia,7,1.448,1.12,0
International,2,0,0,0
Iran,6,13.501,0.8,0
Iraq,0,1.367,1.22,0
Ireland,8,76.35,0.89,24.91
Israel,4,18.37,0.68,0
Italy,3,38.983,0.78,34.766
Jamaica,0,5.741,0.95,0
Japan,6,2.625,0.77,0
Jordan,1,0.294,0.73,0
Kazakhstan,4,6.338,1.31,0
Kenya,0,0.13,1.15,0
Kosovo,4,17.591,1,0
Kuwait,8,65.097,1.61,0
Kyrgyzstan,1,0,1.02,0
Laos,1,0,0,0
Latvia,7,10.603,0.9,0
Lebanon,0,1.172,1.03,0
Lesotho,1,0,0,0
Liberia,0,0.593,0.93,0
Libya,1,0,0,0
Liechtenstein,2,0,0,0
Lithuania,0,5.877,0.77,0
Luxembourg,3,25.56,0.58,36.743
Madagascar,7,0.036,0.79,0
Malawi,6,0,0,0
Malaysia,7,1.576,0.78,0
Maldives,5,88.8,1.44,0
Mali,7,2.222,1.08,0
Malta,2,2.265,0.52,2.265
Marshall Islands,2,0,0,0
Mauritania,7,0,0,0
Mauritius,0,0,0.27,0
Mexico,0,7.523,1.48,0
Moldova,8,48.092,1.14,0
Monaco,0,0,0,0
Mongolia,6,0,0,0
Montenegro,2,1.592,0.27,0
Morocco,1,3.766,1.08,0
Mozambique,6,0.16,0,0
Myanmar,0,0.037,0.43,0
Namibia,7,0,0,0
Nepal,1,0,0,0
Netherlands,3,38.226,0.74,48.498
New Zealand,1,1.866,0.39,0
Nicaragua,2,0.151,0,0
Niger,6,0.124,0.83,0
Nigeria,0,0.422,1.66,0
North Macedonia,2,19.68,0.8,0
Norway,7,6.641,0.7,0
Oman,4,22.52,1.27,0
Pakistan,0,2.739,1.41,0
Palestine,1,0.392,0.39,0
Panama,8,46.352,1.13,0
Papua New Guinea,7,0,0,0
Paraguay,1,0.701,1.19,0
Peru,5,111.701,1.55,0
Philippines,1,0.931,1.03,0
Poland,4,10.067,1,0
Portugal,8,58.352,0.84,18.241
Qatar,5,289.13,1.66,0
Romania,4,11.332,1,12.216
Russia,8,40.881,1.43,0
Rwanda,1,0.54,0.88,0
Saint Kitts and Nevis,2,0,0,0
Saint Lucia,2,0,0,0
