country,cluster,new_cases_per_million,reproduction_rate,icu_patients_per_million
Afghanistan,6,7.758,0.83,0
Albania,4,31.274,1.16,0
Algeria,6,9.418,1.52,0
Andorra,7,0,0.43,0
Angola,6,0.396,1.14,0
Antigua and Barbuda,2,-10.212,0,0
Argentina,4,62.948,1.22,0
Armenia,3,223.405,0.98,0
Australia,6,7.608,1.96,0
Austria,5,12.103,1.49,0.777
Azerbaijan,4,57.5,1.08,0
Bahamas,2,0,0.33,0
Bahrain,3,336.745,1.04,0
Bangladesh,6,18.908,0.96,0
Barbados,0,0,0,0
Belarus,8,31.642,0.71,0
Belgium,0,11.131,1.06,2.761
Belize,6,5.03,0,0
Benin,5,0,0.96,0
Bhutan,6,0,0,0
Bolivia,1,110.511,1.16,0
Bosnia and Herzegovina,4,53.036,1.18,0
Botswana,0,21.262,0.87,0
Brazil,3,198.641,1.09,0
Brunei,0,0,0,0
Bulgaria,5,26.193,1.27,4.174
Burkina Faso,5,0.622,0.98,0
Burundi,7,1.766,0.63,0
Cambodia,5,0,0.21,0
Cameroon,0,0,1,0
Canada,6,8.452,0.91,0
Cape Verde,3,145.687,1.09,0
Central African Republic,6,26.916,0.81,0
Chad,6,0.183,0.78,0
Chile,3,185.602,0.85,0
China,6,0.006,0.98,0
Colombia,4,66.722,1.22,0
Comoros,2,6.9,0.7,0
Congo,4,31.714,0.73,0
Costa Rica,4,56.536,1.48,0
Cote d'Ivoire,0,9.553,1.05,0
Croatia,5,23.385,1.58,0
Cuba,0,0.706,1.08,0
Cyprus,0,0,1.15,0
Czechia,5,13.167,1.05,1.027
Democratic Republic of Congo,6,1.362,1.07,0
Denmark,0,2.935,0.99,1.036
Djibouti,0,21.255,1.01,0
Dominica,5,0,0,0
Dominican Republic,1,87.667,1.21,0
Ecuador,4,67.392,1.18,0
Egypt,0,13.798,0.91,0
El Salvador,4,41.164,1.14,0
Equatorial Guinea,2,0,0.24,0
Eritrea,6,0,0.38,0
Estonia,7,0.754,0.8,0.754
Eswatini,6,31.03,1.32,0
Ethiopia,6,0,0.16,0
Fiji,0,0,0,0
Finland,7,0.18,0.89,0
