country,cluster,new_cases_per_million,reproduction_rate,icu_patients_per_million
Afghanistan,5,14.925,1.31,0
Albania,1,0.347,0.91,0
Algeria,0,4.014,1.01,0
Andorra,7,0,0.47,0
Angola,1,0.061,0,0
Antigua and Barbuda,6,0,0,0
Argentina,5,9.691,1.4,0
Armenia,6,73.568,1.41,0
Australia,0,0.157,0.75,0
Austria,8,5.774,0.88,4.33
Azerbaijan,0,12.92,1.25,0
Bahamas,6,0,0,0
Bahrain,2,204.515,1.22,0
Bangladesh,5,7.596,1.37,0
Barbados,1,6.96,0,0
Belarus,4,99.055,1.05,0
Belgium,0,20.018,0.71,27.007
Belize,1,0,0,0
Benin,8,-17.24,0.97,0
Bhutan,1,0,0,0
Bolivia,5,18.676,1.39,0
Bosnia and Herzegovina,0,5.182,1.16,0
Botswana,1,0,0,0
Brazil,4,77.705,1.36,0
Brunei,8,0,0.01,0
Bulgaria,8,3.454,0.9,5.181
Burkina Faso,8,0,0.94,0
Burundi,6,0,0,0
Cambodia,8,0,0.03,0
Cameroon,8,0,1.22,0
Canada,0,28.668,0.88,0
Cape Verde,0,12.59,1.08,0
Central African Republic,0,8.075,0.92,0
Chad,0,1.583,0.9,0
Chile,2,184.137,1.44,0
China,1,0,0.8,0
Colombia,5,12.578,1.29,0
Comoros,6,0,0,0
Congo,1,1.45,0.82,0
Costa Rica,0,3.141,1.23,0
Cote d'Ivoire,8,1.289,1.18,0
Croatia,0,0.974,0.39,0
Cuba,5,0.53,0.68,0
Cyprus,5,1.142,0.75,0
Czechia,8,5.696,1.05,2.988
Democratic Republic of Congo,1,1.016,1.13,0
Denmark,0,13.121,0.82,4.316
Djibouti,4,101.214,1.93,0
Dominica,0,0,0,0
Dominican Republic,4,45.907,1.09,0
Ecuador,5,32.251,0.96,0
Egypt,5,7.036,1.35,0
El Salvador,5,13.105,1.18,0
Equatorial Guinea,6,75.553,0.63,0
Eritrea,5,0,0,0
Estonia,7,5.277,0.91,3.769
Eswatini,1,2.586,0.95,0
Ethiopia,1,0.113,1.6,0
Fiji,1,0,0,0
Finland,8,3.429,0.75,4.512
France,0,13.512,0.99,28.404
Gabon,5,31.45,1.14,0
Gambia,1,0,0,0
Georgia,5,1.504,0.81,0
Germany,8,14.645,0.78,0
Ghana,8,11.618,1.27,0
Greece,0,0.384,0.86,0
Grenada,6,0,0,0
Guatemala,5,12.336,1.38,0
Guinea,1,5.102,1.12,0
Guinea-Bissau,6,3.049,0.82,0
Guyana,5,1.271,0.53,0
Haiti,5,0,1.43,0
Honduras,5,15.851,1.31,0
Hungary,0,2.174,0.83,0
Iceland,7,0,0.48,0
India,1,4.454,1.32,0
Indonesia,0,1.777,1.2,0
International,6,0,0,0
Iran,7,25.133,1.25,0
Iraq,1,1.417,1.37,0
Ireland,5,10.328,0.56,10.936
Israel,1,2.542,0.51,0
Italy,8,13.447,0.67,11.842
Jamaica,5,0,0.83,0
Japan,7,0.221,0.45,0
Jordan,1,1.96,1.15,0
Kazakhstan,1,0,1.28,0
Kenya,5,0.948,1.43,0
Kosovo,5,1.552,0.98,0
Kuwait,2,251.255,1.25,0
Kyrgyzstan,5,4.138,1.22,0
Laos,8,0,0,0
Latvia,8,1.59,0.87,0
Lebanon,1,3.37,1.23,0
Lesotho,8,0,0,0
Liberia,5,0.791,0.98,0
Libya,5,0.437,0,0
Liechtenstein,6,0,0,0
Lithuania,0,5.51,0.91,0
Luxembourg,8,17.573,0.75,9.585
Madagascar,0,0.144,1.7,0
Malawi,8,0,0,0
Malaysia,0,1.143,1,0
Maldives,6,68.45,1.11,0
Mali,8,1.333,1.07,0
Malta,6,24.913,1.26,0
Marshall Islands,6,0,0,0
Mauritania,0,10.753,0,0
Mauritius,1,0,0.07,0
Mexico,5,21.042,1.27,0
Moldova,4,50.075,1.12,0
Monaco,0,0,0,0
Mongolia,0,0,0.4,0
Montenegro,6,0,0,0
Morocco,5,1.924,0.81,0
Mozambique,8,0.032,1.1,0
Myanmar,1,0.037,0.76,0
Namibia,0,0,0,0
Nepal,5,0.927,1.77,0
Netherlands,0,6.303,0.73,16.574
New Zealand,7,0.829,0.53,0
Nicaragua,6,34.568,0,0
Niger,7,0.207,0.77,0
Nigeria,1,1.096,1.2,0
North Macedonia,6,10.56,1.15,0
Norway,8,1.845,0.68,0
Oman,4,57.181,1.28,0
Pakistan,5,8.746,1.25,0
Palestine,5,0.588,1.99,0
Panama,5,32.678,1.09,0
Papua New Guinea,8,0,0,0
Paraguay,5,5.748,1.03,0
Peru,2,137.997,1.25,0
Philippines,5,2.044,1.08,0
Poland,5,10.12,1.06,0
Portugal,0,21.87,0.92,9.905
Qatar,3,568.194,1.2,0
Romania,0,8.057,0.82,10.136
Russia,4,63.474,0.96,0
Rwanda,0,0.849,1.17,0
Saint Kitts and Nevis,6,0,0,0
Saint Lucia,6,0,0,0
Saint Vincent and the Grenadines,6,0,0,0
Samoa,6,0,0,0
San Marino,0,29.465,0.67,0
Sao Tome and Principe,6,22.814,0.42,0
Saudi Arabia,4,72.069,1.18,0
Senegal,0,4.36,1.04,0
Serbia,8,4.997,0.77,0
Seychelles,8,0,0,0
Sierra Leone,0,1.88,0.99,0
Singapore,4,77.089,0.83,0
Slovakia,0,0,0.67,0
Slovenia,7,0.481,0.48,2.405
Solomon Islands,7,0,0,0
Somalia,8,2.957,0.86,0
South Africa,5,12.932,1.32,0
South Korea,7,0.624,1.25,0
South Sudan,0,0,0.86,0
Spain,1,9.218,0.78,0
Sri Lanka,1,1.635,1.14,0
Sudan,5,3.124,1.27,0
Suriname,1,0,0,0
Sweden,4,66.044,1.12,0
Switzerland,8,2.426,0.57,0
Syria,5,0,0,0
Taiwan,7,0,0.21,0
Tajikistan,7,21.703,1.67,0
Tanzania,7,0,0.07,0
Thailand,0,0.029,0.73,0
Timor,0,0,0,0
Togo,0,0.966,1.03,0
Trinidad and Tobago,5,0,0.01,0
Tunisia,1,0.085,0.64,0
Turkey,0,12.118,0.65,0
Uganda,1,0.262,1.2,0
Ukraine,5,5.945,0.93,0
United Arab Emirates,4,88.267,1.15,0
United Kingdom,4,45.046,0.99,16.292
United States,4,63.61,0.94,28.997
Uruguay,8,0.288,0.97,0
Uzbekistan,5,1.912,1.13,0
Vanuatu,0,0,0,0
Vatican,6,0,0,0
Venezuela,5,4.607,2.13,0
Vietnam,0,0,0.33,0
Yemen,8,1.241,1.08,0
Zambia,7,0.598,0.9,0
Zimbabwe,5,0,0,0
