country,cluster,new_cases_per_million,reproduction_rate,icu_patients_per_million
Afghanistan,6,0.411,0.97,0
Albania,4,42.741,1,0
Algeria,5,6.933,0.84,0
Andorra,7,207.08,1.45,0
Angola,5,2.16,1.13,0
Antigua and Barbuda,8,0,0,0
Argentina,7,236.394,1.11,0
Armenia,3,64.119,1.03,0
Australia,5,2.784,0.61,0
Austria,2,39.638,1.22,3.109
Azerbaijan,5,13.019,0.98,0
Bahamas,8,0,0.94,0
Bahrain,7,389.049,1.05,0
Bangladesh,5,11.713,0.9,0
Barbados,6,3.48,0.72,0
Belarus,2,19.366,1.11,0
Belgium,1,54.359,1.14,4.487
Belize,0,128.263,1.16,0
Benin,6,0,0.94,0
Bhutan,5,1.296,0.76,0
Bolivia,1,68.448,0.86,0
Bosnia and Herzegovina,0,103.023,1.16,0
Botswana,0,118.216,0.78,0
Brazil,7,235.995,0.95,0
Brunei,6,0,0,0
Bulgaria,4,25.761,1,8.059
Burkina Faso,6,1.579,1,0
Burundi,8,0.252,0.73,0
Cambodia,6,0,0.24,0
Cameroon,5,0,1,0
Canada,4,16.268,1.19,0
Cape Verde,0,134.895,1.08,0
Central African Republic,6,0,0.61,0
Chad,5,0.304,1.02,0
Chile,1,102.949,0.99,0
China,6,0.015,0.71,0
Colombia,0,166.834,0.92,0
Comoros,8,0,0.65,0
Congo,5,0,0.57,0
Costa Rica,7,239.885,1.13,0
Cote d'Ivoire,6,2.313,0.96,0
Croatia,1,81.359,1.1,0
Cuba,5,4.591,1.04,0
Cyprus,6,4.567,0.75,0
Czechia,1,74.424,1.5,4.669
Democratic Republic of Congo,6,0.268,1.06,0
Denmark,4,30.04,1.28,0.518
Djibouti,6,0,0.61,0
Dominica,6,0,0,0
Dominican Republic,5,0,1.03,0
Ecuador,1,46.194,1.07,0
Egypt,5,1.534,0.97,0
El Salvador,5,15.263,1.02,0
Equatorial Guinea,8,4.989,0.47,0
Eritrea,5,0,0.25,0
Estonia,2,11.308,1.32,0
Eswatini,1,51.717,0.87,0
Ethiopia,5,11.334,0.86,0
Fiji,6,0,0,0
Finland,6,4.512,1.25,0.18
France,0,138.601,1.28,7.155
Gabon,4,28.305,1.04,0
Gambia,5,7.862,0.83,0
Georgia,5,7.019,1.7,0
Germany,4,17.223,1.06,0
Ghana,6,2.06,0.98,0
Greece,4,19.38,1.1,0
Grenada,8,0,0,0
Guatemala,4,38.067,0.98,0
Guinea,5,5.33,1.08,0
Guinea-Bissau,2,20.325,0.54,0
Guyana,5,0,1.18,0
Haiti,6,2.192,0.94,0
Honduras,1,64.616,1.03,0
Hong Kong,5,0,0,0
Hungary,1,47.514,2.07,0
Iceland,4,20.513,0.98,0
India,1,62.632,1.09,0
Indonesia,4,11.951,1.16,0
International,8,0,0,0
Iran,4,24.121,1,0
Iraq,0,125.204,1.08,0
Ireland,4,19.644,1.24,1.418
Israel,7,303.043,1.3,0
Italy,4,28.646,1.22,2.001
Jamaica,4,22.964,1.32,0
Japan,6,4.649,0.79,0
Jordan,5,6.665,1.42,0
Kazakhstan,4,30.357,0.59,0
Kenya,5,3.329,0.74,0
Kosovo,1,61.57,0.85,0
Kuwait,7,202.549,1.16,0
Kyrgyzstan,5,9.81,0.75,0
Laos,6,0,0,0
Latvia,6,3.181,1.16,0
Lebanon,1,77.211,1.15,0
Lesotho,4,29.408,0.98,0
Liberia,5,0,0.92,0
Libya,1,97.798,1.19,0
Liechtenstein,8,0,0.15,0
Lithuania,6,9.551,1.14,0
Luxembourg,1,68.693,1.19,0
Madagascar,5,2.925,0.84,0
Malawi,5,0.784,0.8,0
Malaysia,5,0.34,1.56,0
Maldives,0,148,0.96,0
Mali,6,0.346,1.09,0
Malta,3,43.031,0.96,0
Marshall Islands,8,0,0,0
Mauritania,6,4.301,0.9,0
Mauritius,6,0,0.26,0
Mexico,1,48.056,0.98,0
Moldova,0,132.376,1.06,0
Monaco,3,101.926,0.68,0
Mongolia,5,0,0.33,0
Montenegro,0,175.142,1.52,0
Morocco,1,47.412,1.14,0
Mozambique,5,1.856,1.11,0
Myanmar,5,1.103,1.86,0
Namibia,1,94.848,0.98,0
Nepal,1,46.642,1.19,0
Netherlands,1,47.681,1.22,2.801
New Zealand,6,0.622,0.79,0
Nicaragua,8,0,0.41,0
Niger,8,0,0.77,0
Nigeria,5,0.752,0.8,0
North Macedonia,3,52.319,1,0
Norway,6,20.475,1.31,0
Oman,5,0,1.1,0
Pakistan,6,2.322,0.97,0
Palestine,0,131.532,1.19,0
Panama,0,158.062,0.93,0
Papua New Guinea,6,0.894,0.74,0
Paraguay,1,97.441,1.2,0
Peru,7,394.761,0.98,0
Philippines,4,33.482,0.9,0
Poland,6,18.258,0.9,0
Portugal,4,39.817,1.26,3.923
Qatar,1,75.32,0.97,0
Romania,1,69.603,1.02,25.211
Russia,4,34.701,1.03,0
Rwanda,5,3.783,0.8,0
Saint Kitts and Nevis,8,0,0,0
Saint Lucia,8,0,0,0
Saint Vincent and the Grenadines,8,0,0,0
Samoa,8,0,0,0
San Marino,6,0,0.29,0
Sao Tome and Principe,8,0,0.55,0
Saudi Arabia,4,23.611,0.83,0
Senegal,6,3.285,0.77,0
Serbia,4,14.108,0.76,0
Seychelles,6,0,0.21,0
Sierra Leone,6,0.752,0.96,0
Singapore,6,6.837,0.69,0
Slovakia,2,25.093,1.34,0
Slovenia,4,22.608,1.3,1.443
Solomon Islands,6,0,0,0
Somalia,6,1.384,0.71,0
South Africa,4,34.784,0.78,0
South Korea,6,3.277,0.67,0
South Sudan,5,0.268,0.99,0
Spain,7,224.063,1.27,20.875
Sri Lanka,6,0.187,1.11,0
Sudan,5,0,1.01,0
Suriname,1,63.072,0.87,0
Sweden,4,25.348,1.19,0
Switzerland,1,46.796,1.17,0
Syria,6,3.886,0.96,0
Taiwan,6,0.042,1.03,0
Tajikistan,6,3.565,1,0
Tanzania,6,0,0,0
Thailand,6,0,1.11,0
Timor,6,0,0,0
Togo,6,1.691,1.04,0
Trinidad and Tobago,4,40.015,1.2,0
Tunisia,2,12.523,1.45,0
Turkey,4,19.113,1.09,0
Uganda,5,1.421,1.3,0
Ukraine,1,63.315,1.14,0
United Arab Emirates,1,61.878,1.27,0
United Kingdom,4,29.137,1.4,1.016
United States,0,151.446,0.95,20.918
Uruguay,6,4.894,1.11,0
Uzbekistan,6,9.262,0.94,0
Vanuatu,6,0,0,0
Vatican,8,0,0,0
Venezuela,4,38.543,1.06,0
Vietnam,5,0.031,0.48,0
Yemen,6,0.134,0.79,0
Zambia,6,6.31,0.9,0
Zimbabwe,5,10.698,1.01,0
