country,cluster,new_cases_per_million,reproduction_rate,icu_patients_per_million
Afghanistan,0,17.571,1.04,0
Albania,0,14.594,1.64,0
Algeria,8,2.326,0.88,0
Andorra,3,0,0.37,0
Angola,8,0.517,0,0
Antigua and Barbuda,4,0,0,0
Argentina,5,27.126,1.31,0
Armenia,2,144.437,1.16,0
Australia,7,0.431,1.1,0
Austria,3,2.887,0.96,1.888
Azerbaijan,0,33.435,1.24,0
Bahamas,4,0,0.08,0
Bahrain,2,275.626,1.14,0
Bangladesh,0,19.37,1.22,0
Barbados,0,13.919,0,0
Belarus,1,84.768,0.9,0
Belgium,7,11.39,0.79,8.542
Belize,8,0,0,0
Benin,3,0,0.97,0
Bhutan,8,0,0,0
Bolivia,1,54.57,1.25,0
Bosnia and Herzegovina,7,14.326,1.18,0
Botswana,7,2.551,0,0
Brazil,2,154.841,1.17,0
Brunei,7,0,0,0
Bulgaria,3,14.967,1.47,1.871
Burkina Faso,3,0,0.94,0
Burundi,4,0,0,0
Cambodia,3,0,0.07,0
Cameroon,7,13.9,1.13,0
Canada,0,12.691,0.76,0
Cape Verde,1,53.958,1.1,0
Central African Republic,8,7.868,0.97,0
Chad,8,0.122,0.75,0
Chile,2,298.019,1.08,0
China,8,0.008,1.65,0
Colombia,5,31.523,1.25,0
Comoros,4,24.149,0.72,0
Congo,8,0,0.76,0
Costa Rica,0,16.882,1.48,0
Cote d'Ivoire,7,7.051,1.23,0
Croatia,7,0.487,1.31,0
Cuba,5,0.53,0.75,0
Cyprus,7,2.283,0.92,0
Czechia,3,6.817,1.08,1.027
Democratic Republic of Congo,8,1.463,1.1,0
Denmark,7,2.59,0.91,2.935
Djibouti,1,42.51,0.65,0
Dominica,8,0,0,0
Dominican Republic,0,36.228,1.15,0
Ecuador,0,29.643,1.11,0
Egypt,0,14.218,1.17,0
El Salvador,5,12.796,1.16,0
Equatorial Guinea,4,0,0.32,0
Eritrea,5,0.564,0,0
Estonia,3,8.292,0.83,0
Eswatini,0,23.273,1.52,0
Ethiopia,8,1.479,1.41,0
Fiji,8,0,0,0
Finland,3,2.707,0.7,0.722
France,8,8.349,1.06,13.849
Gabon,1,57.509,1.1,0
Gambia,8,0,0,0
Georgia,8,2.256,1.18,0
Germany,7,0.191,0.89,0
Ghana,7,0,1.21,0
Greece,7,0.959,1.23,0
Grenada,4,0,0,0
Guatemala,5,19.815,1.27,0
Guinea,8,0,1.1,0
Guinea-Bissau,4,0,0.8,0
Guyana,8,0,0.65,0
Haiti,0,11.752,1.16,0
Honduras,1,42.909,1.27,0
Hungary,7,1.035,0.61,0
Iceland,3,0,0.48,0
India,8,7.579,1.22,0
Indonesia,8,4.533,1.24,0
International,4,0,0,0
Iran,3,23.942,0.85,0
Iraq,5,28.492,1.54,0
Ireland,8,3.24,0.54,5.873
Israel,0,27.728,1.58,0
Italy,3,3.341,0.78,4.118
Jamaica,8,0,1.02,0
Japan,3,0.277,1.04,0
Jordan,3,1.764,1.36,0
Kazakhstan,0,13.048,1.1,0
Kenya,5,1.953,1.22,0
Kosovo,7,3.104,1.51,0
Kuwait,2,159.932,0.87,0
Kyrgyzstan,8,5.824,1.32,0
Laos,3,0,0,0
Latvia,7,1.59,0.84,0
Lebanon,8,2.93,1.14,0
Lesotho,7,0,0,0
Liberia,8,2.768,1.04,0
Libya,5,2.765,1.22,0
Liechtenstein,4,0,0,0
Lithuania,7,2.204,0.93,0
Luxembourg,3,4.793,1.09,1.598
Madagascar,8,0.867,1.19,0
Malawi,7,0,1.25,0
Malaysia,7,0.062,0.68,0
Maldives,4,37,0.96,0
Mali,7,4,1.05,0
Malta,4,6.794,1.07,0
Marshall Islands,4,0,0,0
Mauritania,0,26.023,1.41,0
Mauritius,7,0,0.06,0
Mexico,0,37.872,1.16,0
Moldova,1,73.377,1.21,0
Monaco,4,0,0,0
Mongolia,8,0,0.58,0
Montenegro,4,0,0.16,0
Morocco,5,1.924,1.2,0
Mozambique,7,0.608,1.12,0
Myanmar,8,0.037,0.79,0
Namibia,7,0,0,0
Nepal,5,9.541,1.45,0
Netherlands,7,10.797,0.96,6.595
New Zealand,3,0,0.31,0
Nicaragua,4,0,0.23,0
Niger,3,0,0.71,0
Nigeria,8,1.984,1.2,0
North Macedonia,4,59.999,1.43,0
Norway,3,3.32,0.97,0
Oman,2,134.923,1.2,0
Pakistan,0,26.411,1.24,0
Palestine,8,0.784,1.23,0
Panama,2,152.036,1.3,0
Papua New Guinea,7,0,0,0
Paraguay,8,2.103,1.19,0
Peru,2,154.283,1.06,0
Philippines,8,6.753,1.12,0
Poland,7,7.451,1.02,0
Portugal,0,28.833,1.06,6.865
Qatar,6,595.614,0.96,0
Romania,7,10.188,1.12,7.797
Russia,1,57.512,0.98,0
Rwanda,8,1.004,1.44,0
Saint Kitts and Nevis,4,0,0,0
Saint Lucia,4,0,0,0
Saint Vincent and the Grenadines,4,0,0,0
Samoa,4,0,0,0
San Marino,1,88.396,0.53,0
Sao Tome and Principe,6,442.597,0.46,0
Saudi Arabia,1,106.768,1.19,0
Senegal,7,7.406,1.08,0
Serbia,3,9.699,1.13,0
Seychelles,3,0,0,0
Sierra Leone,7,4.638,0.98,0
Singapore,1,77.089,0.86,0
Slovakia,3,0.366,1.07,0
Slovenia,3,0.962,1.39,0
Solomon Islands,3,0,0,0
Somalia,3,2.265,0.82,0
South Africa,1,40.972,1.31,0
South Korea,7,0.878,1.12,0
South Sudan,8,0,0.8,0
Spain,7,6.716,0.89,0
Sri Lanka,7,0.467,0.79,0
Sudan,5,3.535,1.12,0
Suriname,5,11.932,1.12,0
Sweden,2,142.288,1.09,0
Switzerland,3,2.658,1.04,0
Syria,8,0.343,0.8,0
Taiwan,3,0,0.22,0
Tajikistan,7,7.654,0.75,0
Tanzania,3,0,0.01,0
Thailand,7,0.057,0.85,0
Timor,3,0,0,0
Togo,7,2.537,1.03,0
Trinidad and Tobago,8,0,0.01,0
Tunisia,3,0,0.77,0
Turkey,0,10.932,1.01,0
Uganda,8,0.175,0.89,0
Ukraine,0,12.256,1.15,0
United Arab Emirates,1,60.968,0.85,0
United Kingdom,0,17.47,0.9,6.467
United States,1,63.296,1.03,18.879
Uruguay,7,0.288,0.95,0
Uzbekistan,8,3.077,1.29,0
Vanuatu,7,0,0,0
Vatican,4,0,0,0
Venezuela,8,3.728,1.18,0
Vietnam,8,0,0.79,0
Yemen,7,1.207,1.25,0
Zambia,3,0,0.9,0
Zimbabwe,8,0.404,1.11,0
