country,cluster,new_cases_per_million,reproduction_rate,icu_patients_per_million
Afghanistan,3,1.695,1.24,0
Albania,6,184.863,1.22,0
Algeria,0,19.247,1.35,0
Andorra,8,0,1.06,0
Angola,8,4.442,1.05,0
Antigua and Barbuda,3,10.212,0.32,0
Argentina,6,187.363,0.91,0
Armenia,2,496.755,0.92,0
Australia,5,1.137,1.41,0
Austria,4,784.22,1.13,64.51
Azerbaijan,6,182.362,1.34,0
Bahamas,3,0,0.83,0
Bahrain,7,102.258,0.88,0
Bangladesh,0,9.296,1.11,0
Barbados,5,0,0.9,0
Belarus,6,132.073,1.16,0
Belgium,2,540.829,0.67,122.782
Belize,6,171.017,1.14,0
Benin,5,0,0.95,0
Bhutan,8,7.776,0.95,0
Bolivia,0,9.595,0.9,0
Bosnia and Herzegovina,1,388.623,1.16,0
Botswana,8,0,0.73,0
Brazil,6,180.218,1.13,0
Brunei,5,0,0,0
Bulgaria,1,359.505,1.18,42.456
Burkina Faso,3,1.244,1.01,0
Burundi,3,0.252,0.82,0
Cambodia,5,0,0.87,0
Cameroon,5,4.106,0.94,0
Canada,6,117.375,1.16,0
Cape Verde,7,70.145,1.05,0
Central African Republic,3,1.656,0.69,0
Chad,8,0.122,0.94,0
Chile,7,86.105,0.99,0
China,8,0.015,0.99,0
Colombia,6,175.639,0.98,0
Comoros,3,5.75,0.64,0
Congo,5,0,0.54,0
Costa Rica,6,215.935,1.05,0
Cote d'Ivoire,3,1.744,0.98,0
Croatia,2,698.127,1.12,0
Cuba,8,2.384,0.87,0
Cyprus,6,226.053,1.13,0
Czechia,1,392.101,0.71,99.729
Democratic Republic of Congo,3,0.759,1.11,0
Denmark,6,186.112,1.12,7.078
Djibouti,5,4.049,0.81,0
Dominica,5,0,0,0
Dominican Republic,7,61.855,1.16,0
Ecuador,7,54.016,0.96,0
Egypt,8,2.228,1.17,0
El Salvador,5,25.13,1.13,0
Equatorial Guinea,3,0,0.5,0
Eritrea,8,0,0.41,0
Estonia,6,199.014,1.4,7.538
Eswatini,5,14.653,1.16,0
Ethiopia,5,4.906,1.03,0
Fiji,5,0,0,0
Finland,7,44.038,1.17,0
France,2,491.7,0.95,74.379
Gabon,8,0,1.1,0
Gambia,5,1.655,0.62,0
Georgia,4,878.377,1.22,0
Germany,6,174.735,1.09,0
Ghana,5,0,1.15,0
Greece,1,271.993,1.2,0
Grenada,3,0,0,0
Guatemala,5,33.267,1.02,0
Guinea,5,3.655,1.09,0
Guinea-Bissau,3,0,0.38,0
Guyana,7,88.995,1.04,0
Haiti,5,0,0.9,0
Honduras,0,48.058,1.01,0
Hungary,2,500.603,1.15,0
Iceland,7,46.886,0.6,8.791
India,0,29.783,0.94,0
Indonesia,5,19.274,1.11,0
International,3,0,0,0
Iran,6,133.38,1.18,0
Iraq,7,60.14,0.87,0
Ireland,7,86.476,0.81,6.683
Israel,0,33.736,0.97,0
Italy,2,616.075,1.1,54.679
Jamaica,0,19.249,1,0
Japan,5,13.86,1.38,0
Jordan,2,465.543,1.12,0
Kazakhstan,7,48.091,1.28,0
Kenya,0,20.085,1.08,0
Kosovo,8,0,1.39,0
Kuwait,6,161.805,0.88,0
Kyrgyzstan,7,76.485,1.01,0
Laos,5,0,0,0
Latvia,6,209.416,1.29,0
Lebanon,1,243.208,1.08,0
Lesotho,5,0,0.81,0
Liberia,8,1.384,1.05,0
Libya,8,0,1.01,0
Liechtenstein,4,1101.293,0.98,0
Lithuania,2,554.313,1.31,0
Luxembourg,8,0,1.12,73.485
Madagascar,5,0,0.61,0
Malawi,5,0.105,0.85,0
Malaysia,0,34.419,1.1,0
Maldives,7,77.7,1.09,0
Mali,5,3.062,1.16,0
Malta,1,274.041,1.01,0
Marshall Islands,3,0,0,0
Mauritania,3,3.441,1.42,0
Mauritius,3,0,0.78,0
Mexico,0,45.45,1.02,0
Moldova,1,349.78,1.16,0
Monaco,6,127.408,0.8,0
Mongolia,8,3.66,1.43,0
Montenegro,4,918.699,1.1,0
Morocco,6,159.169,1.07,0
Mozambique,8,3.615,1.06,0
Myanmar,0,23.47,1.06,0
Namibia,5,30.304,1.08,0
Nepal,7,66.788,0.83,0
Netherlands,1,348.296,0.85,36.359
New Zealand,3,0.622,0.98,0
Nicaragua,3,0,0.59,0
Niger,3,0.496,1.43,0
Nigeria,5,0.543,1.07,0
North Macedonia,2,558.707,1.11,0
Norway,7,95.55,1.14,0
Oman,5,0,0.99,0
Pakistan,5,11.06,1.31,0
Palestine,6,128.004,1.25,0
Panama,6,192.826,1.17,0
Papua New Guinea,5,0,0.71,0
Paraguay,7,94.356,1.06,0
Peru,7,73.184,0.96,0
Philippines,8,14.82,0.92,0
Poland,2,675.648,1.06,0
Portugal,2,647.464,1.19,40.503
Qatar,7,70.46,0.99,0
Romania,2,491.743,1.13,60.922
Russia,6,153.775,1.1,0
Rwanda,8,2.471,1.44,0
Saint Kitts and Nevis,3,0,0,0
Saint Lucia,3,21.783,0.79,0
Saint Vincent and the Grenadines,3,0,0,0
Samoa,3,0,0,0
San Marino,5,0,1.26,0
Sao Tome and Principe,3,4.563,0.81,0
Saudi Arabia,5,10.025,0.92,0
Senegal,5,1.433,1.08,0
Serbia,2,561.679,1.52,0
Seychelles,5,0,0.17,0
Sierra Leone,5,0.251,0.94,0
Singapore,5,0.342,0.93,0
Slovakia,1,324.38,0.99,0
Slovenia,4,835.525,1.05,99.57
Solomon Islands,5,0,0,0
Somalia,5,0,0.72,0
South Africa,5,37.718,1.16,0
South Korea,5,4.057,1.49,0
South Sudan,5,2.055,1.09,0
Spain,8,0,1.01,0
Sri Lanka,5,18.306,1.11,0
Sudan,5,0,1.41,0
Suriname,5,10.228,0.84,0
Sweden,5,0,1.5,0
Switzerland,8,0,1.01,0
Syria,5,3.486,1.1,0
Taiwan,3,0.126,1.18,0
Tajikistan,5,4.089,0.98,0
Tanzania,3,0,0,0
Thailand,5,0.115,1.04,0
Timor,3,0,0,0
Togo,5,2.899,1.05,0
Trinidad and Tobago,7,69.311,1.27,0
Tunisia,6,141.387,1.05,0
Turkey,0,36.946,1.22,0
Uganda,5,8.461,1.16,0
Ukraine,1,292.337,1.17,0
United Arab Emirates,6,118.701,1,0
United Kingdom,1,395.899,1.1,20.107
United States,2,503.772,1.24,40.758
Uruguay,5,21.303,1.21,0
Uzbekistan,5,6.962,0.92,0
Vanuatu,5,0,0,0
Vatican,3,0,0,0
Venezuela,0,17.302,0.98,0
Vietnam,5,0.092,1.3,0
Yemen,3,0,1.08,0
Zambia,5,0.218,0.9,0
Zimbabwe,8,1.413,1.25,0
