country,cluster,new_cases_per_million,reproduction_rate,icu_patients_per_million
Afghanistan,4,0.103,0,0
Albania,5,9.73,1.18,0
Algeria,5,1.482,1.71,0
Andorra,0,465.929,0.98,0
Angola,8,0.03,0,0
Antigua and Barbuda,2,40.846,0,0
Argentina,7,2.544,1.72,0
Armenia,2,8.437,1.4,0
Australia,6,17.49,1.83,0
Austria,0,146.673,1.74,0
Azerbaijan,4,2.86,0,0
Bahamas,2,10.172,0,0
Bahrain,6,22.92,1.31,0
Bangladesh,5,0.03,0,0
Barbados,4,0,0,0
Belarus,2,0,0,0
Belgium,1,111.997,2.05,59.536
Belize,4,0,0,0
Benin,8,0,0,0
Bhutan,8,0,0,0
Bolivia,5,0.942,0,0
Bosnia and Herzegovina,7,4.572,1.17,0
Botswana,4,0,0,0
Brazil,5,2.028,2.14,0
Brunei,4,11.429,0.25,0
Bulgaria,5,3.166,1.15,0
Burkina Faso,5,0.287,0.96,0
Burundi,2,0,0,0
Cambodia,4,0,0,0
Cameroon,4,0,0,0
Canada,6,20.958,2.25,0
Cape Verde,4,0,0,0
Central African Republic,4,0,0,0
Chad,8,0,0,0
Chile,5,8.579,2.09,0
China,5,0.084,0.91,0
Colombia,7,0.413,1.77,0
Comoros,2,0,0,0
Congo,8,0,0,0
Costa Rica,5,5.889,1.07,0
Cote d'Ivoire,5,0.607,0,0
Croatia,3,12.91,1.73,0
Cuba,4,0.883,0,0
Cyprus,3,15.984,1.15,0
Czechia,6,25.306,1.81,3.548
Democratic Republic of Congo,5,0.033,0,0
Denmark,6,27.796,1.36,16.229
Djibouti,7,0,0,0
Dominica,2,55.563,0,0
Dominican Republic,3,8.85,2.06,0
Ecuador,3,13.036,2.16,0
Egypt,5,0.381,1.46,0
El Salvador,7,0.617,0,0
Equatorial Guinea,2,2.138,0,0
Eritrea,4,0.564,0,0
Estonia,1,101.015,1.49,5.277
Eswatini,4,1.724,0,0
Ethiopia,4,0,0,0
Fiji,5,0,0,0
Finland,4,14.078,1.42,4.332
France,1,60.53,1.88,51.338
Gabon,4,0.449,0,0
Gambia,4,0,0,0
Georgia,7,1.003,0,0
Germany,1,78.953,1.83,0
Ghana,4,1.255,0,0
Greece,5,6.812,1.25,0
Grenada,2,53.324,0,0
Guatemala,7,0.056,0,0
Guinea,8,0,0,0
Guinea-Bissau,2,0,0,0
Guyana,8,0,0,0
Haiti,5,0,0,0
Honduras,7,1.615,0,0
Hungary,4,3.623,1.63,0
Iceland,0,190.476,1.39,17.582
India,7,0.051,2.03,0
Indonesia,4,0.377,1.74,0
International,2,0,0,0
Iran,6,28.443,1.81,0
Iraq,7,0.895,1.68,0
Ireland,6,51.642,1.97,0
Israel,1,60.077,1.82,0
Italy,1,102.594,1.27,59.74
Jamaica,5,0,0,0
Japan,8,0.806,1.83,0
Jordan,7,3.92,1.06,0
Kazakhstan,5,1.598,0,0
Kenya,4,0.056,0,0
Kosovo,7,4.139,0,0
Kuwait,5,3.044,1.17,0
Kyrgyzstan,7,0,0,0
Laos,8,0.412,0,0
Latvia,4,12.194,1.1,0
Lebanon,5,5.128,1.09,0
Lesotho,5,0,0,0
Liberia,5,0,0,0
Libya,7,0,0,0
Liechtenstein,0,131.106,0,0
Lithuania,5,9.183,1.34,0
Luxembourg,0,191.701,1.7,31.95
Madagascar,7,0.144,0,0
Malawi,4,0,0,0
Malaysia,5,7.261,1.48,0
Maldives,2,0,0,0
Mali,5,0.099,0,0
Malta,2,11.324,0.75,2.265
