country,cluster,new_cases_per_million,reproduction_rate,icu_patients_per_million
Afghanistan,5,14.488,0.95,0
Albania,5,17.374,1.48,0
Algeria,6,2.759,1.04,0
Andorra,8,0,0.35,0
Angola,5,0.213,1.09,0
Antigua and Barbuda,0,0,0,0
Argentina,3,30.821,1.3,0
Armenia,4,183.583,1.09,0
Australia,6,0.824,1.52,0
Austria,8,1.554,1.07,1.221
Azerbaijan,7,32.448,1.16,0
Bahamas,0,0,0.23,0
Bahrain,4,239.777,1.11,0
Bangladesh,7,24.337,1.17,0
Barbados,6,0,0,0
Belarus,1,70.164,0.84,0
Belgium,6,7.679,0.83,5.177
Belize,5,0,0,0
Benin,8,3.299,0.97,0
Bhutan,5,0,0,0
Bolivia,3,68.705,1.22,0
Bosnia and Herzegovina,6,17.069,1.18,0
Botswana,6,8.08,0,0
Brazil,4,151.431,1.15,0
Brunei,8,0,0,0
Bulgaria,8,12.809,1.35,1.871
Burkina Faso,8,0.191,0.96,0
Burundi,0,0,0.64,0
Cambodia,8,0,0.1,0
Cameroon,6,0,1.1,0
Canada,5,10.704,0.78,0
Cape Verde,5,19.785,1.1,0
Central African Republic,7,31.886,0.95,0
Chad,5,0.061,0.74,0
Chile,2,99.392,0.96,0
China,5,0.025,1.7,0
Colombia,3,41.566,1.29,0
Comoros,0,0,0.72,0
Congo,5,0,0.73,0
Costa Rica,5,14.723,1.45,0
Cote d'Ivoire,6,14.557,1.19,0
Croatia,6,0.731,2.64,0
Cuba,5,0.618,0.76,0
Cyprus,6,0,0.73,0
Czechia,8,4.762,1.22,0.747
Democratic Republic of Congo,5,1.407,1.09,0
Denmark,6,7.596,0.97,1.036
Djibouti,6,6.073,0.53,0
Dominica,5,0,0,0
Dominican Republic,3,38.625,1.16,0
Ecuador,3,31.004,1.1,0
Egypt,5,13.319,1.07,0
El Salvador,5,19.272,1.16,0
Equatorial Guinea,0,0,0.28,0
Eritrea,5,2.82,0.42,0
Estonia,8,1.508,0.55,0.754
Eswatini,3,37.064,1.32,0
Ethiopia,5,1.122,1.05,0
Fiji,5,0,0,0
Finland,8,0.902,0.7,0.361
France,5,7.017,1.06,11.398
Gabon,7,51.668,1.09,0
Gambia,5,0,0,0
Georgia,6,2.256,0.94,0
Germany,6,4.201,1.18,0
Ghana,6,12.776,1.2,0
Greece,8,5.277,1.22,0
Grenada,0,0,0,0
Guatemala,3,30.42,1.25,0
Guinea,5,2.208,1.1,0
Guinea-Bissau,0,0,0.79,0
Guyana,5,0,0.7,0
Haiti,5,12.366,1.07,0
Honduras,3,64.919,1.25,0
Hungary,6,0.104,0.52,0
Iceland,8,0,1.02,0
India,5,9.334,1.22,0
Indonesia,6,3.769,1.16,0
International,0,0,0,0
Iran,7,31.098,1.07,0
Iraq,3,38.635,1.37,0
Ireland,5,1.418,0.62,4.253
Israel,7,31.309,1.49,0
Italy,6,5.425,0.94,2.696
Jamaica,6,1.689,1.16,0
Japan,8,0.364,1.15,0
Jordan,8,0.588,0.95,0
Kazakhstan,5,17.841,1.17,0
Kenya,5,3.422,1.23,0
Kosovo,2,72.952,1.57,0
Kuwait,4,134.643,0.92,0
