country,cluster,new_cases_per_million,reproduction_rate,icu_patients_per_million
Afghanistan,1,0,0,0
Albania,2,0,0,0
Algeria,0,0,0,0
Andorra,0,0,0,0
Angola,2,0,0,0
Antigua and Barbuda,0,0,0,0
Argentina,8,0,0,0
Armenia,3,0.337,0,0
Australia,4,0.078,0,0
Austria,8,0.555,0,0
Azerbaijan,4,0.296,0,0
Bahamas,0,0,0,0
Bahrain,1,3.526,0,0
Bangladesh,8,0,0,0
Barbados,8,0,0,0
Belarus,0,0,0,0
Belgium,8,0.086,0,0
Belize,8,0,0,0
Benin,8,0,0,0
Bhutan,8,0,0,0
Bolivia,6,0,0,0
Bosnia and Herzegovina,8,0,0,0
Botswana,8,0,0,0
Brazil,2,0,0,0
Brunei,4,0,0,0
Bulgaria,8,0,0,0
Burkina Faso,0,0,0,0
Burundi,2,0,0,0
Cambodia,0,0,0,0
Cameroon,0,0,0,0
Canada,0,0.106,0,0
Cape Verde,4,0,0,0
Central African Republic,0,0,0,0
Chad,0,0,0,0
Chile,3,0.366,0,0
China,6,0.4,0.33,0
Colombia,8,0,0,0
Comoros,0,0,0,0
Congo,0,0,0,0
Costa Rica,8,0,0,0
Cote d'Ivoire,0,0,0,0
Croatia,8,0.244,0,0
Cuba,8,0,0,0
Cyprus,0,0,0,0
Czechia,4,0.28,0,0
Democratic Republic of Congo,0,0,0,0
Denmark,8,0.173,0,0
Djibouti,0,0,0,0
Dominica,0,0,0,0
Dominican Republic,0,0.092,0,0
Ecuador,2,0.34,0,0
Egypt,0,0.01,0,0
El Salvador,4,0,0,0
Equatorial Guinea,0,0,0,0
Eritrea,0,0,0,0
Estonia,0,0,0,0
Eswatini,8,0,0,0
Ethiopia,0,0,0,0
Fiji,4,0,0,0
Finland,4,0.541,0,0
France,1,0.46,2.57,0.138
Gabon,8,0,0,0
Gambia,8,0,0,0
Georgia,1,0.501,0,0
Germany,4,0.609,0,0
Ghana,0,0,0,0
Greece,4,0.288,0,0
Grenada,0,0,0,0
Guatemala,8,0,0,0
Guinea,8,0,0,0
Guinea-Bissau,0,0,0,0
Guyana,8,0,0,0
Haiti,0,0,0,0
Honduras,0,0,0,0
Hungary,8,0,0,0
Iceland,4,5.861,0,0
India,8,0,0,0
Indonesia,1,0,0,0
International,0,0,0,0
Iran,4,4.584,5,0
Iraq,6,0.149,0,0
Ireland,8,0,0,0
Israel,4,0.116,0,0
Italy,6,9.361,3.06,2.316
Jamaica,4,0,0,0
Japan,1,0.111,1.18,0
Jordan,0,0,0,0
Kazakhstan,2,0,0,0
Kenya,8,0,0,0
Kosovo,0,0,0,0
Kuwait,1,0,0,0
Kyrgyzstan,4,0,0,0
Laos,0,0,0,0
Latvia,2,0,0,0
Lebanon,4,0.879,0,0
Lesotho,0,0,0,0
Liberia,2,0,0,0
Libya,2,0,0,0
Liechtenstein,0,0,0,0
Lithuania,8,0,0,0
Luxembourg,0,0,0,0
Madagascar,0,0,0,0
Malawi,2,0,0,0
Malaysia,4,0.124,0,0
Maldives,0,0,0,0
Mali,0,0,0,0
Malta,0,0,0,0
Marshall Islands,0,0,0,0
Mauritania,2,0,0,0
Mauritius,0,0,0,0
Mexico,0,0.008,0,0
Moldova,2,0,0,0
Monaco,4,0,0,0
Mongolia,6,0,0,0
Montenegro,0,0,0,0
Morocco,0,0,0,0
Mozambique,2,0,0,0
Myanmar,0,0,0,0
Namibia,0,0,0,0
Nepal,4,0,0,0
Netherlands,3,0.233,0,0.817
New Zealand,4,0,0,0
Nicaragua,2,0,0,0
Niger,0,0,0,0
Nigeria,8,0,0,0
North Macedonia,0,0,0,0
Norway,8,0.738,0,0
Oman,4,0,0,0
Pakistan,1,0,0,0
Palestine,2,0,0,0
Panama,2,0,0,0
Papua New Guinea,8,0,0,0
Paraguay,2,0,0,0
Peru,0,0,0,0
Philippines,4,0,0,0
Poland,8,0,0,0
Portugal,8,0,0,0
Qatar,8,0.694,0,0
Romania,4,0,0,0
Russia,2,0,0,0
Rwanda,8,0,0,0
Saint Kitts and Nevis,0,0,0,0
Saint Lucia,0,0,0,0
Saint Vincent and the Grenadines,0,0,0,0
Samoa,0,0,0,0
San Marino,1,0,0,0
Sao Tome and Principe,0,0,0,0
Saudi Arabia,8,0,0,0
Senegal,0,0,0,0
Serbia,8,0,0,0
Seychelles,4,0,0,0
Sierra Leone,0,0,0,0
Singapore,4,0.684,0.45,0
Slovakia,0,0,0,0
Slovenia,0,0,0,0
Solomon Islands,2,0,0,0
Somalia,0,0,0,0
South Africa,0,0,0,0
South Korea,6,11.43,2.17,0
South Sudan,2,0,0,0
Spain,8,0.834,0,0
Sri Lanka,8,0,0,0
Sudan,2,0,0,0
Suriname,0,0,0,0
Sweden,0,0,0,0
Switzerland,4,1.04,0,0
Syria,0,0,0,0
Taiwan,4,0.042,0,0
Tajikistan,8,0,0,0
Tanzania,0,0,0,0
Thailand,0,0,0,0
Timor,8,0,0,0
Togo,0,0,0,0
Trinidad and Tobago,8,0,0,0
Tunisia,0,0,0,0
Turkey,4,0,0,0
Uganda,4,0,0,0
Ukraine,0,0,0,0
United Arab Emirates,8,0,0,0
United Kingdom,8,0.486,0,0
United States,2,0.021,0,0
Uruguay,0,0,0,0
Uzbekistan,4,0,0,0
Vanuatu,0,0,0,0
Vatican,0,0,0,0
Venezuela,8,0,0,0
Vietnam,1,0,0,0
Yemen,0,0,0,0
Zambia,4,0,0,0
Zimbabwe,2,0,0,0
