country,cluster,new_cases_per_million,reproduction_rate,icu_patients_per_million
Afghanistan,2,1.927,0.89,0
Albania,4,50.733,1.1,0
Algeria,2,10.878,0.91,0
Andorra,3,103.54,1.31,0
Angola,2,1.126,1.12,0
Antigua and Barbuda,7,10.212,0,0
Argentina,3,140.832,1.11,0
Armenia,0,93.141,0.87,0
Australia,2,11.49,0.78,0
Austria,1,31.311,1.46,2.11
Azerbaijan,2,10.159,0.67,0
Bahamas,0,76.288,1.34,0
Bahrain,8,191.586,1.01,0
Bangladesh,2,16.795,1.03,0
Barbados,5,13.919,0.75,0
Belarus,7,11.112,0.98,0
Belgium,6,79.554,1.1,6.903
Belize,3,150.897,1.19,0
Benin,5,0,0.94,0
Bhutan,2,6.48,0.7,0
Bolivia,3,127.73,0.95,0
Bosnia and Herzegovina,3,106.986,1.16,0
Botswana,5,0,0.79,0
Brazil,8,238.258,0.99,0
Brunei,5,0,0,0
Bulgaria,1,50.371,0.91,8.347
Burkina Faso,5,0.478,1,0
Burundi,7,0.168,0.7,0
Cambodia,5,0,0.3,0
Cameroon,5,6.065,1,0
Canada,2,11.261,1.02,0
Cape Verde,3,113.312,1.08,0
Central African Republic,5,0,0.6,0
Chad,2,0.122,0.93,0
Chile,3,108.651,0.95,0
China,2,0.049,0.7,0
Colombia,8,222.197,1.06,0
Comoros,7,4.6,0.66,0
Congo,2,0,0.61,0
Costa Rica,3,157.437,1.14,0
Cote d'Ivoire,5,1.744,0.89,0
Croatia,1,50.667,1.75,0
Cuba,2,4.856,1.25,0
Cyprus,5,14.842,1.13,0
Czechia,4,27.267,1.12,2.334
Democratic Republic of Congo,5,0.179,1.05,0
Denmark,4,29.005,1.27,0.173
Djibouti,5,9.109,0.47,0
Dominica,5,0,0,0
Dominican Republic,3,124.817,0.88,0
Ecuador,6,60.42,1.03,0
Egypt,2,1.094,0.7,0
El Salvador,6,49.49,1.04,0
Equatorial Guinea,7,0,0.35,0
Eritrea,2,0,0.25,0
Estonia,7,2.262,1.17,0.754
Eswatini,6,61.198,1,0
Ethiopia,2,9.029,1.47,0
Fiji,5,0,0,0
Finland,5,3.068,1.25,0
France,3,85.165,1.3,5.27
Gabon,6,66.495,1.04,0
Gambia,2,27.724,1.26,0
Georgia,5,5.766,1.31,0
Germany,4,18.023,1.23,0
Ghana,5,3.926,0.98,0
Greece,4,24.081,1.35,0
Grenada,7,0,0,0
Guatemala,6,63.855,1.02,0
Guinea,2,4.721,1.09,0
Guinea-Bissau,7,0,0.65,0
Guyana,2,22.884,1.3,0
Haiti,7,2.543,0.96,0
Honduras,6,42.909,1.04,0
Hungary,5,4.141,1.35,0
Iceland,4,20.513,1.18,0
India,6,46.907,1.1,0
