country,cluster,new_cases_per_million,reproduction_rate,icu_patients_per_million
Afghanistan,2,4.984,0.82,0
Albania,8,25.714,1.12,0
Algeria,8,10.832,1.35,0
Andorra,0,0,0.5,0
Angola,2,1.217,1.15,0
Antigua and Barbuda,5,0,0,0
Argentina,1,65.913,1.22,0
Armenia,3,117.777,0.93,0
Australia,6,5.137,1.74,0
Austria,0,6.218,1.25,1.11
Azerbaijan,1,52.963,1.02,0
Bahamas,5,0,0.96,0
Bahrain,4,293.844,1.03,0
Bangladesh,8,18.38,0.93,0
Barbados,7,0,0,0
Belarus,5,21.06,0.71,0
Belgium,7,0,1.1,2.761
Belize,6,0,0,0
Benin,0,0,0.96,0
Bhutan,6,0,0,0
Bolivia,1,88.752,1.14,0
Bosnia and Herzegovina,1,49.683,1.18,0
Botswana,7,0,0.87,0
Brazil,4,213.14,1.07,0
Brunei,7,0,0,0
Bulgaria,0,27.056,1.26,4.605
Burkina Faso,0,0.144,0.98,0
Burundi,5,0,0.63,0
Cambodia,0,0,0.26,0
Cameroon,1,87.547,0.99,0
Canada,6,5.511,0.96,0
Cape Verde,1,64.75,1.09,0
Central African Republic,6,7.868,0.77,0
Chad,6,0.061,0.78,0
Chile,1,128.791,0.84,0
China,2,0.019,1.27,0
Colombia,1,82.798,1.23,0
Comoros,5,0,0.7,0
Congo,6,0,0.74,0
Costa Rica,1,48.095,1.43,0
Cote d'Ivoire,8,8.643,1.03,0
Croatia,7,12.667,1.25,0
Cuba,6,1.324,1.17,0
Cyprus,7,1.142,1.31,0
Czechia,0,11.112,0.94,1.027
Democratic Republic of Congo,2,0,1.07,0
Denmark,7,1.726,1.05,0.863
Djibouti,1,56.68,1.09,0
Dominica,0,0,0,0
Dominican Republic,8,27.839,1.18,0
Ecuador,1,49.028,1.1,0
Egypt,8,10.329,0.85,0
El Salvador,1,43.169,1.13,0
Equatorial Guinea,5,0,0.24,0
Eritrea,2,0,0.34,0
Estonia,5,0.754,0.91,0.754
Eswatini,1,38.788,1.34,0
Ethiopia,2,0,0.38,0
Fiji,7,0,0,0
Finland,0,0.902,0.93,0
France,7,7.277,1.13,7.829
Gabon,6,0,1.07,0
Gambia,6,0,0,0
Georgia,7,1.253,1.14,0
Germany,7,3.33,0.95,0
Ghana,8,28.674,1.14,0
Greece,0,2.59,1.25,0
Grenada,5,0,0,0
Guatemala,1,45.491,1.18,0
Guinea,6,1.98,1.1,0
Guinea-Bissau,5,0,0.74,0
Guyana,8,13.985,1,0
Haiti,6,5.35,0.93,0
Honduras,1,77.035,1.14,0
Hungary,7,1.656,1.19,0
Iceland,0,2.93,0.79,0
India,8,16.488,1.22,0
Indonesia,7,4.636,1.15,0
International,5,0,0,0
Iran,3,31.395,1.03,0
Iraq,1,60.314,1.11,0
Ireland,0,1.418,1.08,1.823
Israel,4,160.591,1.53,0
Italy,7,2.266,0.92,1.158
Jamaica,6,2.702,1.09,0
Japan,5,1.637,1.53,0
Jordan,7,0.196,0.7,0
Kazakhstan,1,73.282,0.89,0
Kenya,2,3.403,1.25,0
Kosovo,1,100.891,1.32,0
Kuwait,4,140.731,0.99,0
Kyrgyzstan,8,21.152,1.28,0
Laos,5,0,0,0
Latvia,7,3.711,1.34,0
Lebanon,6,3.223,1.3,0
Lesotho,7,0,0,0
Liberia,2,5.141,0.98,0
Libya,2,9.46,1.28,0
Liechtenstein,5,0,0,0
Lithuania,0,1.102,1.19,0
Luxembourg,3,97.448,1.56,1.598
