country,cluster,new_tests_per_thousand,tests_per_case,stringency_index
Afghanistan,2,0,0,21.3
Albania,2,0,0,54.63
Algeria,4,0,0,79.63
Andorra,2,0,0,45.37
Angola,4,0,0,76.39
Antigua and Barbuda,6,0,0,0
Argentina,4,0.408,2.1,87.96
Armenia,6,0,0,0
Australia,0,0,538.3,75.46
Austria,3,1.421,38.3,35.19
Azerbaijan,4,0,0,85.19
Bahamas,6,0,0,0
Bahrain,4,5.672,28.7,60.19
Bangladesh,4,0.071,5.8,80.09
Barbados,2,0,0,38.89
Belarus,3,0,37.8,16.67
Belgium,5,1.644,45.8,52.78
Belize,4,0,0,72.69
Benin,2,0,0,41.67
Bhutan,4,0,0,97.22
Bolivia,4,0.224,2.8,84.26
Bosnia and Herzegovina,2,0,0,53.7
Botswana,2,0,0,52.78
Brazil,4,0,0,73.61
Brunei,2,0,0,40.74
Bulgaria,3,0.912,32.3,38.89
Burkina Faso,2,0,0,48.15
Burundi,6,0,0,11.11
Cambodia,2,0,0,44.44
Cameroon,4,0,0,57.41
Canada,5,1.243,105.7,64.35
Cape Verde,4,0.942,7.5,65.28
Central African Republic,2,0,0,54.63
Chad,4,0,0,64.81
Chile,4,1.686,15.7,81.94
China,4,0,0,78.24
Colombia,4,0.491,0,87.04
Comoros,6,0,0,0
Congo,4,0,0,62.04
Costa Rica,4,0.517,0,61.11
Cote d'Ivoire,3,0.034,13.1,38.43
Croatia,2,0.832,8.7,35.19
Cuba,5,0.405,102.9,82.41
Cyprus,0,3.246,322.6,50
Czechia,3,0.614,23.5,36.11
Democratic Republic of Congo,2,0.004,7.6,46.3
Denmark,0,4.348,433.9,50.93
Djibouti,2,0,0,50.93
Dominica,2,0,0,36.11
Dominican Republic,4,0.308,6.3,78.7
Ecuador,4,0.127,0,73.61
Egypt,4,0,0,62.96
El Salvador,4,0.371,15.4,80.56
Equatorial Guinea,6,0,0,0
Eritrea,4,0,0,89.81
Estonia,5,0.611,93.3,23.15
Eswatini,4,0,0,64.81
Ethiopia,4,0.167,12.5,80.56
Fiji,2,0.023,0,51.85
Finland,0,2.739,752,32.41
France,3,1.3,26.3,48.15
Gabon,4,0,0,66.67
Gambia,4,0,0,72.22
Georgia,4,0,0,57.41
Germany,4,0,0,59.72
Ghana,2,0,9.9,52.78
Greece,5,1.318,58.4,56.02
Grenada,6,0,0,0
Guatemala,4,0.068,3.7,87.04
Guinea,4,0,0,70.83
Guinea-Bissau,6,0,0,0
Guyana,4,0,0,73.15
Haiti,2,0,0,21.3
Honduras,4,0,0,82.41
Hungary,5,0.336,42.9,49.07
Iceland,5,1.055,101.8,46.3
India,4,0.673,11.9,81.02
Indonesia,4,0.061,6,59.72
International,6,0,0,0
Iran,4,0,11.5,60.19
Iraq,4,0,5.8,84.26
Ireland,5,2.013,70.8,70.83
Israel,3,1.237,15.7,37.96
Italy,5,1.639,65.3,54.63
Jamaica,4,0.196,6,78.7
Japan,3,0.102,22.7,32.41
Jordan,2,0,0,50.93
Kazakhstan,4,0.971,24.8,79.63
Kenya,4,0.056,16.7,70.37
Kosovo,4,0,0,58.33
Kuwait,4,0.871,6.2,65.74
Kyrgyzstan,4,0,0,73.61
Laos,2,0,0,36.11
Latvia,1,1.095,263.2,41.67
Lebanon,4,0,0,64.81
Lesotho,4,0,0,71.3
Liberia,4,0,0,64.81
Libya,4,0.326,6.7,89.81
Liechtenstein,6,0,0,0
Lithuania,5,1.025,114.3,34.26
Luxembourg,2,10.622,0,47.22
Madagascar,4,0.023,5,61.11
Malawi,4,0.004,15.6,64.81
Malaysia,7,0.311,1083.1,57.41
Maldives,6,2.089,8.2,0
Mali,2,0,0,47.22
Malta,3,4.324,56.6,0
Marshall Islands,6,0,0,0
Mauritania,3,0,17.1,29.63
Mauritius,2,0,0,22.22
Mexico,4,0.057,2.5,74.54
Moldova,4,0,0,57.41
Monaco,6,0,0,0
Mongolia,4,0,0,60.19
Montenegro,6,0,0,0
Morocco,4,0.607,16.7,70.37
Mozambique,4,0.03,17.2,64.35
Myanmar,4,0.033,41.2,81.48
Namibia,4,0.575,6.2,61.11
Nepal,4,0.395,12.4,82.41
Netherlands,2,0,0,50.93
New Zealand,7,2.177,1037.2,68.98
Nicaragua,6,0,0,16.67
Niger,6,0,0,17.59
Nigeria,4,0.018,13.3,65.74
North Macedonia,6,0.392,12.4,0
Norway,0,1.179,341.8,37.96
Oman,4,0,0,86.11
Pakistan,5,0.102,52.2,47.69
Palestine,4,1.567,0,83.33
Panama,4,1.109,5.8,81.48
Papua New Guinea,2,0,0,47.22
Paraguay,4,0.37,4.9,81.48
Peru,4,0.24,0,85.19
Philippines,4,0.33,9.2,68.98
Poland,3,0.557,31.2,39.81
Portugal,5,1.182,50.3,55.09
Qatar,4,2.004,21.9,77.78
Romania,3,1.25,17.1,42.59
Russia,5,2.334,59.9,54.17
Rwanda,5,0.476,39.4,70.37
Saint Kitts and Nevis,6,0,0,0
Saint Lucia,6,0,0,0
Saint Vincent and the Grenadines,6,0,0,0
Samoa,6,0,0,0
San Marino,2,0,0,33.33
Sao Tome and Principe,6,0,0,0
Saudi Arabia,5,1.167,54.5,60.19
Senegal,3,0.08,13.4,37.96
Serbia,5,1.028,79.2,58.33
Seychelles,2,0,0,34.26
Sierra Leone,2,0,0,29.63
Singapore,0,0,437.1,50
Slovakia,3,0.357,40.9,32.41
Slovenia,3,0.37,37.3,50
Solomon Islands,2,0,0,33.33
Somalia,6,0,0,17.59
South Africa,4,0.348,7.6,72.22
South Korea,5,0.356,53,50.46
South Sudan,4,0,0,77.78
Spain,4,0,11,62.5
Sri Lanka,0,0.097,380.8,29.63
Sudan,4,0,0,75.46
Suriname,4,0,0,96.3
Sweden,5,1.203,97.5,55.56
Switzerland,3,0.971,35.1,43.06
Syria,4,0,0,62.04
Taiwan,7,0.006,1223.8,23.15
Tajikistan,2,0,0,38.89
Tanzania,2,0,0,25
Thailand,7,0.051,1433,50
Timor,2,0,0,29.63
Togo,5,0.118,58.3,49.07
Trinidad and Tobago,4,0.139,5,80.56
Tunisia,3,0.192,20.6,26.85
Turkey,5,1.202,68.8,48.15
Uganda,4,0,38.8,81.48
Ukraine,4,0.514,8,66.2
