country,cluster,new_tests_per_thousand,tests_per_case,stringency_index
Afghanistan,2,0,0,78.7
Albania,2,0,0,62.96
Algeria,2,0,0,74.07
Andorra,6,0,0,45.37
Angola,2,0,0,76.39
Antigua and Barbuda,4,0,0,0
Argentina,2,0.191,2.7,92.59
Armenia,4,0,0,0
Australia,3,2.009,261,75.46
Austria,6,0.913,79.3,35.19
Azerbaijan,2,0,0,96.3
Bahamas,4,0,0,0
Bahrain,2,5.172,18,69.44
Bangladesh,2,0.068,4.5,74.54
Barbados,2,0,0,57.41
Belarus,6,0,47.2,16.67
Belgium,3,0.802,123.8,50
Belize,2,0,0,69.44
Benin,6,0,0,41.67
Bhutan,2,0,0,71.3
Bolivia,2,0.231,1.7,84.26
Bosnia and Herzegovina,2,0,0,56.48
Botswana,2,0,0,57.41
Brazil,2,0,0,81.02
Brunei,6,0,0,49.07
Bulgaria,6,0.653,14.9,47.22
Burkina Faso,6,0,0,45.37
Burundi,4,0,0,13.89
Cambodia,6,0,0,38.89
Cameroon,2,0,0,60.19
Canada,3,1.081,136.7,67.13
Cape Verde,2,1.142,0,79.17
Central African Republic,2,0,0,64.81
Chad,2,0,0,67.59
Chile,2,0.956,5.4,87.5
China,2,0,0,78.24
Colombia,2,0.502,0,87.04
Comoros,4,0,0,0
Congo,2,0,0,73.15
Costa Rica,2,0.313,0,73.61
Cote d'Ivoire,2,0.086,6.4,63.43
Croatia,6,0.322,15,49.07
Cuba,0,0.274,431,66.67
Cyprus,1,1.996,811.6,50
Czechia,6,0.217,37.2,34.72
Democratic Republic of Congo,2,0.005,8.9,80.56
Denmark,1,1.666,853.3,54.63
Djibouti,2,0,0,59.26
Dominica,6,0,0,44.44
Dominican Republic,2,0.326,3.2,75
Ecuador,2,0.148,0,79.63
Egypt,2,0,0,60.19
El Salvador,2,0.379,9.2,89.81
Equatorial Guinea,4,0,0,0
Eritrea,2,0,0,89.81
Estonia,3,0.162,177.3,25.93
Eswatini,2,0,0,80.56
Ethiopia,2,0.04,16.1,80.56
Fiji,6,0.643,71.7,54.63
Finland,0,0.595,582.8,40.74
France,6,0.5,100,46.3
Gabon,2,0,0,66.67
Gambia,2,0,0,68.98
Georgia,2,0,0,57.41
Germany,2,0,0,55.09
Ghana,6,0.088,3.6,52.78
Greece,3,0.744,151.2,46.3
Grenada,4,0,0,0
Guatemala,2,0.102,3,96.3
Guinea,2,0,0,71.3
Guinea-Bissau,4,0,0,0
Guyana,2,0,0,77.31
Haiti,2,0,0,72.22
Honduras,2,0,0,96.3
Hungary,3,0.122,176.5,54.63
Iceland,3,0.185,326.3,39.81
India,2,0.205,10,77.78
Indonesia,2,0.046,6.8,62.5
International,4,0,0,0
Iran,6,0.293,10.3,52.31
Iraq,2,0.258,4.9,92.59
Ireland,0,1.808,453.5,38.89
Israel,2,2.365,20.6,75.93
Italy,3,0.76,212.9,58.33
Jamaica,6,0.086,69.5,64.81
Japan,6,0.042,24.2,25.93
Jordan,6,0,0,48.15
Kazakhstan,2,0,8.5,83.33
Kenya,2,0.026,10.7,81.48
Kosovo,2,0,0,54.63
Kuwait,2,0.584,5.6,83.33
Kyrgyzstan,2,0,0,76.39
Laos,4,0,0,20.37
Latvia,3,0.991,213.9,50
Lebanon,2,0,0,68.52
Lesotho,2,0,0,54.63
Liberia,2,0,0,73.15
Libya,2,0.181,14.4,90.74
Liechtenstein,4,0,0,0
Lithuania,0,0.612,498.7,31.48
Luxembourg,3,12.346,153,27.78
Madagascar,2,0,2.3,68.98
Malawi,2,0.029,5.9,60.19
Malaysia,1,0.192,971.4,50.93
Maldives,4,0.437,21.7,0
Mali,2,0,0,52.78
Malta,5,1.678,2611.9,0
Marshall Islands,4,0,0,0
Mauritania,6,0,11.9,29.63
Mauritius,4,0,0,16.67
Mexico,2,0.053,2,70.83
Moldova,2,0,0,77.78
Monaco,4,0,0,0
Mongolia,2,0,0,60.19
Montenegro,4,0,0,0
Morocco,6,0.42,67.5,64.81
Mozambique,2,0.035,39.7,80.56
Myanmar,0,0.031,566.9,80.56
Namibia,6,0,9.2,51.85
Nepal,2,0.125,27.1,92.59
Netherlands,6,0,0,39.81
New Zealand,1,0.357,1467.9,22.22
Nicaragua,4,0,0,22.22
Niger,4,0,0,25.93
Nigeria,2,0.013,7.9,71.76
North Macedonia,4,0.84,9.6,0
Norway,0,0.257,569.9,40.74
Oman,2,0.751,3,87.96
Pakistan,2,0.107,7,66.67
Palestine,2,0,0,83.33
Panama,2,0.674,2.4,83.33
Papua New Guinea,6,0,0,49.07
Paraguay,2,0.3,30.5,75.93
Peru,2,0.127,0,75.93
Philippines,2,0.225,11.9,80.56
Poland,6,0.865,79.7,39.81
Portugal,6,1.2,36.4,71.3
Qatar,2,1.475,8.2,80.56
Romania,6,0.759,22.9,42.59
Russia,6,2.211,43.3,70.83
Rwanda,3,0.313,111.4,74.07
Saint Kitts and Nevis,4,0,0,0
Saint Lucia,4,0,0,0
Saint Vincent and the Grenadines,4,0,0,0
Samoa,4,0,0,0
San Marino,6,0,0,33.33
Sao Tome and Principe,4,0,0,0
Saudi Arabia,2,1.367,15.7,71.3
Senegal,6,0.047,7.7,46.3
Serbia,6,1.033,23.6,44.44
Seychelles,4,0,0,23.15
Sierra Leone,6,0,0,46.3
Singapore,3,0,119.1,50
Slovakia,6,0.176,79.5,37.96
Slovenia,6,0.265,53,39.81
Solomon Islands,6,0,0,33.33
Somalia,6,0,0,31.48
South Africa,2,0.866,4.2,76.85
South Korea,3,0,225.9,44.91
South Sudan,2,0,0,80.56
Spain,6,0,62.6,56.94
Sri Lanka,6,0.063,21,50
Sudan,2,0,0,74.07
Suriname,2,0,0,86.11
Sweden,2,0,0,59.26
Switzerland,6,0.548,81.1,39.35
Syria,2,0,0,69.44
Taiwan,0,0.005,538.5,23.15
Tajikistan,2,0,0,62.96
Tanzania,4,0,0,25
Thailand,1,0.048,802.7,52.78
Timor,6,0,0,29.63
Togo,6,0.066,70.6,53.7
Trinidad and Tobago,6,0.017,62.9,60.19
Tunisia,3,0.051,104,26.85
Turkey,6,0.579,47,63.89
Uganda,3,0,220.2,81.48
Ukraine,6,0.298,15.7,41.67
United Arab Emirates,6,3.486,93.4,43.52
United Kingdom,3,1.828,182.4,64.35
United States,2,2.511,10.2,68.98
Uruguay,3,0.247,245.7,23.15
Uzbekistan,2,0,0,68.06
Vanuatu,2,0,0,66.67
Vatican,4,0,0,0
Venezuela,2,0,0,87.04
Vietnam,2,0,0,55.56
Yemen,2,0,0,58.33
Zambia,6,0.063,15.2,50.93
Zimbabwe,2,0.027,12.5,76.85
