country,cluster,new_tests_per_thousand,tests_per_case,stringency_index
Afghanistan,1,0,0,21.3
Albania,7,0,0,54.63
Algeria,2,0,0,75.93
Andorra,7,0,0,53.7
Angola,2,0,0,75
Antigua and Barbuda,1,0,0,0
Argentina,2,0.457,2.1,87.96
Armenia,1,0,0,0
Australia,4,0.919,1343.1,75.46
Austria,0,1.489,20.8,37.04
Azerbaijan,2,0,0,70.37
Bahamas,1,0,0,0
Bahrain,7,0,16.8,63.89
Bangladesh,2,0.079,8.1,80.09
Barbados,0,0,0,35.19
Belarus,0,0,46.7,16.67
Belgium,0,3.014,28.3,52.78
Belize,2,0,0,72.22
Benin,0,0,0,47.22
Bhutan,2,0,0,83.8
Bolivia,2,0.094,3.7,84.26
Bosnia and Herzegovina,0,0,0,40.74
Botswana,7,0,0,58.33
Brazil,2,0,0,69.91
Brunei,0,0,0,35.19
Bulgaria,0,0,29.8,35.19
Burkina Faso,0,0,0,36.11
Burundi,1,0,0,14.81
Cambodia,0,0,0,37.04
Cameroon,7,0,0,55.56
Canada,5,2.121,61.9,60.65
Cape Verde,7,0.54,6.5,68.98
Central African Republic,7,0,0,56.48
Chad,2,0,0,76.85
Chile,2,0.88,17.6,81.94
China,2,0,0,75.46
Colombia,2,0.467,0,71.3
Comoros,1,0,0,0
Congo,7,0,0,62.04
Costa Rica,7,0.694,0,62.96
Cote d'Ivoire,0,0.006,34.6,37.96
Croatia,0,0.796,26.6,28.7
Cuba,5,0.722,130.5,86.11
Cyprus,3,3.466,271.7,53.7
Czechia,0,1.812,9.7,38.89
Democratic Republic of Congo,0,0.001,12.8,46.3
Denmark,5,9.346,113.4,50.93
Djibouti,7,0,0,50.93
Dominica,0,0,0,28.7
Dominican Republic,2,0.24,5.7,78.7
Ecuador,7,0.041,0,51.39
Egypt,7,0,0,62.96
El Salvador,7,0.535,24.1,61.11
Equatorial Guinea,1,0,0,0
Eritrea,2,0,0,86.11
Estonia,5,2.847,88.8,25.93
Eswatini,7,0,0,64.81
Ethiopia,2,0.071,12.9,77.78
Fiji,7,0.028,0,51.85
Finland,3,1.578,232.4,32.41
France,0,3.721,17.9,48.61
Gabon,7,0,0,66.67
Gambia,2,0,0,75.93
Georgia,7,0,0,60.19
Germany,7,0,0,49.54
Ghana,0,0.049,24.4,44.44
Greece,7,0.758,35.4,54.63
Grenada,1,0,0,0
Guatemala,7,0.225,4.5,67.59
Guinea,7,0,0,65.28
Guinea-Bissau,1,0,0,0
Guyana,2,0,0,75
Haiti,0,0,0,47.22
Honduras,2,0,0,84.26
Hong Kong,7,0,0,62.96
Hungary,0,1.037,13.4,40.74
Iceland,5,11.27,72.5,37.96
India,2,0.53,11.3,75.46
Indonesia,7,0.073,6.2,68.98
International,1,0,0,0
Iran,7,0,8.9,54.63
Iraq,7,0.491,5.3,64.81
Ireland,0,2.031,44.6,52.31
Israel,2,3.998,10.5,81.48
Italy,5,0.924,58.2,47.22
Jamaica,2,0.195,4.2,78.7
Japan,0,0.022,27.6,38.89
Jordan,7,0,0,66.67
Kazakhstan,5,0.587,55.1,78.7
Kenya,7,0,20.7,71.3
Kosovo,7,0,0,58.33
Kuwait,7,0.924,7,65.74
Kyrgyzstan,2,0,0,69.91
Laos,0,0,0,36.11
Latvia,3,0.611,332.1,37.04
Lebanon,7,0,0,61.11
Lesotho,7,0,0,65.74
Liberia,7,0,0,60.19
Libya,2,0,0,86.11
Liechtenstein,1,0,0,0
Lithuania,5,1.433,70.7,34.26
Luxembourg,5,10.326,58.8,44.44
Madagascar,7,0.016,10.4,58.33
Malawi,5,0.002,53.7,54.63
Malaysia,5,0.217,205.8,52.78
Maldives,1,2.538,18.1,0
Mali,0,0,0,43.52
Malta,1,5.456,45.7,0
Marshall Islands,1,0,0,0
Mauritania,1,0,19,17.59
Mauritius,1,0,0,22.22
