country,cluster,new_tests_per_thousand,tests_per_case,stringency_index
Afghanistan,0,0,0,16.67
Albania,4,0,0,54.63
Algeria,2,0,0,75.93
Andorra,4,0,0,53.7
Angola,2,0,0,71.3
Antigua and Barbuda,7,0,0,0
Argentina,2,0.738,2,87.96
Armenia,7,0,0,0
Australia,6,0,1830.5,68.06
Austria,1,2.062,17.2,40.74
Azerbaijan,4,0,0,66.2
Bahamas,7,0,0,0
Bahrain,4,0,22.7,63.89
Bangladesh,2,0.068,8.5,80.09
Barbados,0,0,0,29.63
Belarus,0,0,41.1,16.67
Belgium,1,4.638,11.5,45.37
Belize,4,0,0,69.44
Benin,1,0,0,47.22
Bhutan,2,0,0,77.78
Bolivia,2,0.108,4.1,84.26
Bosnia and Herzegovina,1,0,0,40.74
Botswana,4,0,0,63.89
Brazil,4,0,0,63.43
Brunei,1,0,0,35.19
Bulgaria,1,0.75,11,35.19
Burkina Faso,1,0,0,36.11
Burundi,0,0,0,14.81
Cambodia,1,0,0,37.04
Cameroon,1,0,0,41.67
Canada,3,2.325,37.4,60.65
Cape Verde,4,0.944,5.5,67.13
Central African Republic,4,0,0,56.48
Chad,2,0,0,73.15
Chile,2,1.898,20,81.94
China,4,0,0,54.17
Colombia,2,0.646,0,71.3
Comoros,7,0,0,0
Congo,4,0,0,56.48
Costa Rica,4,0.54,0,58.33
Cote d'Ivoire,1,0.042,23.3,36.11
Croatia,0,1.076,13.9,28.7
Cuba,5,0.624,217.1,73.15
Cyprus,3,3.301,138.7,50
Czechia,1,2.59,4.5,48.15
Democratic Republic of Congo,1,0,0,48.15
Denmark,3,6.842,114.6,50.93
Djibouti,1,0,0,47.22
Dominica,0,0,0,28.7
Dominican Republic,4,0,6.4,67.59
Ecuador,4,0.214,0,51.39
Egypt,4,0,0,62.96
El Salvador,1,0.383,21.9,52.78
Equatorial Guinea,7,0,0,0
Eritrea,2,0,0,82.41
Estonia,3,2.295,59.3,25.93
Eswatini,4,0,0,59.26
Ethiopia,4,0.07,8.8,65.74
Fiji,1,0.114,0,49.07
Finland,3,3.115,75.6,32.41
France,1,3.886,10.6,49.54
Gabon,2,0,0,74.07
Gambia,2,0,0,75.93
Georgia,4,0,0,61.11
Germany,1,0,0,49.54
Ghana,1,0.047,33.3,44.44
Greece,1,1.016,30,50.46
Grenada,7,0,0,0
Guatemala,1,0.276,6.5,49.54
Guinea,4,0,0,51.85
Guinea-Bissau,7,0,0,0
Guyana,2,0,0,80.56
Haiti,1,0,0,47.22
Honduras,2,0,0,84.26
Hong Kong,4,0,0,51.85
Hungary,1,1.156,9.6,40.74
Iceland,1,9.415,29.1,40.74
India,2,0.847,15.6,73.61
Indonesia,2,0.143,6.8,72.69
International,7,0,0,0
Iran,4,0,6.9,69.44
Iraq,4,0.422,5.7,61.11
Ireland,4,3.346,26.3,61.57
Israel,2,4.315,10.7,85.19
Italy,1,2.141,31.6,55.56
Jamaica,2,0.305,6.6,71.3
Japan,0,0.156,35.3,33.33
Jordan,2,0,0,78.7
Kazakhstan,3,1.159,69,78.7
Kenya,4,0.099,14.3,64.81
Kosovo,4,0,0,52.78
Kuwait,4,0.918,5.8,62.96
Kyrgyzstan,4,0,0,67.13
Laos,1,0,0,36.11
Latvia,3,2.413,44.8,32.41
Lebanon,4,0,0,59.26
Lesotho,1,0,0,47.22
Liberia,4,0,0,57.41
Libya,2,0,0,83.33
Liechtenstein,7,0,0,0
Lithuania,3,2.734,51,54.17
Luxembourg,3,11.226,61.9,47.22
Madagascar,1,0.007,13,44.44
Malawi,3,0,58.1,54.63
Malaysia,3,0.684,41.6,60.19
Maldives,7,2.279,24.3,0
Mali,1,0,0,37.96
Malta,0,5.243,37.8,0
Marshall Islands,7,0,0,0
Mauritania,0,0,35.4,17.59
Mauritius,0,0,0,16.67
Mexico,2,0.105,1.4,71.76
Moldova,1,0,0,48.15
Monaco,7,0,0,0
Mongolia,1,0,0,42.59
Montenegro,7,0,0,0
Morocco,4,0.682,9.1,60.19
Mozambique,4,0.058,12.8,62.04
Myanmar,2,0,0,81.02
Namibia,1,0.35,19.7,37.96
Nepal,4,0.456,5.3,63.89
Netherlands,4,0,0,62.04
New Zealand,6,0.998,1517,22.22
Nicaragua,7,0,0,8.33
Niger,0,0,0,21.3
Nigeria,3,0,35.1,54.63
North Macedonia,7,1.183,7,0
Norway,3,2.364,78.4,32.41
Oman,2,0,0,86.11
Pakistan,3,0.153,50.2,67.13
Palestine,2,0.763,9.5,82.41
Panama,2,1.559,8.1,87.04
Papua New Guinea,1,0,0,45.37
Paraguay,4,0.435,3.4,67.59
Peru,2,0.24,0,82.41
Philippines,4,0.353,13.4,68.98
Poland,0,0.82,9.8,23.15
Portugal,4,2.839,22.6,56.94
Qatar,4,1.856,23.8,64.81
Romania,1,1.522,9.2,44.44
Russia,3,4.443,39.8,47.69
Rwanda,5,0.074,321.7,75.93
Saint Kitts and Nevis,7,0,0,0
Saint Lucia,7,0,0,0
Saint Vincent and the Grenadines,7,0,0,0
Samoa,7,0,0,0
San Marino,0,0,0,29.63
Sao Tome and Principe,7,0,0,0
Saudi Arabia,3,1.327,114.1,57.41
Senegal,3,0.063,44.8,40.74
Serbia,3,1.019,50.7,54.63
Seychelles,1,0,0,39.81
Sierra Leone,0,0,0,25.93
Singapore,6,0,3147.5,52.78
Slovakia,1,2.037,10.4,43.52
Slovenia,1,2.098,12,47.22
Solomon Islands,1,0,0,36.11
Somalia,1,0,0,41.67
South Africa,1,0.344,12.4,39.81
South Korea,3,0.228,126.2,54.63
South Sudan,3,0,59.7,35.19
Spain,4,0,11.2,64.35
Sri Lanka,1,0.336,24.5,34.26
Sudan,1,0,0,46.3
Suriname,4,0,0,57.41
Sweden,1,1.972,32.8,55.56
Switzerland,0,1.854,14.2,31.94
Syria,1,0,0,47.69
Taiwan,5,0.014,216.2,23.15
Tajikistan,1,0,0,36.11
Tanzania,7,0,0,8.33
Thailand,5,0.084,589.3,47.22
Timor,0,0,0,29.63
Togo,3,0.117,58.9,50.93
Trinidad and Tobago,2,0.126,3.9,80.56
Tunisia,4,0,0,54.63
Turkey,3,1.367,72.2,71.76
Uganda,2,0.062,15.7,73.15
Ukraine,4,0.747,5.5,58.8
United Arab Emirates,3,12.2,102.3,50.93
United Kingdom,4,4.084,16.2,67.59
United States,4,3.963,0,62.5
Uruguay,3,0.862,114.5,43.52
Uzbekistan,1,0,0,43.52
Vanuatu,0,0,0,22.22
Vatican,7,0,0,0
Venezuela,2,0,0,84.26
Vietnam,6,0,2156.3,55.56
Yemen,1,0,0,45.37
Zambia,3,0.209,40.8,45.37
Zimbabwe,4,0.008,31.4,71.3
