country,cluster,new_tests_per_thousand,tests_per_case,stringency_index
Afghanistan,1,0,0,21.3
Albania,4,0,0,54.63
Algeria,4,0,0,79.63
Andorra,1,0,0,45.37
Angola,4,0,0,76.39
Antigua and Barbuda,2,0,0,0
Argentina,4,0.502,2.1,87.96
Armenia,2,0,0,0
Australia,6,0,490.1,75.46
Austria,1,1.632,39.7,35.19
Azerbaijan,4,0,0,85.19
Bahamas,2,0,0,0
Bahrain,4,0,27.3,60.19
Bangladesh,4,0.083,5.7,80.09
Barbados,1,0,0,38.89
Belarus,1,0,38.5,16.67
Belgium,3,2.167,45.7,52.78
Belize,4,0,0,72.69
Benin,1,0,0,41.67
Bhutan,4,0,0,97.22
Bolivia,4,0.311,2.7,84.26
Bosnia and Herzegovina,1,0,0,53.7
Botswana,1,0,0,52.78
Brazil,4,0,0,73.61
Brunei,1,0,0,40.74
Bulgaria,1,0,35.7,38.89
Burkina Faso,1,0,0,48.15
Burundi,2,0,0,11.11
Cambodia,1,0,0,44.44
Cameroon,4,0,0,57.41
Canada,3,1.625,106.3,64.35
Cape Verde,4,0.71,6.5,65.28
Central African Republic,4,0,0,54.63
Chad,4,0,0,64.81
Chile,4,1.584,15.7,81.94
China,4,0,0,78.24
Colombia,4,0.557,0,87.04
Comoros,2,0,0,0
Congo,4,0,0,62.04
Costa Rica,4,0.434,0,61.11
Cote d'Ivoire,1,0.039,14.4,38.43
Croatia,1,0.503,8.3,35.19
Cuba,3,0.503,112.6,82.41
Cyprus,6,3.33,292,50
Czechia,1,1.011,23.6,36.11
Democratic Republic of Congo,1,0.002,8.2,46.3
Denmark,6,6.119,415.8,50.93
Djibouti,1,0,0,50.93
Dominica,1,0,0,36.11
Dominican Republic,4,0.259,5.7,78.7
Ecuador,4,0.139,0,73.61
Egypt,4,0,0,62.96
El Salvador,4,0.38,14.2,80.56
Equatorial Guinea,2,0,0,0
Eritrea,4,0,0,89.81
Estonia,3,1.083,89.7,23.15
Eswatini,4,0,0,64.81
Ethiopia,4,0.163,12.7,80.56
Fiji,1,0.042,0,51.85
Finland,6,2.557,615.2,32.41
France,1,3.091,27,48.15
Gabon,4,0,0,66.67
Gambia,4,0,0,72.22
Georgia,4,0,0,57.41
Germany,4,0,0,59.72
Ghana,1,0,12.9,52.78
Greece,3,1.327,54.3,56.02
Grenada,2,0,0,0
Guatemala,4,0.181,3.6,87.04
Guinea,4,0,0,70.83
Guinea-Bissau,2,0,0,0
Guyana,4,0,0,73.15
Haiti,1,0,0,21.3
Honduras,4,0,0,82.41
Hungary,3,0.605,51.4,49.07
Iceland,3,1.943,99.7,46.3
India,4,0.653,12.3,79.63
Indonesia,4,0.077,6.4,59.72
International,2,0,0,0
Iran,4,0.275,11.5,60.19
Iraq,4,0,5.8,84.26
Ireland,3,2.492,65.9,70.83
Israel,1,2.691,16,37.96
Italy,3,1.605,65.7,54.63
Jamaica,4,0.3,7.1,78.7
Japan,1,0.147,22.4,32.41
Jordan,1,0,0,50.93
Kazakhstan,4,0.921,28,79.63
Kenya,4,0.084,16.4,70.37
Kosovo,4,0,0,58.33
Kuwait,4,1.011,6.2,65.74
Kyrgyzstan,4,0,0,73.61
Laos,1,0,0,36.11
Latvia,6,1.082,274.4,41.67
Lebanon,4,0,0,64.81
Lesotho,4,0,0,71.3
Liberia,4,0,0,64.81
Libya,4,0.216,6.8,89.81
Liechtenstein,2,0,0,0
Lithuania,3,1.997,114.9,34.26
Luxembourg,1,10.97,0,47.22
Madagascar,4,0.015,4.6,61.11
Malawi,4,0.022,13.7,64.81
Malaysia,0,0.311,1095.8,57.41
Maldives,2,1.889,8.2,0
Mali,1,0,0,47.22
Malta,2,5.186,56.7,0
Marshall Islands,2,0,0,0
Mauritania,1,0,15.9,29.63
Mauritius,1,0,0,22.22
Mexico,4,0.121,2.4,74.54
Moldova,4,0,0,57.41
Monaco,2,0,0,0
Mongolia,4,0,0,60.19
Montenegro,2,0,0,0
Morocco,4,0.604,16.7,70.37
Mozambique,4,0.029,16.3,64.35
Myanmar,3,0.041,57.6,81.48
Namibia,4,0.213,6,61.11
Nepal,4,0.351,13.1,82.41
Netherlands,1,0,0,50.93
New Zealand,0,2.111,961,68.98
Nicaragua,2,0,0,16.67
Niger,2,0,0,17.59
Nigeria,4,0.015,11.3,65.74
North Macedonia,2,0.623,12.8,0
Norway,6,3.045,348.7,37.96
Oman,4,0,0,86.11
Pakistan,3,0.106,49,47.69
Palestine,4,0.807,0,83.33
Panama,4,1.185,5.5,81.48
Papua New Guinea,1,0,0,47.22
Paraguay,4,0.439,5,81.48
Peru,4,0.237,0,85.19
Philippines,4,0.353,8.7,68.98
Poland,1,0.655,31,39.81
Portugal,3,1.633,53.6,55.09
Qatar,4,1.769,21.7,77.78
Romania,1,1.378,17.3,42.59
Russia,3,2.292,59.1,54.17
Rwanda,4,0.398,37.6,70.37
Saint Kitts and Nevis,2,0,0,0
Saint Lucia,2,0,0,0
Saint Vincent and the Grenadines,2,0,0,0
