country,cluster,new_tests_per_thousand,tests_per_case,stringency_index
Afghanistan,4,0,0,84.26
Albania,4,0,0,89.81
Algeria,4,0,0,76.85
Andorra,3,0,0,50
Angola,4,0,0,75.93
Antigua and Barbuda,6,0,0,0
Argentina,4,0.078,12,90.74
Armenia,6,0,0,0
Australia,1,1.351,2084.3,69.44
Austria,7,0.928,152.7,59.26
Azerbaijan,4,0,0,85.19
Bahamas,6,0,0,0
Bahrain,4,3.266,22.4,75
Bangladesh,4,0.045,7.2,89.81
Barbados,4,0,0,81.48
Belarus,6,1.246,11.9,16.67
Belgium,5,1.748,46.8,75
Belize,4,0,0,76.85
Benin,3,0,0,57.41
Bhutan,4,0,0,83.33
Bolivia,4,0.047,3.1,84.26
Bosnia and Herzegovina,4,0,0,79.63
Botswana,4,0,0,78.7
Brazil,4,0,0,81.02
Brunei,3,0,0,58.33
Bulgaria,5,0.232,32.4,62.96
Burkina Faso,3,0,0,60.19
Burundi,6,0,0,13.89
Cambodia,3,0,0,57.41
Cameroon,3,0,0,63.89
Canada,4,0.814,23.1,70.83
Cape Verde,4,0.146,0,79.63
Central African Republic,4,0,0,75.93
Chad,4,0,0,87.04
Chile,4,0.602,5.5,75.93
China,4,0,0,81.94
Colombia,4,0.103,0,87.04
Comoros,6,0,0,0
Congo,4,0,0,97.22
Costa Rica,4,0.062,0,72.22
Cote d'Ivoire,3,0.026,9.1,69.91
Croatia,5,0.39,87.5,70.37
Cuba,7,0.197,136.7,100
Cyprus,2,1.894,618.4,92.59
Czechia,7,0.645,136,57.41
Democratic Republic of Congo,4,0.002,0,80.56
Denmark,7,2.244,130.6,65.74
Djibouti,4,0,0,94.44
Dominica,4,0,0,72.22
Dominican Republic,4,0.207,5.2,100
Ecuador,4,0.004,0,86.11
Egypt,4,0,0,84.26
El Salvador,5,0.344,33.2,100
Equatorial Guinea,6,0,0,0
Eritrea,4,0,0,93.52
Estonia,7,0.869,204.6,62.96
Eswatini,4,0,0,84.26
Ethiopia,7,0.031,207.8,80.56
Fiji,4,0.085,0,88.89
Finland,5,0.703,46.9,53.7
France,4,0.661,0,76.85
Gabon,4,0,0,80.56
Gambia,4,0,0,78.7
Georgia,4,0,0,96.3
Germany,3,0,0,64.35
Ghana,3,0.127,9.3,62.04
Greece,7,0.402,284.6,68.52
Grenada,6,0,0,0
Guatemala,4,0.034,4.7,96.3
Guinea,4,0,0,78.7
Guinea-Bissau,6,0,0,0
Guyana,4,0,0,87.04
Haiti,4,0,0,89.81
Honduras,4,0,0,100
Hungary,7,0.493,127.1,66.67
Iceland,0,1.738,3468.5,50
India,4,0.067,23,81.94
Indonesia,4,0.016,9.6,74.54
International,6,0,0,0
Iran,3,0.17,8.7,50.93
Iraq,5,0.098,33.3,82.41
Ireland,5,1.258,28.8,90.74
Israel,7,0.972,247.1,77.78
Italy,5,1.189,58.9,62.96
Jamaica,5,0,65.7,87.04
Japan,5,0.046,72.1,40.74
Jordan,4,0,0,77.78
Kazakhstan,5,1.078,106.6,81.94
Kenya,5,0.028,57.4,88.89
Kosovo,4,0,0,92.59
Kuwait,4,1.154,0,100
Kyrgyzstan,4,0,0,81.94
Laos,4,0,0,82.41
Latvia,7,1.076,230.4,63.89
Lebanon,4,0,0,85.19
Lesotho,3,0,0,62.04
Liberia,4,0,0,87.96
Libya,4,0.008,0,100
Liechtenstein,6,0,0,0
Lithuania,2,2.729,544.5,75
Luxembourg,7,2.066,128.4,56.48
Madagascar,5,0,61.9,70.37
Malawi,5,0.004,27.3,60.19
Malaysia,7,0,188.4,69.44
Maldives,6,0,9,0
Mali,3,0,0,56.48
Malta,7,3.386,224.2,0
Marshall Islands,6,0,0,0
Mauritania,4,0,18.7,77.78
Mauritius,4,0,0,82.41
Mexico,4,0.056,3.1,82.41
Moldova,4,0,0,84.26
Monaco,3,0,0,68.52
Mongolia,3,0,0,71.3
Montenegro,6,0,0,0
Morocco,4,0.056,20.2,93.52
Mozambique,5,0.012,56.8,56.48
Myanmar,2,0.009,546.2,80.56
Namibia,3,0.096,0,66.67
Nepal,5,0.045,55.1,92.59
Netherlands,3,0,0,68.52
New Zealand,0,1.365,4996.5,39.81
Nicaragua,6,0,0,18.52
Niger,3,0,0,33.33
Nigeria,4,0.006,5,84.26
North Macedonia,6,0.168,12.7,0
Norway,7,0.774,147.9,58.33
Oman,4,0,0,87.96
Pakistan,4,0.059,7,89.81
Palestine,4,0,0,96.3
Panama,4,0,5.9,89.81
Papua New Guinea,3,0,0,56.02
Paraguay,4,0.083,17.4,94.44
Peru,4,0.103,0,92.59
Philippines,5,0.152,41.6,96.3
Poland,5,0.57,45.8,83.33
Portugal,5,1.798,63.8,75
Qatar,4,1.67,2.9,83.33
Romania,5,0.437,34.1,78.7
Russia,4,1.548,19,78.24
Rwanda,7,0.069,394.1,73.15
Saint Kitts and Nevis,6,0,0,0
Saint Lucia,6,0,0,0
Saint Vincent and the Grenadines,6,0,0,0
Samoa,6,0,0,0
San Marino,3,0,0,66.67
Sao Tome and Principe,6,0,0,0
Saudi Arabia,4,0.479,8.5,89.81
Senegal,4,0.059,10.1,72.22
Serbia,5,0.91,75.7,93.52
Seychelles,3,0,0,66.67
Sierra Leone,3,0,0,70.37
Singapore,4,0,11.5,81.48
Slovakia,2,0.731,670.1,73.15
Slovenia,2,0.492,444.7,56.02
Solomon Islands,3,0,0,42.59
Somalia,3,0,0,60.19
South Africa,4,0.281,24.6,84.26
South Korea,7,0.281,254.1,43.52
South Sudan,4,0,0,73.15
Spain,5,0,36.4,83.33
Sri Lanka,5,0.07,89.5,82.41
Sudan,4,0,0,87.04
Suriname,4,0,0,79.63
Sweden,3,0,0,64.81
Switzerland,5,0.659,93.4,58.33
Syria,4,0,0,87.04
Taiwan,6,0.012,0,25.93
Tajikistan,3,0,0,44.44
Tanzania,3,0,0,50
Thailand,1,0.1,1795.6,75
Timor,3,0,0,66.67
Togo,4,0.051,24.5,73.15
Trinidad and Tobago,4,0.021,0,90.74
Tunisia,1,0.162,1746.8,87.04
Turkey,4,0.413,22.1,75.93
Uganda,4,0,0,89.81
Ukraine,4,0.234,16.1,88.89
United Arab Emirates,5,3.613,48.6,74.07
United Kingdom,5,1.202,25.7,71.3
United States,4,1.352,0,72.69
Uruguay,7,0.204,138.8,61.11
Uzbekistan,4,0,0,88.89
Vanuatu,4,0,0,77.78
Vatican,6,0,0,0
Venezuela,4,0,0,85.19
Vietnam,4,0,0,73.15
Yemen,3,0,0,56.48
Zambia,3,0.085,8.1,43.52
Zimbabwe,2,0,1051.3,87.96
