country,cluster,new_tests_per_thousand,tests_per_case,stringency_index
Afghanistan,3,0,0,78.7
Albania,2,0,0,84.26
Algeria,2,0,0,86.57
Andorra,1,0,0,48.15
Angola,2,0,0,90.74
Antigua and Barbuda,0,0,0,0
Argentina,2,0.024,9.6,100
Armenia,0,0,0,0
Australia,4,0.216,55.1,73.15
Austria,5,0.32,23.1,81.48
Azerbaijan,2,0,0,88.89
Bahamas,0,0,0,0
Bahrain,4,1.938,62.6,78.7
Bangladesh,5,0.005,37.8,87.04
Barbados,2,0,0,83.33
Belarus,0,0,18.3,18.52
Belgium,3,0.504,4.5,81.48
Belize,3,0,0,75
Benin,3,0,0,70.83
Bhutan,2,0,0,83.33
Bolivia,2,0,9.9,84.26
Bosnia and Herzegovina,2,0,0,89.81
Botswana,2,0,0,86.11
Brazil,3,0,0,74.54
Brunei,1,0,0,52.78
Bulgaria,3,0,0,71.3
Burkina Faso,2,0,0,84.26
Burundi,0,0,0,13.89
Cambodia,1,0,0,57.41
Cameroon,3,0,0,68.52
Canada,3,0.318,12.1,72.69
Cape Verde,3,0,0,79.63
Central African Republic,3,0,0,68.52
Chad,1,0,0,33.33
Chile,3,0.152,9.3,73.15
China,3,0,0,69.91
Colombia,2,0.048,0,87.96
Comoros,0,0,0,0
Congo,2,0,0,97.22
Costa Rica,3,0.052,0,75
Cote d'Ivoire,3,0,0,80.56
Croatia,2,0.15,11.7,96.3
Cuba,5,0.093,32.8,66.67
Cyprus,5,0.82,20.5,92.59
Czechia,5,0.601,24.1,74.07
Democratic Republic of Congo,3,0,0,80.56
Denmark,5,1.134,14.9,72.22
Djibouti,2,0,0,94.44
Dominica,3,0,0,79.63
Dominican Republic,2,0.031,2.8,92.59
Ecuador,2,0.019,0,93.52
Egypt,2,0,0,84.26
El Salvador,2,0,0,88.89
Equatorial Guinea,0,0,0,0
Eritrea,2,0,0,93.52
Estonia,5,1.34,29.9,77.78
Eswatini,2,0,0,89.81
Ethiopia,4,0.001,54,68.52
Fiji,5,0.026,17.1,88.89
Finland,5,0.356,16.5,67.59
France,2,0,0,87.96
Gabon,3,0,0,66.67
Gambia,3,0,0,78.7
Georgia,2,0,0,100
Germany,3,0,0,76.85
Ghana,4,0,113.8,86.11
Greece,5,0.071,18.8,84.26
Grenada,0,0,0,0
Guatemala,2,0.004,9.9,93.52
Guinea,3,0,0,78.7
Guinea-Bissau,0,0,0,0
Guyana,2,0,0,85.19
Haiti,2,0,0,90.74
Honduras,2,0,0,100
Hungary,5,0.107,30.2,76.85
Iceland,1,3.259,23.3,53.7
India,5,0.008,17.9,100
Indonesia,1,0,4.6,50.93
International,0,0,0,0
Iran,1,0,0,59.26
Iraq,2,0,0,96.3
Ireland,2,1.239,7.6,90.74
Israel,5,0.866,14.4,87.96
Italy,2,0.501,7.9,91.67
