country,cluster,new_tests_per_thousand,tests_per_case,stringency_index
Afghanistan,2,0,0,8.33
Albania,2,0,0,8.33
Algeria,1,0,0,0
Andorra,1,0,0,0
Angola,2,0,0,5.56
Antigua and Barbuda,1,0,0,0
Argentina,2,0,0,11.11
Armenia,1,0,0,0
Australia,0,0,0,19.44
Austria,2,0.014,0,11.11
Azerbaijan,0,0,0,13.89
Bahamas,1,0,0,0
Bahrain,0,0,0,30.56
Bangladesh,0,0,0,13.89
Barbados,0,0,0,13.89
Belarus,1,0,0,0
Belgium,2,0,0,11.11
Belize,2,0,0,5.56
Benin,2,0,0,8.33
Bhutan,0,0,0,13.89
Bolivia,5,0,0,62.04
Bosnia and Herzegovina,2,0,0,11.11
Botswana,0,0,0,13.89
Brazil,2,0,0,5.56
Brunei,0,0,0,19.44
Bulgaria,0,0,0,13.89
Burkina Faso,1,0,0,0
Burundi,2,0,0,5.56
Cambodia,1,0,0,0
Cameroon,1,0,0,0
Canada,1,0,0,2.78
Cape Verde,0,0,0,19.44
Central African Republic,1,0,0,0
Chad,1,0,0,0
Chile,1,0,0,0
China,5,0,0,81.02
Colombia,2,0,0,12.04
Comoros,1,0,0,0
Congo,1,0,0,0
Costa Rica,2,0,0,11.11
Cote d'Ivoire,1,0,0,0
Croatia,0,0,0,13.89
Cuba,0,0,0,13.89
Cyprus,1,0,0,0
Czechia,0,0.003,0,16.67
Democratic Republic of Congo,1,0,0,2.78
Denmark,2,0.019,153.8,11.11
Djibouti,1,0,0,0
Dominica,1,0,0,0
Dominican Republic,1,0,0,0
Ecuador,2,0,0,5.56
Egypt,1,0,0,0
El Salvador,0,0,0,19.44
Equatorial Guinea,1,0,0,0
Eritrea,1,0,0,0
Estonia,6,0.008,0,0
Eswatini,2,0,0,8.33
Ethiopia,1,0,0,2.78
Fiji,0,0,0,19.44
Finland,0,0.002,0,19.44
France,0,0,0,13.89
Gabon,0,0,0,13.89
Gambia,2,0,0,11.11
Georgia,0,0,0,19.44
Germany,0,0,0,16.67
Ghana,1,0,0,2.78
Greece,2,0,0,11.11
Grenada,1,0,0,0
Guatemala,2,0,0,11.11
Guinea,2,0,0,11.11
Guinea-Bissau,1,0,0,0
Guyana,0,0,0,13.89
Haiti,1,0,0,2.78
Honduras,1,0,0,0
Hungary,1,0,0,0
Iceland,0,0.067,0,16.67
India,2,0,0,10.19
Indonesia,0,0,0,28.7
International,1,0,0,0
Iran,0,0,0,20.37
Iraq,5,0,0,52.78
Ireland,2,0,0,5.56
Israel,0,0.02,186.5,19.44
Italy,5,0.04,0,69.91
Jamaica,0,0,0,19.44
Japan,0,0.001,5.6,34.26
Jordan,1,0,0,0
Kazakhstan,2,0,0,8.33
Kenya,0,0,0,13.89
Kosovo,1,0,0,0
Kuwait,0,0,0,13.89
Kyrgyzstan,0,0,0,19.44
Laos,1,0,0,0
Latvia,2,0,0,8.33
Lebanon,2,0,0,8.33
Lesotho,1,0,0,0
Liberia,2,0,0,5.56
Libya,2,0,0,5.56
Liechtenstein,1,0,0,0
Lithuania,2,0,0,5.56
Luxembourg,1,0.002,0,0
Madagascar,1,0,0,0
Malawi,2,0,0,5.56
Malaysia,3,0.014,664.3,19.44
Maldives,1,0,0,0
Mali,1,0,0,0
Malta,6,0.032,0,0
Marshall Islands,1,0,0,0
Mauritania,2,0,0,5.56
Mauritius,1,0,0,0
Mexico,1,0.001,0,0
Moldova,2,0,0,8.33
Monaco,2,0,0,9.26
Mongolia,5,0,0,65.74
Montenegro,1,0,0,0
Morocco,1,0,0,0
Mozambique,2,0,0,8.33
Myanmar,1,0,0,2.78
Namibia,1,0,0,0
Nepal,0,0,0,16.67
Netherlands,1,0,0,0
New Zealand,0,0,0,19.44
Nicaragua,2,0,0,8.33
Niger,1,0,0,0
Nigeria,2,0,0,11.11
North Macedonia,1,0,0,0
Norway,2,0.046,0,11.11
Oman,0,0,0,19.44
Pakistan,0,0,0,28.7
Palestine,2,0,0,5.56
Panama,2,0,0,8.33
Papua New Guinea,0,0,0,13.89
Paraguay,2,0,0,5.56
Peru,1,0,0,0
Philippines,0,0,0,25
Poland,2,0,0,11.11
Portugal,2,0,0,11.11
Qatar,0,0,0,13.89
Romania,0,0,0,16.67
Russia,2,0,0,8.33
Rwanda,0,0,0,13.89
Saint Kitts and Nevis,1,0,0,0
Saint Lucia,1,0,0,0
Saint Vincent and the Grenadines,1,0,0,0
Samoa,1,0,0,0
San Marino,0,0,0,16.67
Sao Tome and Principe,1,0,0,0
Saudi Arabia,2,0,0,11.11
Senegal,1,0,0,0
Serbia,0,0.001,0,13.89
Seychelles,0,0,0,16.67
Sierra Leone,1,0,0,0
Singapore,0,0,0,25
Slovakia,1,0,0,2.78
Slovenia,1,0,0,0
Solomon Islands,2,0,0,8.33
Somalia,1,0,0,0
South Africa,1,0,0,2.78
South Korea,5,0.231,27.6,55.56
South Sudan,2,0,0,5.56
