country,cluster,new_tests_per_thousand,tests_per_case,stringency_index
Afghanistan,3,0,0,59.26
Albania,5,0,0,84.26
Algeria,3,0,0,75
Andorra,6,0,0,48.15
Angola,6,0,0,33.33
Antigua and Barbuda,0,0,0,0
Argentina,1,0.011,5.7,100
Armenia,0,0,0,0
Australia,3,0,0,68.52
Austria,5,0.398,4.5,81.48
Azerbaijan,3,0,0,68.52
Bahamas,0,0,0,0
Bahrain,7,0,68.3,73.15
Bangladesh,2,0.001,20.7,84.26
Barbados,6,0,0,50
Belarus,4,0,210,8.33
Belgium,5,0.376,5.1,81.48
Belize,6,0,0,54.63
Benin,0,0,0,27.78
Bhutan,6,0,0,42.59
Bolivia,2,0,11.5,84.26
Bosnia and Herzegovina,1,0,0,89.81
Botswana,3,0,0,61.11
Brazil,3,0,0,71.76
Brunei,6,0,0,52.78
Bulgaria,3,0,0,73.15
Burkina Faso,5,0,0,84.26
Burundi,0,0,0,13.89
Cambodia,6,0,0,57.41
Cameroon,6,0,0,57.41
Canada,7,0.366,29.5,72.69
Cape Verde,6,0,0,50.93
Central African Republic,3,0,0,68.52
Chad,0,0,0,27.78
Chile,3,0.256,0,73.15
China,5,0,0,81.94
Colombia,5,0.008,0,87.96
Comoros,0,0,0,0
Congo,0,0,0,16.67
Costa Rica,3,0.133,0,71.3
Cote d'Ivoire,5,0,0,80.56
Croatia,1,0.144,7.6,96.3
Cuba,3,0.013,0,66.67
Cyprus,1,0,0,92.59
Czechia,2,0.433,16.2,82.41
Democratic Republic of Congo,5,0,0,77.78
Denmark,3,0.278,9.5,72.22
Djibouti,1,0,0,94.44
Dominica,0,0,0,25
Dominican Republic,1,0.026,3.4,92.59
Ecuador,1,0.03,0,93.52
Egypt,5,0,0,84.26
El Salvador,1,0,0,88.89
Equatorial Guinea,0,0,0,0
Eritrea,6,0,0,56.48
Estonia,3,0.887,20,61.11
Eswatini,6,0,0,55.56
Ethiopia,7,0,51.3,60.19
Fiji,7,0.044,42,81.48
Finland,3,0.332,18.9,64.81
France,5,0,0,87.96
Gabon,3,0,0,66.67
Gambia,6,0,0,56.48
Georgia,1,0,0,90.74
Germany,5,0,0,76.85
Ghana,6,0,12.4,52.78
Greece,2,0,11.4,84.26
Grenada,0,0,0,0
Guatemala,2,0,22.7,93.52
Guinea,0,0,0,25
Guinea-Bissau,0,0,0,0
Guyana,6,0,0,45.37
Haiti,5,0,0,82.41
Honduras,1,0,0,100
Hungary,7,0.123,30.2,67.59
Iceland,6,2.925,9.4,53.7
India,2,0,24.6,100
