country,cluster,new_tests_per_thousand,tests_per_case,stringency_index
Afghanistan,4,0,0,28.7
Albania,2,0,0,54.63
Algeria,6,0,0,75.93
Andorra,2,0,0,53.7
Angola,6,0,0,75
Antigua and Barbuda,1,0,0,0
Argentina,6,0.45,2,87.96
Armenia,1,0,0,0
Australia,0,0,1790,75.46
Austria,4,0,24,37.04
Azerbaijan,6,0,0,70.37
Bahamas,1,0,0,0
Bahrain,2,0,15,63.89
Bangladesh,6,0.065,8.5,80.09
Barbados,4,0,0,35.19
Belarus,3,0,50.9,16.67
Belgium,2,2.885,21.4,52.78
Belize,6,0,0,72.22
Benin,2,0,0,47.22
Bhutan,6,0,0,81.02
Bolivia,6,0.125,3.3,84.26
Bosnia and Herzegovina,4,0,0,40.74
Botswana,2,0,0,63.89
Brazil,6,0,0,67.13
Brunei,4,0,0,35.19
Bulgaria,4,0,17.6,35.19
Burkina Faso,4,0,0,36.11
Burundi,1,0,0,14.81
Cambodia,4,0,0,37.04
Cameroon,2,0,0,52.78
Canada,3,1.86,54.1,60.65
Cape Verde,6,0.854,5.7,68.98
Central African Republic,2,0,0,56.48
Chad,6,0,0,76.85
Chile,6,1.996,15.8,81.94
China,2,0,0,54.17
Colombia,6,0.438,0,71.3
Comoros,1,0,0,0
Congo,2,0,0,62.04
Costa Rica,2,0.907,0,62.96
Cote d'Ivoire,4,0.048,26.1,36.11
Croatia,4,1.114,26.9,28.7
Cuba,5,0.62,149.2,84.26
Cyprus,5,3.676,212.3,53.7
Czechia,4,1.437,9.1,38.89
Democratic Republic of Congo,2,0.001,12.6,43.52
Denmark,3,6.834,92.5,50.93
Djibouti,2,0,0,50.93
Dominica,4,0,0,28.7
Dominican Republic,6,0.409,7.4,78.7
Ecuador,2,0.338,0,51.39
Egypt,2,0,0,62.96
El Salvador,2,0.374,24.5,61.11
Equatorial Guinea,1,0,0,0
Eritrea,6,0,0,86.11
Estonia,3,2.357,79,25.93
Eswatini,2,0,0,64.81
Ethiopia,6,0.067,12,77.78
Fiji,2,0.073,0,51.85
Finland,5,2.664,141.6,32.41
France,2,1.3,16.1,49.54
Gabon,6,0,0,66.67
Gambia,6,0,0,75.93
Georgia,2,0,0,60.19
Germany,2,0,0,49.54
Ghana,2,0.025,24.4,44.44
Greece,3,1.211,33.4,54.63
Grenada,1,0,0,0
Guatemala,6,0.109,5.1,67.59
Guinea,2,0,0,58.8
Guinea-Bissau,1,0,0,0
Guyana,6,0,0,79.17
Haiti,2,0,0,47.22
Honduras,6,0,0,84.26
Hong Kong,2,0,0,55.56
Hungary,4,1.22,12.4,40.74
Iceland,3,2.854,59.2,37.96
India,6,0.972,13.2,75.46
Indonesia,6,0.094,6.8,72.69
International,1,0,0,0
Iran,2,0,6.7,54.63
Iraq,2,0.442,4.7,61.11
Ireland,3,2.391,43.6,52.31
Israel,6,5.363,8.3,85.19
Italy,3,1.726,56.3,47.22
Jamaica,6,0.237,4,78.7
Japan,3,0.083,32,33.33
Jordan,2,0,0,63.89
Kazakhstan,3,1.004,57.9,78.7
Kenya,6,0.053,21.5,71.3
Kosovo,2,0,0,58.33
Kuwait,2,0.969,7,65.74
Kyrgyzstan,6,0,0,67.13
Laos,4,0,0,36.11
Latvia,3,1.336,114.1,37.04
Lebanon,2,0,0,61.11
Lesotho,2,0,0,59.26
Liberia,2,0,0,60.19
Libya,6,0,0,86.11
Liechtenstein,1,0,0,0
Lithuania,3,1.419,53,34.26
Luxembourg,3,8.513,72.2,47.22
Madagascar,2,0,10.5,58.33
Malawi,3,0,48.6,54.63
Malaysia,3,0.262,107.6,52.78
Maldives,1,2.338,22.9,0
Mali,4,0,0,43.52
Malta,3,5.268,61.4,0
Marshall Islands,1,0,0,0
Mauritania,4,0,15.6,17.59
Mauritius,4,0,0,22.22
Mexico,6,0.048,2.5,73.61
Moldova,4,0,0,41.67
Monaco,1,0,0,0
Mongolia,2,0,0,46.3
Montenegro,1,0,0,0
Morocco,2,0.657,10.6,63.89
Mozambique,2,0.045,8,62.04
Myanmar,6,0.084,6.2,81.02
Namibia,2,0.397,11.7,60.19
Nepal,6,0.344,8.1,76.85
Netherlands,2,0,0,48.15
New Zealand,0,1.053,2066.1,31.94
Nicaragua,1,0,0,11.11
Niger,1,0,0,14.81
Nigeria,2,0.039,26.1,54.63
North Macedonia,1,0.588,10.6,0
Norway,5,1.114,122.6,32.41
Oman,6,0,0,86.11
Pakistan,3,0.182,56,41.2
Palestine,6,0.623,10.7,85.19
Panama,6,1.226,8,87.04
Papua New Guinea,2,0,0,45.37
Paraguay,6,0.425,3.8,81.48
Peru,6,0.155,0,85.19
Philippines,2,0.337,13.5,67.13
Poland,4,0.592,18.5,23.15
Portugal,2,1.69,28.6,58.8
Qatar,2,1.479,21.3,64.81
Romania,2,1.265,14.7,43.52
Russia,3,2.598,50.7,40.74
Rwanda,3,0.146,104.1,75.93
Saint Kitts and Nevis,1,0,0,0
Saint Lucia,1,0,0,0
Saint Vincent and the Grenadines,1,0,0,0
Samoa,1,0,0,0
San Marino,4,0,0,29.63
Sao Tome and Principe,1,0,0,0
Saudi Arabia,3,0.985,86.6,57.41
Senegal,3,0.068,40.9,43.52
Serbia,3,0.81,89.7,54.63
Seychelles,4,0,0,39.81
Sierra Leone,4,0,0,29.63
Singapore,0,0,1597.4,52.78
Slovakia,4,1.036,16.4,31.48
Slovenia,2,0.922,19.4,50
Solomon Islands,4,0,0,36.11
Somalia,2,0,0,52.78
South Africa,2,0.192,10.5,44.44
South Korea,5,0.217,121.7,57.41
South Sudan,3,0,56.2,38.89
Spain,2,0,10,60.65
Sri Lanka,5,0.115,209.5,26.85
Sudan,2,0,0,51.85
Suriname,6,0,0,70.37
Sweden,3,1.823,48.5,55.56
Switzerland,2,0.693,26.9,43.06
Syria,2,0,0,47.69
Taiwan,5,0.012,355.5,23.15
Tajikistan,4,0,0,33.33
Tanzania,1,0,0,8.33
Thailand,0,0.059,1866.6,47.22
Timor,4,0,0,29.63
Togo,3,0.147,74.8,49.07
Trinidad and Tobago,6,0.202,3.9,80.56
Tunisia,4,0,0,23.15
Turkey,3,1.21,65.7,69.91
Uganda,6,0,16.1,73.15
Ukraine,2,0.761,7.4,64.35
United Arab Emirates,3,9.926,102.8,50.93
United Kingdom,3,3.454,40.8,67.59
United States,2,2.758,19.2,62.5
Uruguay,5,0.729,178.6,43.52
Uzbekistan,4,0,0,43.52
Vanuatu,4,0,0,22.22
Vatican,1,0,0,0
Venezuela,6,0,0,82.41
Vietnam,0,0,20482.5,55.56
Yemen,4,0,0,31.48
Zambia,2,0.09,20.8,48.15
Zimbabwe,6,0.037,31.2,76.85
