country,cluster,new_tests_per_thousand,tests_per_case,stringency_index
Afghanistan,0,0,0,0
Albania,0,0,0,0
Algeria,0,0,0,0
Andorra,0,0,0,0
Angola,0,0,0,0
Antigua and Barbuda,0,0,0,0
Argentina,3,0,0,11.11
Armenia,0,0,0,0
Australia,3,0,0,19.44
Austria,0,0,0,0
Azerbaijan,0,0,0,2.78
Bahamas,0,0,0,0
Bahrain,3,0,0,11.11
Bangladesh,3,0,0,13.89
Barbados,3,0,0,11.11
Belarus,0,0,0,0
Belgium,3,0,0,11.11
Belize,0,0,0,0
Benin,0,0,0,2.78
Bhutan,3,0,0,13.89
Bolivia,5,0,0,62.04
Bosnia and Herzegovina,3,0,0,11.11
Botswana,3,0,0,13.89
Brazil,3,0,0,5.56
Brunei,3,0,0,19.44
Bulgaria,0,0,0,2.78
Burkina Faso,0,0,0,0
Burundi,3,0,0,5.56
Cambodia,0,0,0,0
Cameroon,0,0,0,0
Canada,0,0,0,2.78
Cape Verde,0,0,0,0
Central African Republic,0,0,0,0
Chad,0,0,0,0
Chile,0,0,0,0
China,5,0,0,77.31
Colombia,3,0,0,8.33
Comoros,0,0,0,0
Congo,0,0,0,0
Costa Rica,3,0,0,11.11
Cote d'Ivoire,0,0,0,0
Croatia,3,0,0,11.11
Cuba,3,0,0,11.11
Cyprus,0,0,0,0
Czechia,3,0,0,16.67
Democratic Republic of Congo,0,0,0,0
Denmark,0,0,0,0
Djibouti,0,0,0,0
Dominica,0,0,0,0
Dominican Republic,0,0,0,0
Ecuador,3,0,0,5.56
Egypt,0,0,0,0
El Salvador,3,0,0,19.44
Equatorial Guinea,0,0,0,0
Eritrea,0,0,0,0
Estonia,0,0,0,0
Eswatini,0,0,0,2.78
Ethiopia,0,0,0,2.78
Fiji,3,0,0,19.44
Finland,3,0,0,5.56
France,3,0,0,11.11
Gabon,3,0,0,5.56
Gambia,0,0,0,0
Georgia,3,0,0,19.44
Germany,3,0,0,5.56
Ghana,0,0,0,2.78
Greece,0,0,0,0
Grenada,0,0,0,0
Guatemala,3,0,0,11.11
Guinea,3,0,0,11.11
Guinea-Bissau,0,0,0,0
Guyana,0,0,0,2.78
Haiti,0,0,0,0
Honduras,0,0,0,0
Hungary,0,0,0,0
Iceland,3,0,0,16.67
India,3,0,0,10.19
Indonesia,3,0,0,23.15
International,0,0,0,0
Iran,0,0,0,0
Iraq,0,0,0,0
Ireland,0,0,0,0
Israel,3,0.001,0,13.89
Italy,3,0,0,19.44
Jamaica,3,0,0,8.33
Japan,3,0,0,8.33
Jordan,0,0,0,0
Kazakhstan,3,0,0,8.33
Kenya,0,0,0,2.78
Kosovo,0,0,0,0
Kuwait,3,0,0,5.56
Kyrgyzstan,3,0,0,13.89
Laos,0,0,0,0
Latvia,0,0,0,2.78
Lebanon,0,0,0,0
Lesotho,0,0,0,0
Liberia,3,0,0,5.56
Libya,0,0,0,0
Liechtenstein,0,0,0,0
Lithuania,0,0,0,0
Luxembourg,0,0,0,0
Madagascar,0,0,0,0
Malawi,0,0,0,0
Malaysia,3,0,0,19.44
Maldives,0,0,0,0
Mali,0,0,0,0
Malta,0,0,0,0
Marshall Islands,0,0,0,0
Mauritania,0,0,0,0
Mauritius,0,0,0,0
Mexico,0,0.001,0,0
Moldova,3,0,0,5.56
Monaco,3,0,0,9.26
Mongolia,5,0,0,49.07
Montenegro,0,0,0,0
Morocco,0,0,0,0
Mozambique,0,0,0,0
Myanmar,0,0,0,2.78
Namibia,0,0,0,0
Nepal,3,0,0,13.89
Netherlands,0,0,0,0
New Zealand,3,0,0,19.44
Nicaragua,0,0,0,0
Niger,0,0,0,0
Nigeria,3,0,0,11.11
North Macedonia,0,0,0,0
Norway,3,0,0,11.11
Oman,3,0,0,19.44
Pakistan,0,0,0,0
Palestine,0,0,0,0
Panama,3,0,0,8.33
Papua New Guinea,3,0,0,13.89
Paraguay,3,0,0,5.56
Peru,0,0,0,0
Philippines,3,0,0,19.44
Poland,3,0,0,5.56
Portugal,3,0,0,11.11
Qatar,3,0,0,13.89
Romania,3,0,0,5.56
Russia,3,0,0,8.33
Rwanda,3,0,0,13.89
Saint Kitts and Nevis,0,0,0,0
Saint Lucia,0,0,0,0
Saint Vincent and the Grenadines,0,0,0,0
Samoa,0,0,0,0
San Marino,0,0,0,0
Sao Tome and Principe,0,0,0,0
Saudi Arabia,3,0,0,11.11
Senegal,0,0,0,0
Serbia,0,0,0,2.78
Seychelles,3,0,0,11.11
Sierra Leone,0,0,0,0
Singapore,3,0,0,19.44
Slovakia,0,0,0,2.78
Slovenia,0,0,0,0
Solomon Islands,0,0,0,0
Somalia,0,0,0,0
South Africa,0,0,0,2.78
South Korea,3,0,42,23.15
South Sudan,0,0,0,0
Spain,3,0,0,11.11
Sri Lanka,3,0,0,8.33
Sudan,3,0,0,5.56
Suriname,0,0,0,0
Sweden,0,0,0,0
Switzerland,0,0.002,0,0
Syria,0,0,0,2.78
Taiwan,4,0.006,135.9,30.56
Tajikistan,3,0,0,11.11
Tanzania,0,0,0,2.78
Thailand,4,0.002,87.8,0
Timor,3,0,0,8.33
Togo,0,0,0,0
Trinidad and Tobago,3,0,0,11.11
Tunisia,0,0,0,0
Turkey,0,0,0,2.78
Uganda,3,0,0,13.89
Ukraine,0,0,0,0
United Arab Emirates,0,0,0,2.78
United Kingdom,3,0,0,11.11
United States,3,0,0,5.56
Uruguay,0,0,0,0
Uzbekistan,3,0,0,11.11
Vanuatu,0,0,0,0
Vatican,0,0,0,0
Venezuela,0,0,0,0
Vietnam,3,0,0,28.7
Yemen,0,0,0,0
Zambia,0,0,0,0
Zimbabwe,3,0,0,8.33
