country,cluster,new_tests_per_thousand,tests_per_case,stringency_index
Afghanistan,7,0,0,84.26
Albania,7,0,0,89.81
Algeria,7,0,0,87.96
Andorra,7,0,0,50
Angola,7,0,0,75.93
Antigua and Barbuda,5,0,0,0
Argentina,7,0.068,13.1,90.74
Armenia,5,0,0,0
Australia,2,0.894,2030.2,69.44
Austria,3,1.091,139.6,59.26
Azerbaijan,7,0,0,85.19
Bahamas,5,0,0,0
Bahrain,6,4.183,23.4,75
Bangladesh,7,0.041,7,89.81
Barbados,7,0,0,81.48
Belarus,5,1.099,10.3,16.67
Belgium,6,1.77,40.8,75
Belize,7,0,0,76.85
Benin,7,0,0,57.41
Bhutan,7,0,0,83.33
Bolivia,7,0.045,3.5,84.26
Bosnia and Herzegovina,7,0,0,81.48
Botswana,7,0,0,78.7
Brazil,7,0,0,81.02
Brunei,7,0,0,58.33
Bulgaria,6,0.155,26.4,60.19
Burkina Faso,7,0,0,67.59
Burundi,5,0,0,13.89
Cambodia,7,0,0,57.41
Cameroon,7,0,0,63.89
Canada,6,0.634,22.1,70.83
Cape Verde,7,0.158,0,79.63
Central African Republic,7,0,0,75.93
Chad,7,0,0,87.04
Chile,7,0.486,6.8,75.93
China,7,0,0,81.94
Colombia,7,0.134,0,87.04
Comoros,5,0,0,0
Congo,7,0,0,97.22
Costa Rica,7,0.014,0,72.22
Cote d'Ivoire,7,0.019,8.2,69.91
Croatia,1,0.343,79,70.37
Cuba,3,0.174,113.3,100
Cyprus,0,1.316,454.5,92.59
Czechia,3,0.818,137.1,57.41
Democratic Republic of Congo,7,0.002,0,80.56
Denmark,3,2.552,108.1,65.74
Djibouti,7,0,0,94.44
Dominica,7,0,0,72.22
Dominican Republic,7,0.165,4.9,100
Ecuador,7,0.128,0,86.11
Egypt,7,0,0,84.26
El Salvador,6,0.294,32.1,100
Equatorial Guinea,5,0,0,0
Eritrea,7,0,0,93.52
Estonia,0,1.018,244.8,62.96
Eswatini,7,0,0,84.26
Ethiopia,3,0.021,120,80.56
Fiji,7,0,0,88.89
Finland,1,0.732,37,60.19
France,7,0,0,76.85
Gabon,7,0,0,75
Gambia,7,0,0,78.7
Georgia,7,0,0,96.3
Germany,7,0,0,64.35
Ghana,7,0.105,10.3,62.04
Greece,0,0.642,218.7,68.52
Grenada,5,0,0,0
Guatemala,7,0.022,6.2,96.3
Guinea,7,0,0,78.7
Guinea-Bissau,5,0,0,0
Guyana,7,0,0,87.04
Haiti,7,0,0,89.81
Honduras,7,0,0,100
Hungary,3,0.264,117.6,66.67
Iceland,2,0.832,1702.8,50
India,6,0.062,22.8,81.94
Indonesia,7,0.012,11.5,74.54
International,5,0,0,0
Iran,7,0,8.9,50.93
Iraq,6,0.069,39.4,82.41
Ireland,6,1.243,35.1,90.74
Israel,3,0.871,198.2,77.78
Italy,1,1.108,52.1,62.96
Jamaica,6,0,38.7,87.04
Japan,1,0.002,61.7,47.22
Jordan,7,0,0,77.78
Kazakhstan,1,0.708,94.6,81.94
Kenya,6,0.018,44.7,88.89
Kosovo,7,0,0,92.59
Kuwait,7,0,0,100
Kyrgyzstan,7,0,0,81.94
Laos,7,0,0,82.41
Latvia,0,1.007,238.8,63.89
Lebanon,7,0,0,77.78
Lesotho,7,0,0,62.04
Liberia,7,0,0,87.96
Libya,4,0.015,846.2,100
Liechtenstein,5,0,0,0
Lithuania,4,2.573,625,75
Luxembourg,3,2.222,137.9,56.48
Madagascar,1,0,53.4,70.37
Malawi,6,0,28.9,60.19
Malaysia,3,0,176.2,69.44
Maldives,5,0.287,9.1,0
Mali,7,0,0,56.48
Malta,0,2.564,308.3,0
Marshall Islands,5,0,0,0
Mauritania,3,0.003,181.8,77.78
Mauritius,7,0,0,82.41
Mexico,7,0.055,3.1,82.41
Moldova,7,0,0,84.26
Monaco,7,0,0,68.52
Mongolia,7,0,0,71.3
Montenegro,5,0,0,0
Morocco,6,0.077,18.6,93.52
