country,cluster,new_tests_per_thousand,tests_per_case,stringency_index
Afghanistan,7,0,0,78.7
Albania,7,0,0,62.96
Algeria,7,0,0,74.07
Andorra,1,0,0,45.37
Angola,7,0,0,76.39
Antigua and Barbuda,2,0,0,0
Argentina,7,0.307,2.5,90.74
Armenia,2,0,0,0
Australia,6,2.718,182.9,68.06
Austria,5,1.26,120.2,35.19
Azerbaijan,7,0,0,96.3
Bahamas,2,0,0,0
Bahrain,0,0,23.1,69.44
Bangladesh,7,0.075,4.3,80.09
Barbados,1,0,0,50.93
Belarus,5,1.091,57.2,16.67
Belgium,0,1.578,53.6,50
Belize,7,0,0,69.44
Benin,1,0,0,41.67
Bhutan,7,0,0,62.96
Bolivia,7,0.192,1.6,84.26
Bosnia and Herzegovina,1,0,0,56.48
Botswana,1,0,0,57.41
Brazil,7,0,0,81.02
Brunei,1,0,0,49.07
Bulgaria,1,0,18.6,36.11
Burkina Faso,1,0,0,45.37
Burundi,2,0,0,13.89
Cambodia,1,0,0,38.89
Cameroon,1,0,0,60.19
Canada,5,0.995,95.1,67.13
Cape Verde,7,0.646,9.2,68.06
Central African Republic,1,0,0,53.7
Chad,7,0,0,67.59
Chile,7,0.987,7.5,84.72
China,7,0,0,78.24
Colombia,7,0.559,0,87.04
Comoros,2,0,0,0
Congo,1,0,0,62.04
Costa Rica,7,0.359,0,73.61
Cote d'Ivoire,1,0.085,6.4,60.65
Croatia,1,0.345,14.8,35.19
Cuba,3,0.271,775.2,66.67
Cyprus,3,1.798,803,47.22
Czechia,0,0.519,27.7,37.5
Democratic Republic of Congo,1,0.007,8.5,55.56
Denmark,4,2.727,383.7,54.63
Djibouti,1,0,0,50.93
Dominica,1,0,0,44.44
Dominican Republic,7,0.365,2.8,78.7
Ecuador,7,0.122,0,81.02
Egypt,1,0,0,60.19
El Salvador,7,0.374,7.1,89.81
Equatorial Guinea,2,0,0,0
Eritrea,7,0,0,89.81
Estonia,6,0.338,250.8,25.93
Eswatini,7,0,0,80.56
Ethiopia,7,0.06,13.7,80.56
Fiji,6,0.055,258.7,51.85
Finland,4,0.989,388,35.19
France,5,1.354,83.3,46.3
Gabon,7,0,0,66.67
Gambia,1,0,0,35.65
Georgia,1,0,0,51.85
Germany,1,0,0,55.09
Ghana,1,0.109,7.2,52.78
Greece,6,0.594,190.1,57.41
Grenada,2,0,0,0
Guatemala,7,0.177,2.3,96.3
Guinea,7,0,0,68.52
Guinea-Bissau,2,0,0,0
Guyana,7,0,0,77.31
Haiti,1,0,0,28.7
Honduras,7,0,0,96.3
Hungary,6,0.324,153.4,54.63
Iceland,5,0.196,99.4,39.81
India,7,0.254,8.2,77.78
Indonesia,7,0.049,7.8,62.5
International,2,0,0,0
Iran,1,0.308,10.6,58.8
Iraq,7,0.421,7.2,92.59
Ireland,4,0.824,399.7,38.89
Israel,1,3.759,15.4,54.63
Italy,6,0.998,194.5,58.33
Jamaica,5,0.199,77,64.81
Japan,1,0.066,16.5,30.56
Jordan,1,0,0,48.15
Kazakhstan,7,1.249,7.8,83.33
Kenya,7,0.126,8.1,81.48
Kosovo,1,0,0,54.63
Kuwait,7,0.892,6,77.78
Kyrgyzstan,7,0,0,76.39
Laos,2,0,0,20.37
Latvia,4,0.929,469.8,50
Lebanon,1,0,0,42.59
Lesotho,7,0,0,71.3
Liberia,7,0,0,64.81
Libya,7,0.19,12.6,90.74
Liechtenstein,2,0,0,0
Lithuania,6,0.222,160.3,31.48
Luxembourg,5,24.193,117.2,23.15
Madagascar,7,0,2,68.98
Malawi,1,0.025,4.3,60.19
Malaysia,4,0.207,465.5,47.22
Maldives,2,1.258,22,0
Mali,1,0,0,52.78
Malta,3,2.109,1047.8,0
Marshall Islands,2,0,0,0
Mauritania,1,0.094,11.5,29.63
Mauritius,2,0,0,16.67
Mexico,7,0.123,2,70.83
Moldova,1,0,0,57.41
Monaco,2,0,0,0
Mongolia,1,0,0,60.19
Montenegro,2,0,0,0
Morocco,5,0.533,76.7,64.81
Mozambique,0,0.02,32.3,75
Myanmar,3,0.023,2157.6,76.85
Namibia,7,0.205,6.9,62.5
Nepal,0,0.119,30.4,74.07
Netherlands,1,0,0,39.81
New Zealand,3,0.569,1854,22.22
Nicaragua,2,0,0,20.37
Niger,1,0,0,25.93
Nigeria,7,0.02,12.2,71.76
North Macedonia,2,0.63,9,0
Norway,4,0.826,387.7,40.74
Oman,7,0.655,2.9,86.11
Pakistan,7,0.101,11.8,66.67
Palestine,7,0,0,83.33
Panama,7,0.7,3.1,84.26
Papua New Guinea,1,0,0,49.07
Paraguay,7,0.304,18.1,78.7
Peru,7,0.208,0,75.93
Philippines,7,0.281,14,76.85
Poland,0,0.554,47.6,39.81
Portugal,0,1.545,61,71.76
Qatar,7,1.224,10.4,80.56
Romania,1,1.113,19.9,42.59
Russia,0,2.054,46,68.06
Rwanda,5,0.427,130.1,74.07
Saint Kitts and Nevis,2,0,0,0
Saint Lucia,2,0,0,0
Saint Vincent and the Grenadines,2,0,0,0
Samoa,2,0,0,0
San Marino,1,0,0,33.33
Sao Tome and Principe,2,0,0,0
Saudi Arabia,0,1.599,23.8,71.3
Senegal,1,0.07,7.6,32.41
Serbia,0,1.628,24.5,55.56
Seychelles,1,0,0,23.15
Sierra Leone,1,0,0,32.41
Singapore,5,0,79.3,50
Slovakia,5,0.375,92.7,37.96
Slovenia,0,0.408,42.1,50
Solomon Islands,1,0,0,33.33
Somalia,1,0,0,31.48
South Africa,7,0.786,3.7,80.56
South Korea,6,0.178,200.3,44.91
South Sudan,7,0,0,80.56
Spain,0,0,24.2,64.35
Sri Lanka,6,0.094,221,53.7
Sudan,7,0,0,71.3
Suriname,7,0,0,83.33
Sweden,0,0.837,42.8,59.26
Switzerland,0,0.637,52.1,39.35
Syria,7,0,0,69.44
Taiwan,6,0.007,253.9,23.15
Tajikistan,1,0,0,54.63
Tanzania,1,0,0,27.78
Thailand,3,0.083,834.1,52.78
Timor,1,0,0,29.63
Togo,0,0.07,28.7,50.93
Trinidad and Tobago,0,0.041,34.1,60.19
Tunisia,5,0.045,76.3,26.85
Turkey,0,0.514,46,42.59
Uganda,4,0.039,619,79.63
Ukraine,1,0.332,14.7,41.67
United Arab Emirates,6,5.47,167.6,43.52
United Kingdom,6,1.978,187.3,64.35
United States,7,3.194,0,67.13
Uruguay,5,0.667,127.8,23.15
Uzbekistan,7,0,0,71.3
Vanuatu,7,0,0,66.67
Vatican,2,0,0,0
Venezuela,7,0,0,86.11
Vietnam,1,0,0,55.56
Yemen,1,0,0,31.48
Zambia,1,0.031,3.3,50.93
Zimbabwe,7,0.084,7.5,80.56
