country,cluster,new_tests_per_thousand,tests_per_case,stringency_index
Afghanistan,3,0,0,21.3
Albania,7,0,0,54.63
Algeria,5,0,0,75.93
Andorra,3,0,0,45.37
Angola,5,0,0,81.02
Antigua and Barbuda,2,0,0,0
Argentina,5,0.585,2.1,87.96
Armenia,2,0,0,0
Australia,1,2.311,988.5,75.46
Austria,4,1.286,29.6,36.11
Azerbaijan,5,0,0,82.41
Bahamas,2,0,0,0
Bahrain,7,7.25,19,60.19
Bangladesh,5,0.09,7.1,80.09
Barbados,3,0,0,38.89
Belarus,4,0,48.4,16.67
Belgium,4,3.024,46.2,52.78
Belize,5,0,0,72.22
Benin,3,0,0,41.67
Bhutan,5,0,0,89.35
Bolivia,5,0.231,3.2,84.26
Bosnia and Herzegovina,3,0,0,40.74
Botswana,7,0,0,52.78
Brazil,7,0,0,69.91
Brunei,3,0,0,37.96
Bulgaria,4,0.74,43.6,38.89
Burkina Faso,7,0,0,48.15
Burundi,2,0,0,14.81
Cambodia,3,0,0,37.04
Cameroon,7,0,0,57.41
Canada,4,1.026,81,60.65
Cape Verde,7,0.917,7,68.98
Central African Republic,7,0,0,54.63
Chad,7,0,0,64.81
Chile,5,1.141,17.1,81.94
China,3,0,0,46.76
Colombia,5,0.472,0,71.3
Comoros,2,0,0,0
Congo,7,0,0,62.04
Costa Rica,7,0.494,0,61.11
Cote d'Ivoire,3,0.044,11.2,38.43
Croatia,3,1.016,13.6,28.7
Cuba,0,0.668,143.8,86.11
Cyprus,6,2.57,854.8,55.56
Czechia,3,1.448,15.3,38.89
Democratic Republic of Congo,7,0.002,8.6,46.3
Denmark,0,8.429,199.3,47.69
Djibouti,7,0,0,50.93
Dominica,3,0,0,28.7
Dominican Republic,5,0.393,5.3,78.7
Ecuador,5,0.21,0,73.61
Egypt,7,0,0,62.96
El Salvador,5,0.38,24.7,80.56
Equatorial Guinea,2,0,0,0
Eritrea,5,0,0,88.89
Estonia,4,1.801,86.9,23.15
Eswatini,7,0,0,64.81
Ethiopia,5,0.135,19.8,80.56
Fiji,0,0.177,228.4,51.85
Finland,6,2.565,335.3,32.41
France,7,3.636,20.8,48.61
Gabon,7,0,0,66.67
Gambia,5,0,0,72.22
Georgia,7,0,0,67.59
Germany,7,0,0,49.54
Ghana,3,0.034,9.7,44.44
Greece,4,0,64.9,64.81
Grenada,2,0,0,0
Guatemala,5,0.174,4.1,87.04
Guinea,7,0,0,65.28
Guinea-Bissau,2,0,0,0
Guyana,5,0,0,75
Haiti,3,0,0,21.3
Honduras,5,0,0,82.41
Hong Kong,7,0,0,66.67
Hungary,7,0.863,18.7,50
Iceland,0,1.536,113.8,37.96
India,5,0.837,12.2,81.02
Indonesia,7,0,5.4,59.72
International,2,0,0,0
Iran,7,0.311,12,60.19
Iraq,5,0,5.3,78.7
Ireland,4,2.177,68.5,70.83
Israel,3,5.361,11.9,37.96
Italy,4,1.588,62.7,54.63
Jamaica,5,0.309,5.8,78.7
Japan,4,0.182,31.9,32.41
Jordan,7,0,0,61.11
Kazakhstan,5,0.972,34.1,80.56
Kenya,5,0.042,23.2,71.3
Kosovo,7,0,0,60.19
Kuwait,7,1.089,5.7,65.74
Kyrgyzstan,7,0,0,69.91
Laos,3,0,0,36.11
Latvia,6,1.271,371.5,41.67
Lebanon,7,0,0,61.11
Lesotho,7,0,0,65.74
Liberia,7,0,0,60.19
Libya,5,0.392,4.6,86.11
Liechtenstein,2,0,0,0
Lithuania,0,2.146,130.8,34.26
Luxembourg,0,12.381,172.9,47.22
Madagascar,7,0,6.4,60.19
Malawi,7,0.026,21.1,55.56
Malaysia,6,0.324,281.1,57.41
Maldives,2,2.764,13.3,0
Mali,3,0,0,47.22
Malta,4,4.432,52.5,0
Marshall Islands,2,0,0,0
Mauritania,3,0,19.1,25.93
Mauritius,3,0,0,22.22
Mexico,5,0.118,2.4,74.54
Moldova,7,0,0,50
Monaco,2,0,0,0
Mongolia,7,0,0,56.48
Montenegro,2,0,0,0
Morocco,7,0.617,12.8,68.52
Mozambique,7,0.022,13,62.04
Myanmar,5,0.058,18.8,81.48
Namibia,7,0.751,7.8,63.89
Nepal,5,0.383,10.7,74.07
Netherlands,7,0,0,50.93
New Zealand,1,1.598,1534.6,34.72
Nicaragua,2,0,0,11.11
Niger,2,0,0,14.81
Nigeria,7,0.019,16.8,65.74
North Macedonia,2,0.677,11.7,0
Norway,0,3.312,145.6,37.96
Oman,5,0,0,86.11
Pakistan,4,0.103,53.9,47.69
Palestine,5,1.072,8.6,83.33
Panama,5,1.124,6.5,81.48
Papua New Guinea,3,0,0,47.22
Paraguay,5,0.374,3.2,81.48
Peru,5,0.25,0,85.19
Philippines,7,0.356,13.7,68.98
Poland,4,0.602,40.7,36.11
Portugal,4,2.13,40.1,56.94
Qatar,7,1.445,19.7,64.81
Romania,7,1.263,16.5,45.37
Russia,4,1.961,58.8,38.89
Rwanda,0,0.294,125.2,78.7
Saint Kitts and Nevis,2,0,0,0
Saint Lucia,2,0,0,0
Saint Vincent and the Grenadines,2,0,0,0
Samoa,2,0,0,0
San Marino,3,0,0,25.93
Sao Tome and Principe,2,0,0,0
Saudi Arabia,4,1.277,63.3,60.19
Senegal,3,0.079,22.4,37.96
Serbia,0,1.218,108.9,54.63
Seychelles,3,0,0,34.26
Sierra Leone,3,0,0,29.63
Singapore,6,0,674,50
Slovakia,4,0.92,32.3,28.7
Slovenia,4,1.197,36,50
Solomon Islands,3,0,0,36.11
Somalia,3,0,0,28.7
South Africa,5,0.366,9.8,72.22
South Korea,0,0.448,111.2,50.46
South Sudan,4,0,76.4,77.78
Spain,7,0,12.9,60.65
Sri Lanka,6,0.083,308.2,29.63
Sudan,7,0,0,68.52
Suriname,5,0,0,96.3
Sweden,4,2.018,98.9,55.56
Switzerland,4,1.899,35.9,43.06
Syria,7,0,0,53.24
Taiwan,0,0.007,214.7,23.15
Tajikistan,3,0,0,33.33
Tanzania,3,0,0,25
Thailand,1,0.077,1181.5,44.44
Timor,3,0,0,29.63
Togo,4,0.121,68.9,49.07
Trinidad and Tobago,5,0.283,2.8,80.56
Tunisia,3,0.518,18.1,26.85
Turkey,4,1.318,64.4,52.78
Uganda,5,0.05,29.2,81.48
Ukraine,7,0.459,8.7,64.35
United Arab Emirates,0,8.687,120.1,39.81
United Kingdom,4,3.029,78.6,64.35
United States,7,2.735,0,67.13
Uruguay,0,0.495,117.4,32.41
Uzbekistan,3,0,0,43.52
Vanuatu,3,0,0,22.22
Vatican,2,0,0,0
Venezuela,5,0,0,82.41
Vietnam,1,0.076,4161,78.24
Yemen,3,0,0,31.48
Zambia,7,0.058,11,50.93
Zimbabwe,5,0.071,5.9,80.56
