country,cluster,new_tests_per_thousand,tests_per_case,stringency_index
Afghanistan,3,0,0,16.67
Albania,4,0,0,54.63
Algeria,6,0,0,75
Andorra,6,0,0,62.96
Angola,6,0,0,65.74
Antigua and Barbuda,3,0,0,0
Argentina,6,0.701,2,82.87
Armenia,3,0,0,0
Australia,7,0,2282.7,65.28
Austria,4,3.112,11.1,60.19
Azerbaijan,6,0,0,64.35
Bahamas,3,0,0,0
Bahrain,0,6.438,31.7,63.89
Bangladesh,6,0.086,9.2,80.09
Barbados,5,0,0,29.63
Belarus,3,0,31.7,16.67
Belgium,4,5.967,5.5,54.63
Belize,6,0,0,66.67
Benin,5,0,0,43.52
Bhutan,6,0,0,77.78
Bolivia,6,0,6.2,84.26
Bosnia and Herzegovina,5,0,0,40.74
Botswana,6,0,0,63.89
Brazil,4,0,0,57.87
Brunei,5,0,0,35.19
Bulgaria,5,1.301,5.9,39.35
Burkina Faso,5,0,0,22.22
Burundi,3,0,0,14.81
Cambodia,5,0,0,34.26
Cameroon,5,0,0,45.37
Canada,0,1.934,26,60.65
Cape Verde,6,1.394,5.9,71.3
Central African Republic,5,0,0,31.48
Chad,6,0,0,74.07
Chile,6,1.954,20.7,81.94
China,4,0,0,61.57
Colombia,6,0.706,0,65.74
Comoros,3,0,0,0
Congo,4,0,0,47.22
Costa Rica,4,0,0,58.33
Cote d'Ivoire,0,0.053,53.7,36.11
Croatia,5,1.781,5.5,28.7
Cuba,1,0.627,135.3,64.81
Cyprus,0,4.94,29.5,63.89
Czechia,6,4.226,3.3,67.59
Democratic Republic of Congo,4,0.002,0,49.07
Denmark,0,8.704,71,37.04
Djibouti,5,0,0,43.52
Dominica,5,0,0,31.48
Dominican Republic,6,0,9.7,67.59
Ecuador,4,0.534,0,52.78
Egypt,6,0,0,75.93
El Salvador,4,0.374,14.8,52.78
Equatorial Guinea,3,0,0,0
Eritrea,6,0,0,77.78
Estonia,0,1.594,54,25.93
Eswatini,4,0,0,48.15
Ethiopia,4,0.057,10.6,58.33
Fiji,2,0.03,447.6,49.07
Finland,1,2.955,73.8,36.57
France,4,5.796,7.1,49.54
Gabon,6,0,0,72.22
Gambia,4,0,0,60.19
Georgia,4,0,0,59.26
Germany,4,0,0,60.65
Ghana,0,0.047,28.5,44.44
Greece,0,1.962,26.3,59.72
Grenada,3,0,0,0
Guatemala,4,0.264,6.5,49.54
Guinea,5,0,0,35.65
Guinea-Bissau,3,0,0,0
Guyana,6,0,0,72.22
Haiti,4,0,0,47.22
Honduras,6,0,0,87.04
Hong Kong,4,0,0,51.85
Hungary,5,1.411,6.9,40.74
Iceland,0,4.612,26.9,45.37
