country,cluster,new_tests_per_thousand,tests_per_case,stringency_index
Afghanistan,7,0,0,38.89
Albania,2,0,0,78.7
Algeria,7,0,0,36.11
Andorra,0,0,0,20.37
Angola,4,0,0,8.33
Antigua and Barbuda,1,0,0,0
Argentina,7,0.001,11,25
Armenia,1,0,0,0
Australia,0,0,0,19.44
Austria,2,0.098,5.5,48.15
Azerbaijan,2,0,0,52.78
Bahamas,1,0,0,0
Bahrain,7,0,33.3,30.56
Bangladesh,7,0,46.6,13.89
Barbados,0,0,0,16.67
Belarus,5,0,276.3,8.33
Belgium,2,0.187,17.6,50.93
Belize,0,0,0,16.67
Benin,0,0,0,16.67
Bhutan,7,0,0,31.48
Bolivia,2,0,0,84.26
Bosnia and Herzegovina,7,0,0,40.28
Botswana,0,0,0,13.89
Brazil,7,0,0,42.13
Brunei,2,0,0,50
Bulgaria,2,0,0,50.93
Burkina Faso,4,0,0,11.11
Burundi,4,0,0,11.11
Cambodia,7,0,0,27.78
Cameroon,1,0,0,2.78
Canada,0,0,0,24.07
Cape Verde,0,0,0,19.44
Central African Republic,4,0,0,11.11
Chad,0,0,0,16.67
Chile,4,0,0,11.11
China,2,0,0,81.02
Colombia,7,0.012,0,34.26
Comoros,1,0,0,0
Congo,4,0,0,5.56
Costa Rica,7,0.025,0,37.04
Cote d'Ivoire,4,0,0,11.11
Croatia,7,0.023,12.7,37.04
Cuba,0,0,0,13.89
Cyprus,7,0,0,38.89
Czechia,2,0.092,20,61.11
Democratic Republic of Congo,4,0,0,11.11
Denmark,2,0.101,5.5,65.74
Djibouti,1,0,0,0
Dominica,1,0,0,0
Dominican Republic,4,0,0,11.11
Ecuador,7,0,0,36.11
Egypt,1,0,0,0
El Salvador,7,0,0,44.44
Equatorial Guinea,1,0,0,0
Eritrea,4,0,0,11.11
Estonia,7,0.125,6.9,33.33
Eswatini,0,0,0,19.44
Ethiopia,1,0,0,2.78
Fiji,0,0.01,0,19.44
Finland,7,0.107,8.5,37.04
France,2,0,0,49.54
Gabon,7,0,0,33.33
Gambia,4,0,0,11.11
Georgia,2,0,0,52.78
Germany,7,0,0,32.87
Ghana,4,0,0,8.33
Greece,2,0.067,11.6,54.63
Grenada,1,0,0,0
Guatemala,7,0,55.9,33.33
Guinea,0,0,0,13.89
Guinea-Bissau,1,0,0,0
Guyana,0,0,0,25
Haiti,0,0,0,13.89
Honduras,7,0,0,33.33
Hungary,2,0.016,26.7,50
Iceland,0,0.947,13.1,16.67
India,7,0,0,36.11
Indonesia,7,0,0,37.04
International,1,0,0,0
Iran,2,0,0,48.15
Iraq,2,0,0,75
Ireland,7,0,0,42.59
Israel,2,0.071,41.5,52.78
Italy,2,0.193,4.4,85.19
Jamaica,2,0,0,59.26
Japan,7,0.001,14.7,40.74
Jordan,4,0,0,11.11
Kazakhstan,0,0.017,0,22.22
Kenya,2,0,49,36.11
Kosovo,2,0,0,72.22
Kuwait,2,0,0,74.07
Kyrgyzstan,7,0,0,34.26
Laos,4,0,0,9.26
Latvia,2,0.168,28,54.63
Lebanon,7,0,0,37.96
Lesotho,4,0,0,11.11
Liberia,4,0,0,11.11
Libya,0,0,0,23.15
Liechtenstein,1,0,0,0
Lithuania,7,0,0,39.81
Luxembourg,7,0.147,10.6,42.59
Madagascar,1,0,0,0
Malawi,4,0,0,11.11
Malaysia,7,0,17.2,38.89
Maldives,1,0,0,0
