location,total_cases,new_cases,new_cases_smoothed,total_deaths,new_deaths,new_deaths_smoothed,total_cases_per_million,new_cases_per_million,new_cases_smoothed_per_million,total_deaths_per_million,new_deaths_per_million,new_deaths_smoothed_per_million,reproduction_rate,icu_patients,icu_patients_per_million,hosp_patients,hosp_patients_per_million,weekly_icu_admissions,weekly_icu_admissions_per_million,weekly_hosp_admissions,weekly_hosp_admissions_per_million,new_tests,total_tests,total_tests_per_thousand,new_tests_per_thousand,new_tests_smoothed,new_tests_smoothed_per_thousand,positive_rate,tests_per_case,stringency_index,population,population_density,median_age,aged_65_older,aged_70_older,gdp_per_capita,extreme_poverty,cardiovasc_death_rate,diabetes_prevalence,female_smokers,male_smokers,handwashing_facilities,hospital_beds_per_thousand,life_expectancy,human_development_index
Afghanistan,38855,40,44.429,1438,10,2.429,998.116,1.028,1.141,36.94,0.257,0.062,1.02,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,21.3,38928341,54.422,18.6,2.581,1.337,1803.987,0,597.029,9.59,0,0,37.746,0.5,64.83,0.498
Albania,11816,144,158.857,343,3,3,4105.914,50.038,55.201,119.188,1.042,1.042,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,54.63,2877800,104.871,38,13.188,8.643,11803.431,1.1,304.195,10.08,7.1,51.2,0,2.89,78.57,0.785
Algeria,48966,232,250,1645,13,9.143,1116.644,5.291,5.701,37.513,0.296,0.208,0.83,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,75.93,43851043,17.348,29.1,6.211,3.857,13913.839,0.5,278.364,6.73,0.7,30.4,83.741,1.9,76.88,0.754
Andorra,1483,45,26,53,0,0,19193.684,582.411,336.504,685.951,0,0,1.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,45.37,77265,163.755,0,0,0,0,0,109.135,7.97,29,37.8,0,0,83.73,0.858
Angola,3675,106,83.286,143,4,2.429,111.817,3.225,2.534,4.351,0.122,0.074,1.13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,75,32866268,23.89,16.8,2.405,1.362,5819.495,0,276.045,3.94,0,0,26.664,0,61.15,0.581
Antigua and Barbuda,95,0,0,3,0,0,970.1,0,0,30.635,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,97928,231.845,32.1,6.933,4.631,21490.943,0,191.511,13.17,0,0,0,3.8,77.02,0.78
Argentina,589012,11674,10959.857,12116,264,208.286,13032.457,258.298,242.497,268.078,5.841,4.609,1.07,0,0,0,0,0,0,0,0,25334,1587709,35.13,0.561,23067,0.51,0.475,2.1,87.96,45195777,16.177,31.9,11.198,7.441,18933.907,0.6,191.032,5.5,16.2,27.7,0,5,76.67,0.825
Armenia,46376,257,174.857,923,3,2.571,15650.468,86.73,59.009,311.484,1.012,0.868,1.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2963234,102.931,35.7,11.232,7.571,8787.58,1.8,341.01,7.11,1.5,52.1,94.043,4.2,75.09,0.755
Australia,26813,35,41.286,832,8,6.286,1051.495,1.373,1.619,32.628,0.314,0.246,0.57,0,0,0,0,0,0,0,0,47845,7124384,279.389,1.876,47864,1.877,0.001,1159.3,75.46,25499881,3.202,37.9,15.504,10.129,44648.71,0.5,107.791,5.07,13,16.5,0,3.84,83.44,0.939
Austria,35073,768,641.429,758,1,1.571,3894.231,85.273,71.219,84.162,0.111,0.174,1.33,54,5.996,267,29.646,0,0,0,0,15331,1379839,153.206,1.702,13111,1.456,0.049,20.4,36.11,9006400,106.749,44.4,19.202,13.748,45436.686,0.7,145.183,6.35,28.4,30.9,0,7.37,81.54,0.908
Azerbaijan,38658,141,132.286,569,3,2,3812.736,13.906,13.047,56.119,0.296,0.197,0.93,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,78.7,10139175,119.309,32.4,6.018,3.871,15847.419,0,559.812,7.11,0.3,42.5,83.241,4.7,73,0.757
Bahamas,3087,55,52.286,69,0,0.857,7850.008,139.861,132.959,175.462,0,2.18,1.05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,393248,39.497,34.3,8.996,5.2,27717.847,0,235.954,13.17,3.1,20.4,0,2.9,73.92,0.807
Bahrain,62484,841,719.143,216,3,1.857,36721.1,494.246,422.632,126.941,1.763,1.091,1.01,0,0,0,0,0,0,0,0,12299,1288374,757.162,7.228,11588,6.81,0.062,16.1,56.48,1701583,1935.907,32.4,2.372,1.387,43290.705,0,151.689,16.52,5.8,37.6,0,2,77.29,0.846
Bangladesh,342671,1615,1656.143,4823,21,32.857,2080.711,9.806,10.056,29.285,0.128,0.2,0.89,0,0,0,0,0,0,0,0,13360,1773069,10.766,0.081,13665,0.083,0.121,8.3,80.09,164689383,1265.036,27.5,5.098,3.262,3523.984,14.8,298.003,8.38,1,44.7,34.808,0.8,72.59,0.608
Barbados,185,1,0.714,7,0,0,643.767,3.48,2.486,24.359,0,0,0.71,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,38.89,287371,664.463,39.8,14.952,9.473,16978.068,0,170.05,13.57,1.9,14.5,88.469,5.8,79.19,0.8
Belarus,74763,211,194.429,767,6,5.857,7911.997,22.33,20.576,81.17,0.635,0.62,1.14,0,0,0,0,0,0,0,0,0,1672256,176.971,0,9530,1.009,0.02,49,16.67,9449321,46.858,40.3,14.799,9.788,17167.967,0,443.129,5.18,10.5,46.1,0,11,74.79,0.808
Belgium,95948,1153,893.857,9935,5,2.571,8278.79,99.486,77.126,857.233,0.431,0.222,1.4,74,6.385,353,30.458,0,0,0,0,46674,2783267,240.152,4.027,34120,2.944,0.026,38.2,52.78,11589616,375.564,41.8,18.571,12.849,42658.576,0.2,114.898,4.29,25.1,31.4,0,5.64,81.63,0.916
Belize,1536,8,24.429,19,0,0.143,3862.975,20.12,61.437,47.784,0,0.359,1.15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,72.22,397621,16.426,25,3.853,2.279,7824.362,0,176.957,17.11,0,0,90.083,1.3,74.62,0.708
Benin,2280,13,5.429,40,0,0,188.069,1.072,0.448,3.299,0,0,0.94,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,47.22,12123198,99.11,18.8,3.244,1.942,2064.236,49.6,235.848,0.99,0.6,12.3,11.035,0.5,61.77,0.515
Bhutan,246,0,1.714,0,0,0,318.813,0,2.222,0,0,0,0.78,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,87.5,771612,21.188,28.6,4.885,2.977,8708.597,1.5,217.066,9.75,0,0,79.807,1.7,71.78,0.612
Bolivia,128872,586,789.571,7478,31,47.429,11040.151,50.201,67.641,640.622,2.656,4.063,0.83,0,0,0,0,0,0,0,0,1684,277645,23.785,0.144,2533,0.217,0.312,3.2,84.26,11673029,10.202,25.4,6.704,4.393,6885.829,7.1,204.299,6.89,0,0,25.383,1.1,71.51,0.693
Bosnia and Herzegovina,24211,282,279,736,11,8.714,7379.569,85.954,85.04,224.335,3.353,2.656,1.16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,40.74,3280815,68.496,42.5,16.569,10.711,11713.895,0.2,329.635,10.08,30.2,47.7,97.164,3.5,77.4,0.768
Botswana,2463,0,48.143,11,0,0.286,1047.361,0,20.472,4.678,0,0.121,0.77,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,58.33,2351625,4.044,25.8,3.941,2.242,15807.374,0,237.372,4.81,5.7,34.4,0,1.8,69.59,0.717
Brazil,4419083,36820,31599.143,134106,987,795.286,20789.872,173.222,148.66,630.911,4.643,3.741,0.96,0,0,0,0,0,0,0,0,0,0,0,0,60934,0.287,0,0,69.91,212559409,25.04,33.5,8.552,5.06,14103.452,3.4,177.961,8.11,10.1,17.9,0,2.2,75.88,0.759
Brunei,145,0,0,3,0,0,331.441,0,0,6.857,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,35.19,437483,81.347,32.4,4.591,2.382,71809.251,0,201.285,12.79,2,30.9,0,2.7,75.86,0.853
Bulgaria,18390,174,136.429,739,3,5.286,2646.635,25.042,19.634,106.355,0.432,0.761,1.11,43,6.188,744,107.074,0,0,0,0,4835,476967,68.644,0.696,3646,0.525,0.037,26.7,35.19,6948445,65.18,44.7,20.801,13.272,18563.307,1.5,424.688,5.81,30.1,44.4,0,7.454,75.05,0.813
Burkina Faso,1748,15,38.857,56,0,0,83.623,0.718,1.859,2.679,0,0,0.99,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,36.11,20903278,70.151,17.6,2.409,1.358,1703.102,43.7,269.048,2.42,1.6,23.9,11.877,0.4,61.58,0.423
Burundi,472,0,0.857,1,0,0,39.695,0,0.072,0.084,0,0,0.72,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14.81,11890781,423.062,17.5,2.562,1.504,702.225,71.7,293.068,6.05,0,0,6.144,0.8,61.58,0.417
