location,total_cases,new_cases,new_cases_smoothed,total_deaths,new_deaths,new_deaths_smoothed,total_cases_per_million,new_cases_per_million,new_cases_smoothed_per_million,total_deaths_per_million,new_deaths_per_million,new_deaths_smoothed_per_million,reproduction_rate,icu_patients,icu_patients_per_million,hosp_patients,hosp_patients_per_million,weekly_icu_admissions,weekly_icu_admissions_per_million,weekly_hosp_admissions,weekly_hosp_admissions_per_million,new_tests,total_tests,total_tests_per_thousand,new_tests_per_thousand,new_tests_smoothed,new_tests_smoothed_per_thousand,positive_rate,tests_per_case,stringency_index,population,population_density,median_age,aged_65_older,aged_70_older,gdp_per_capita,extreme_poverty,cardiovasc_death_rate,diabetes_prevalence,female_smokers,male_smokers,handwashing_facilities,hospital_beds_per_thousand,life_expectancy,human_development_index
Afghanistan,37750,40,59.143,1384,2,4,969.731,1.028,1.519,35.553,0.051,0.103,0.92,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,48.15,38928341,54.422,18.6,2.581,1.337,1803.987,0,597.029,9.59,0,0,37.746,0.5,64.83,0.498
Albania,7812,158,142.143,234,2,3.714,2714.574,54.903,49.393,81.312,0.695,1.291,1.09,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,57.41,2877800,104.871,38,13.188,8.643,11803.431,1.1,304.195,10.08,7.1,51.2,0,2.89,78.57,0.785
Algeria,39847,403,449.714,1402,11,9.857,908.69,9.19,10.255,31.972,0.251,0.225,0.86,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,79.63,43851043,17.348,29.1,6.211,3.857,13913.839,0.5,278.364,6.73,0.7,30.4,83.741,1.9,76.88,0.754
Andorra,1024,19,6.714,53,0,0,13253.09,245.907,86.899,685.951,0,0,1.38,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,45.37,77265,163.755,0,0,0,0,0,109.135,7.97,29,37.8,0,0,83.73,0.858
Angola,2015,49,36.143,92,2,1.714,61.309,1.491,1.1,2.799,0.061,0.052,1.12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,79.17,32866268,23.89,16.8,2.405,1.362,5819.495,0,276.045,3.94,0,0,26.664,0,61.15,0.581
Antigua and Barbuda,94,1,0.286,3,0,0,959.889,10.212,2.918,30.635,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,97928,231.845,32.1,6.933,4.631,21490.943,0,191.511,13.17,0,0,0,3.8,77.02,0.78
Argentina,312659,6693,6297.857,6330,282,159.571,6917.881,148.089,139.346,140.057,6.24,3.531,1.11,0,0,0,0,0,0,0,0,18598,1005306,22.243,0.411,16268,0.36,0.387,2.6,87.96,45195777,16.177,31.9,11.198,7.441,18933.907,0.6,191.032,5.5,16.2,27.7,0,5,76.67,0.825
Armenia,42056,210,180.286,833,1,3.857,14192.602,70.869,60.841,281.112,0.337,1.302,0.89,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2963234,102.931,35.7,11.232,7.571,8787.58,1.8,341.01,7.11,1.5,52.1,94.043,4.2,75.09,0.755
Australia,24236,247,268.286,463,13,14.571,950.436,9.686,10.521,18.157,0.51,0.571,0.7,0,0,0,0,0,0,0,0,59882,5440495,213.354,2.348,57022,2.236,0.005,212.5,79.17,25499881,3.202,37.9,15.504,10.129,44648.71,0.5,107.791,5.07,13,16.5,0,3.84,83.44,0.939
Austria,24084,255,235,729,0,0.714,2674.098,28.313,26.093,80.942,0,0.079,1.37,20,2.221,101,11.214,0,0,0,0,10328,1048216,116.386,1.147,9314,1.034,0.025,39.6,35.19,9006400,106.749,44.4,19.202,13.748,45436.686,0.7,145.183,6.35,28.4,30.9,0,7.37,81.54,0.908
Azerbaijan,34620,146,113.714,510,1,1.857,3414.479,14.4,11.215,50.3,0.099,0.183,0.97,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,85.19,10139175,119.309,32.4,6.018,3.871,15847.419,0,559.812,7.11,0.3,42.5,83.241,4.7,73,0.757
Bahamas,1531,107,70.714,22,2,1,3893.218,272.093,179.821,55.944,5.086,2.543,1.31,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,393248,39.497,34.3,8.996,5.2,27717.847,0,235.954,13.17,3.1,20.4,0,2.9,73.92,0.807
Bahrain,47950,369,383.714,178,3,1.714,28179.642,216.857,225.504,104.608,1.763,1.007,1.01,0,0,0,0,0,0,0,0,19579,1000787,588.151,11.506,9575,5.627,0.04,25,69.44,1701583,1935.907,32.4,2.372,1.387,43290.705,0,151.689,16.52,5.8,37.6,0,2,77.29,0.846
Bangladesh,285091,2747,2656.143,3781,41,38.286,1731.083,16.68,16.128,22.958,0.249,0.232,1,0,0,0,0,0,0,0,0,14678,1396460,8.479,0.089,12965,0.079,0.205,4.9,80.09,164689383,1265.036,27.5,5.098,3.262,3523.984,14.8,298.003,8.38,1,44.7,34.808,0.8,72.59,0.608
Barbados,155,2,1.571,7,0,0,539.372,6.96,5.468,24.359,0,0,0.77,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,48.15,287371,664.463,39.8,14.952,9.473,16978.068,0,170.05,13.57,1.9,14.5,88.469,5.8,79.19,0.8
Belarus,69801,128,99.857,622,5,3.857,7386.88,13.546,10.568,65.825,0.529,0.408,1.09,0,0,0,0,0,0,0,0,0,0,0,0,8153,0.863,0.012,81.6,16.67,9449321,46.858,40.3,14.799,9.788,17167.967,0,443.129,5.18,10.5,46.1,0,11,74.79,0.808
Belgium,79479,582,547.429,9969,10,9.857,6857.777,50.217,47.234,860.167,0.863,0.851,1.02,83,7.162,334,28.819,0,0,0,0,23088,2077733,179.275,1.992,18664,1.61,0.029,34.1,58.33,11589616,375.564,41.8,18.571,12.849,42658.576,0.2,114.898,4.29,25.1,31.4,0,5.64,81.63,0.916
Belize,553,78,49,4,0,0.286,1390.772,196.167,123.233,10.06,0,0.719,1.18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,72.69,397621,16.426,25,3.853,2.279,7824.362,0,176.957,17.11,0,0,90.083,1.3,74.62,0.708
Benin,2095,32,11.571,39,0,0.143,172.809,2.64,0.954,3.217,0,0.012,0.94,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,41.67,12123198,99.11,18.8,3.244,1.942,2064.236,49.6,235.848,0.99,0.6,12.3,11.035,0.5,61.77,0.515
Bhutan,147,0,4.857,0,0,0,190.51,0,6.295,0,0,0,0.73,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,97.22,771612,21.188,28.6,4.885,2.977,8708.597,1.5,217.066,9.75,0,0,79.807,1.7,71.78,0.612
Bolivia,105050,2031,1425.571,4233,61,58,8999.378,173.991,122.125,362.631,5.226,4.969,0.93,0,0,0,0,0,0,0,0,3820,208638,17.874,0.327,3096,0.265,0.46,2.2,84.26,11673029,10.202,25.4,6.704,4.393,6885.829,7.1,204.299,6.89,0,0,25.383,1.1,71.51,0.693
Bosnia and Herzegovina,16691,340,247.143,507,12,7.714,5087.455,103.633,75.33,154.535,3.658,2.351,1.16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,59.26,3280815,68.496,42.5,16.569,10.711,11713.895,0.2,329.635,10.08,30.2,47.7,97.164,3.5,77.4,0.768
Botswana,1308,0,34.571,3,0,0.143,556.211,0,14.701,1.276,0,0.061,0.78,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,47.22,2351625,4.044,25.8,3.941,2.242,15807.374,0,237.372,4.81,5.7,34.4,0,1.8,69.59,0.717
Brazil,3456652,49298,41695.286,111100,1212,985.571,16262.051,231.926,196.158,522.677,5.702,4.637,0.98,0,0,0,0,0,0,0,0,0,0,0,0,73636,0.346,0,0,69.91,212559409,25.04,33.5,8.552,5.06,14103.452,3.4,177.961,8.11,10.1,17.9,0,2.2,75.88,0.759
Brunei,143,1,0.143,3,0,0,326.87,2.286,0.327,6.857,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,40.74,437483,81.347,32.4,4.591,2.382,71809.251,0,201.285,12.79,2,30.9,0,2.7,75.86,0.853
Bulgaria,14820,151,132.429,527,8,6.429,2132.851,21.731,19.059,75.844,1.151,0.925,0.91,60,8.635,752,108.226,0,0,0,0,3667,343230,49.397,0.528,4195,0.604,0.032,31.7,38.89,6948445,65.18,44.7,20.801,13.272,18563.307,1.5,424.688,5.81,30.1,44.4,0,7.454,75.05,0.813
Burkina Faso,1285,5,10.286,55,0,0.143,61.474,0.239,0.492,2.631,0,0.007,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,48.15,20903278,70.151,17.6,2.409,1.358,1703.102,43.7,269.048,2.42,1.6,23.9,11.877,0.4,61.58,0.423
Burundi,422,6,1.857,1,0,0,35.49,0.505,0.156,0.084,0,0,0.72,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11.11,11890781,423.062,17.5,2.562,1.504,702.225,71.7,293.068,6.05,0,0,6.144,0.8,61.58,0.417
Cambodia,273,0,0.143,0,0,0,16.329,0,0.009,0,0,0,0.25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,47.22,16718971,90.672,25.6,4.412,2.385,3645.07,0,270.892,4,2,33.7,66.229,0.8,69.82,0.582
