location,total_cases,new_cases,new_cases_smoothed,total_deaths,new_deaths,new_deaths_smoothed,total_cases_per_million,new_cases_per_million,new_cases_smoothed_per_million,total_deaths_per_million,new_deaths_per_million,new_deaths_smoothed_per_million,reproduction_rate,icu_patients,icu_patients_per_million,hosp_patients,hosp_patients_per_million,weekly_icu_admissions,weekly_icu_admissions_per_million,weekly_hosp_admissions,weekly_hosp_admissions_per_million,new_tests,total_tests,total_tests_per_thousand,new_tests_per_thousand,new_tests_smoothed,new_tests_smoothed_per_thousand,positive_rate,tests_per_case,stringency_index,population,population_density,median_age,aged_65_older,aged_70_older,gdp_per_capita,extreme_poverty,cardiovasc_death_rate,diabetes_prevalence,female_smokers,male_smokers,handwashing_facilities,hospital_beds_per_thousand,life_expectancy,human_development_index
Afghanistan,37083,37,54.571,1321,6,5,952.596,0.95,1.402,33.934,0.154,0.128,0.86,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,71.3,38928341,54.422,18.6,2.581,1.337,1803.987,0,597.029,9.59,0,0,37.746,0.5,64.83,0.498
Albania,6411,136,127.429,199,6,4.714,2227.743,47.258,44.28,69.15,2.085,1.638,1.12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,57.41,2877800,104.871,38,13.188,8.643,11803.431,1.1,304.195,10.08,7.1,51.2,0,2.89,78.57,0.785
Algeria,35160,467,527.857,1302,9,10.143,801.805,10.65,12.038,29.691,0.205,0.231,0.93,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,87.96,43851043,17.348,29.1,6.211,3.857,13913.839,0.5,278.364,6.73,0.7,30.4,83.741,1.9,76.88,0.754
Andorra,955,0,4.286,52,0,0,12360.06,0,55.468,673.008,0,0,1.25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,45.37,77265,163.755,0,0,0,0,0,109.135,7.97,29,37.8,0,0,83.73,0.858
Angola,1672,100,67.571,75,5,2.857,50.873,3.043,2.056,2.282,0.152,0.087,1.13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,79.17,32866268,23.89,16.8,2.405,1.362,5819.495,0,276.045,3.94,0,0,26.664,0,61.15,0.581
Antigua and Barbuda,92,0,0.143,3,0,0,939.466,0,1.459,30.635,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,97928,231.845,32.1,6.933,4.631,21490.943,0,191.511,13.17,0,0,0,3.8,77.02,0.78
Argentina,246499,4688,6368.571,4606,83,136.857,5454.027,103.727,140.911,101.912,1.836,3.028,1.13,0,0,0,0,0,0,0,0,10223,835328,18.482,0.226,15946,0.353,0.399,2.5,87.96,45195777,16.177,31.9,11.198,7.441,18933.907,0.6,191.032,5.5,16.2,27.7,0,5,76.67,0.825
Armenia,40410,225,194.286,791,6,5.286,13637.128,75.931,65.565,266.938,2.025,1.784,0.81,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2963234,102.931,35.7,11.232,7.571,8787.58,1.8,341.01,7.11,1.5,52.1,94.043,4.2,75.09,0.755
Australia,21397,313,439.857,313,18,13.143,839.102,12.275,17.249,12.275,0.706,0.515,0.88,0,0,0,0,0,0,0,0,93191,4857414,190.488,3.655,73005,2.863,0.006,166,79.17,25499881,3.202,37.9,15.504,10.129,44648.71,0.5,107.791,5.07,13,16.5,0,3.84,83.44,0.939
Austria,22033,114,104.143,721,0,0.429,2446.371,12.658,11.563,80.054,0,0.048,1.13,22,2.443,99,10.992,0,0,0,0,6629,961868,106.798,0.736,7347,0.816,0.014,70.5,35.19,9006400,106.749,44.4,19.202,13.748,45436.686,0.7,145.183,6.35,28.4,30.9,0,7.37,81.54,0.908
Azerbaijan,33568,87,160.714,490,2,4,3310.723,8.581,15.851,48.327,0.197,0.395,0.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,93.52,10139175,119.309,32.4,6.018,3.871,15847.419,0,559.812,7.11,0.3,42.5,83.241,4.7,73,0.757
Bahamas,898,20,35.714,15,1,0.143,2283.546,50.858,90.819,38.144,2.543,0.363,1.21,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,393248,39.497,34.3,8.996,5.2,27717.847,0,235.954,13.17,3.1,20.4,0,2.9,73.92,0.807
Bahrain,44011,382,353.571,162,1,2.143,25864.739,224.497,207.79,95.205,0.588,1.259,1.01,0,0,0,0,0,0,0,0,6831,892926,524.762,4.014,7133,4.192,0.05,20.2,69.44,1701583,1935.907,32.4,2.372,1.387,43290.705,0,151.689,16.52,5.8,37.6,0,2,77.29,0.846
Bangladesh,257600,2487,2407.714,3399,34,35,1564.157,15.101,14.62,20.639,0.206,0.213,1.06,0,0,0,0,0,0,0,0,10759,1263282,7.671,0.065,10146,0.062,0.237,4.2,80.09,164689383,1265.036,27.5,5.098,3.262,3523.984,14.8,298.003,8.38,1,44.7,34.808,0.8,72.59,0.608
Barbados,142,4,1.429,7,0,0,494.135,13.919,4.971,24.359,0,0,0.69,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,48.15,287371,664.463,39.8,14.952,9.473,16978.068,0,170.05,13.57,1.9,14.5,88.469,5.8,79.19,0.8
Belarus,68850,112,111.857,587,2,2.857,7286.238,11.853,11.838,62.121,0.212,0.302,0.91,0,0,0,0,0,0,0,0,0,0,0,0,6840,0.724,0.016,61.1,16.67,9449321,46.858,40.3,14.799,9.788,17167.967,0,443.129,5.18,10.5,46.1,0,11,74.79,0.808
Belgium,74152,751,614.714,9872,2,3.857,6398.141,64.799,53.04,851.797,0.173,0.333,1.19,69,5.954,285,24.591,0,0,191.212,16.499,9956,1882321,162.414,0.859,20186,1.742,0.03,32.8,64.81,11589616,375.564,41.8,18.571,12.849,42658.576,0.2,114.898,4.29,25.1,31.4,0,5.64,81.63,0.916
Belize,153,7,13.714,2,0,0,384.789,17.605,34.491,5.03,0,0,1.19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,72.69,397621,16.426,25,3.853,2.279,7824.362,0,176.957,17.11,0,0,90.083,1.3,74.62,0.708
Benin,1936,0,18.714,38,0,0.286,159.694,0,1.544,3.134,0,0.024,0.94,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,41.67,12123198,99.11,18.8,3.244,1.942,2064.236,49.6,235.848,0.99,0.6,12.3,11.035,0.5,61.77,0.515
Bhutan,110,2,1.143,0,0,0,142.559,2.592,1.481,0,0,0,0.67,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,62.96,771612,21.188,28.6,4.885,2.977,8708.597,1.5,217.066,9.75,0,0,79.807,1.7,71.78,0.612
Bolivia,89999,944,1406.571,3640,53,69.571,7709.995,80.87,120.498,311.83,4.54,5.96,0.97,0,0,0,0,0,0,0,0,2167,176308,15.104,0.186,2769,0.237,0.508,2,84.26,11673029,10.202,25.4,6.704,4.393,6885.829,7.1,204.299,6.89,0,0,25.383,1.1,71.51,0.693
Bosnia and Herzegovina,13687,0,198.714,394,0,6,4171.829,0,60.569,120.092,0,1.829,1.16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,59.26,3280815,68.496,42.5,16.569,10.711,11713.895,0.2,329.635,10.08,30.2,47.7,97.164,3.5,77.4,0.768
Botswana,804,0,0,2,0,0,341.891,0,0,0.85,0,0,0.8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,56.94,2351625,4.044,25.8,3.941,2.242,15807.374,0,237.372,4.81,5.7,34.4,0,1.8,69.59,0.717
Brazil,3035422,23010,43106.429,101049,572,992.143,14280.346,108.252,202.797,475.392,2.691,4.668,1.01,0,0,0,0,0,0,0,0,0,0,0,0,77580,0.365,0,0,72.69,212559409,25.04,33.5,8.552,5.06,14103.452,3.4,177.961,8.11,10.1,17.9,0,2.2,75.88,0.759
Brunei,142,0,0.143,3,0,0,324.584,0,0.327,6.857,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,39.81,437483,81.347,32.4,4.591,2.382,71809.251,0,201.285,12.79,2,30.9,0,2.7,75.86,0.853
Bulgaria,13396,53,205.857,447,2,8.429,1927.913,7.628,29.626,64.331,0.288,1.213,0.89,54,7.772,849,122.186,0,0,0,0,3612,303536,43.684,0.52,4435,0.638,0.046,21.5,38.89,6948445,65.18,44.7,20.801,13.272,18563.307,1.5,424.688,5.81,30.1,44.4,0,7.454,75.05,0.813
Burkina Faso,1175,0,4.571,54,0,0.143,56.211,0,0.219,2.583,0,0.007,0.99,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,48.15,20903278,70.151,17.6,2.409,1.358,1703.102,43.7,269.048,2.42,1.6,23.9,11.877,0.4,61.58,0.423
Burundi,408,3,1.857,1,0,0,34.312,0.252,0.156,0.084,0,0,0.69,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11.11,11890781,423.062,17.5,2.562,1.504,702.225,71.7,293.068,6.05,0,0,6.144,0.8,61.58,0.417
Cambodia,251,3,1.571,0,0,0,15.013,0.179,0.094,0,0,0,0.36,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,47.22,16718971,90.672,25.6,4.412,2.385,3645.07,0,270.892,4,2,33.7,66.229,0.8,69.82,0.582
Cameroon,18042,0,112.429,395,0,0.571,679.654,0,4.235,14.88,0,0.022,1.01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,60.19,26545864,50.885,18.8,3.165,1.919,3364.926,23.8,244.661,7.2,0,0,2.735,1.3,59.29,0.556
Canada,121367,219,371.286,9028,4,5.429,3215.688,5.803,9.837,239.202,0.106,0.144,1,0,0,0,0,0,0,0,0,43772,4447810,117.847,1.16,43479,1.152,0.009,117.1,67.13,37742157,4.037,41.4,16.984,10.797,44017.591,0.5,105.599,7.37,12,16.6,0,2.5,82.43,0.926
Cape Verde,2858,23,44.429,32,0,1.143,5140.399,41.368,79.909,57.555,0,2.056,1.08,0,0,0,0,0,0,0,0,167,0,0,0.3,325,0.585,0.137,7.3,65.28,555988,135.58,25.7,4.46,3.437,6222.554,0,182.219,2.42,2.1,16.5,0,2.1,72.98,0.654
Central African Republic,4641,0,3.857,60,1,0.143,960.917,0,0.799,12.423,0.207,0.03,0.61,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,54.63,4829764,7.479,18.3,3.655,2.251,661.24,0,435.727,6.1,0,0,16.603,1,53.28,0.367
Chad,944,2,1.143,76,0,0.143,57.47,0.122,0.07,4.627,0,0.009,0.89,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,64.81,16425859,11.833,16.7,2.486,1.446,1768.153,38.4,280.995,6.1,0,0,5.818,0,54.24,0.404
Chile,373056,2033,1903.571,10077,66,67,19515.166,106.35,99.579,527.144,3.453,3.505,0.94,0,0,0,0,0,0,0,0,28460,1833332,95.905,1.489,24009,1.256,0.079,12.6,87.5,19116209,24.282,35.4,11.087,6.938,22767.037,1.3,127.993,8.46,34.2,41.5,0,2.11,80.18,0.843
China,88793,121,115.429,4686,5,2.429,61.691,0.084,0.08,3.256,0.003,0.002,0.8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,78.24,1439323774,147.674,38.7,10.641,5.929,15308.712,0.7,261.899,9.74,1.9,48.4,0,4.34,76.91,0.752
Colombia,387481,10611,9975.714,12842,302,313.143,7615.154,208.538,196.052,252.383,5.935,6.154,1.1,0,0,0,0,0,0,0,0,31743,1909111,37.52,0.624,37388,0.735,0,0,87.04,50882884,44.223,32.2,7.646,4.312,13254.949,4.5,124.24,7.44,4.7,13.5,65.386,1.71,77.29,0.747
Comoros,399,0,1.857,7,0,0,458.834,0,2.136,8.05,0,0,0.66,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,869595,437.352,20.4,2.963,1.726,1413.89,18.1,261.516,11.88,4.4,23.6,15.574,2.2,64.32,0.503
Congo,3664,0,66.286,58,0,0.571,663.998,0,12.012,10.511,0,0.104,0.63,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,67.59,5518092,15.405,19,3.402,2.063,4881.406,37,344.094,7.2,1.7,52.3,47.964,0,64.57,0.606
Costa Rica,23286,484,615.857,235,7,10.429,4571.158,95.012,120.896,46.132,1.374,2.047,1.14,0,0,0,0,0,0,0,0,1405,92168,18.093,0.276,1670,0.328,0,0,68.52,5094114,96.079,33.6,9.468,5.694,15524.995,1.3,137.973,8.78,6.4,17.4,83.841,1.13,80.28,0.794
Cote d'Ivoire,16715,95,76.143,105,1,0.429,633.665,3.601,2.887,3.981,0.038,0.016,0.88,0,0,0,0,0,0,0,0,2109,108862,4.127,0.08,882,0.033,0.086,11.6,31.94,26378275,76.399,18.7,2.933,1.582,3601.006,28.2,303.74,2.42,0,0,19.351,0,57.78,0.492
Croatia,5604,61,49.143,157,0,1.143,1365.075,14.859,11.971,38.244,0,0.278,1.25,0,0,121,29.474,0,0,64.456,15.701,727,128132,31.212,0.177,973,0.237,0.051,19.8,35.19,4105268,73.726,44,19.724,13.053,22669.797,0.7,253.782,5.59,34.3,39.9,0,5.54,78.49,0.831
Cuba,2953,65,43.857,88,0,0.143,260.713,5.739,3.872,7.769,0,0.013,1.7,0,0,0,0,0,0,0,0,4267,301598,26.627,0.377,3875,0.342,0.011,88.4,75,11326616,110.408,43.1,14.738,9.719,0,0,190.968,8.27,17.1,53.3,85.198,5.2,78.8,0.777
Cyprus,1242,9,13.143,19,0,0,1417.972,10.275,15.005,21.692,0,0,1.27,0,0,0,0,1,1.142,4,4.567,2919,232960,265.967,3.333,3280,3.745,0.004,249.6,47.22,875899,127.657,37.3,13.416,8.563,32415.132,0,141.171,9.24,19.6,52.7,0,3.4,80.98,0.869
Czechia,18353,118,221.857,390,1,0.857,1713.795,11.019,20.717,36.418,0.093,0.08,1.06,17,1.587,107,9.992,29.161,2.723,176.978,16.526,2928,755274,70.527,0.273,6873,0.642,0.032,31,36.11,10708982,137.176,43.3,19.027,11.58,32605.906,0,227.485,6.82,30.5,38.3,0,6.63,79.38,0.888
Democratic Republic of Congo,9454,18,48.429,224,6,1.286,105.559,0.201,0.541,2.501,0.067,0.014,1.05,0,0,0,0,0,0,0,0,267,0,0,0.003,378,0.004,0.128,7.8,59.26,89561404,35.879,17,3.02,1.745,808.133,77.1,318.949,6.1,0,0,4.472,0,60.68,0.457
Denmark,14759,8,104.429,617,0,0.286,2548.081,1.381,18.029,106.523,0,0.049,1.35,2,0.345,20,3.453,0,0,31.924,5.511,20937,1740473,300.485,3.615,24188,4.176,0.004,231.6,50.93,5792203,136.52,42.3,19.677,12.325,46682.515,0.2,114.767,6.41,19.3,18.8,0,2.5,80.9,0.929
