location,total_cases,new_cases,new_cases_smoothed,total_deaths,new_deaths,new_deaths_smoothed,total_cases_per_million,new_cases_per_million,new_cases_smoothed_per_million,total_deaths_per_million,new_deaths_per_million,new_deaths_smoothed_per_million,reproduction_rate,icu_patients,icu_patients_per_million,hosp_patients,hosp_patients_per_million,weekly_icu_admissions,weekly_icu_admissions_per_million,weekly_hosp_admissions,weekly_hosp_admissions_per_million,new_tests,total_tests,total_tests_per_thousand,new_tests_per_thousand,new_tests_smoothed,new_tests_smoothed_per_thousand,positive_rate,tests_per_case,stringency_index,population,population_density,median_age,aged_65_older,aged_70_older,gdp_per_capita,extreme_poverty,cardiovasc_death_rate,diabetes_prevalence,female_smokers,male_smokers,handwashing_facilities,hospital_beds_per_thousand,life_expectancy,human_development_index
Afghanistan,38243,50,20,1410,3,1.143,982.395,1.284,0.514,36.22,0.077,0.029,0.95,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,21.3,38928341,54.422,18.6,2.581,1.337,1803.987,0,597.029,9.59,0,0,37.746,0.5,64.83,0.498
Albania,9728,122,114.429,296,6,4.714,3380.36,42.393,39.763,102.856,2.085,1.638,0.94,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,54.63,2877800,104.871,38,13.188,8.643,11803.431,1.1,304.195,10.08,7.1,51.2,0,2.89,78.57,0.785
Algeria,45158,325,362.714,1523,5,8.286,1029.804,7.411,8.272,34.731,0.114,0.189,0.85,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,75.93,43851043,17.348,29.1,6.211,3.857,13913.839,0.5,278.364,6.73,0.7,30.4,83.741,1.9,76.88,0.754
Andorra,1199,15,14.429,53,0,0,15518.022,194.137,186.741,685.951,0,0,1.45,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,45.37,77265,163.755,0,0,0,0,0,109.135,7.97,29,37.8,0,0,83.73,0.858
Angola,2777,48,63.571,112,3,1.286,84.494,1.46,1.934,3.408,0.091,0.039,1.13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,81.02,32866268,23.89,16.8,2.405,1.362,5819.495,0,276.045,3.94,0,0,26.664,0,61.15,0.581
Antigua and Barbuda,94,0,0,3,0,0,959.889,0,0,30.635,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,97928,231.845,32.1,6.933,4.631,21490.943,0,191.511,13.17,0,0,0,3.8,77.02,0.78
Argentina,439172,10933,9854.857,9118,199,182.714,9717.103,241.903,218.048,201.745,4.403,4.043,1.12,0,0,0,0,0,0,0,0,22328,1273894,28.186,0.494,20253,0.448,0.487,2.1,87.96,45195777,16.177,31.9,11.198,7.441,18933.907,0.6,191.032,5.5,16.2,27.7,0,5,76.67,0.825
Armenia,44075,197,144,884,3,3.286,14873.952,66.481,48.596,298.323,1.012,1.109,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2963234,102.931,35.7,11.232,7.571,8787.58,1.8,341.01,7.11,1.5,52.1,94.043,4.2,75.09,0.755
Australia,26049,126,103.857,678,15,15.143,1021.534,4.941,4.073,26.588,0.588,0.594,0.63,0,0,0,0,0,0,0,0,63998,6319795,247.836,2.51,61912,2.428,0.002,596.1,75.46,25499881,3.202,37.9,15.504,10.129,44648.71,0.5,107.791,5.07,13,16.5,0,3.84,83.44,0.939
Austria,27969,327,276.571,734,0,0.143,3105.458,36.308,30.708,81.498,0,0.016,1.18,30,3.331,127,14.101,0,0,0,0,17441,1210568,134.412,1.937,13053,1.449,0.021,47.2,35.19,9006400,106.749,44.4,19.202,13.748,45436.686,0.7,145.183,6.35,28.4,30.9,0,7.37,81.54,0.908
