location,total_cases,new_cases,new_cases_smoothed,total_deaths,new_deaths,new_deaths_smoothed,total_cases_per_million,new_cases_per_million,new_cases_smoothed_per_million,total_deaths_per_million,new_deaths_per_million,new_deaths_smoothed_per_million,reproduction_rate,icu_patients,icu_patients_per_million,hosp_patients,hosp_patients_per_million,weekly_icu_admissions,weekly_icu_admissions_per_million,weekly_hosp_admissions,weekly_hosp_admissions_per_million,new_tests,total_tests,total_tests_per_thousand,new_tests_per_thousand,new_tests_smoothed,new_tests_smoothed_per_thousand,positive_rate,tests_per_case,stringency_index,population,population_density,median_age,aged_65_older,aged_70_older,gdp_per_capita,extreme_poverty,cardiovasc_death_rate,diabetes_prevalence,female_smokers,male_smokers,handwashing_facilities,hospital_beds_per_thousand,life_expectancy,human_development_index
Afghanistan,38606,34,43.143,1421,0,1.571,991.72,0.873,1.108,36.503,0,0.04,1.01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,21.3,38928341,54.422,18.6,2.581,1.337,1803.987,0,597.029,9.59,0,0,37.746,0.5,64.83,0.498
Albania,11021,161,150.571,327,3,3,3829.662,55.946,52.322,113.628,1.042,1.042,1.09,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,54.63,2877800,104.871,38,13.188,8.643,11803.431,1.1,304.195,10.08,7.1,51.2,0,2.89,78.57,0.785
Algeria,47752,264,282.714,1599,8,8.571,1088.959,6.02,6.447,36.464,0.182,0.195,0.84,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,75.93,43851043,17.348,29.1,6.211,3.857,13913.839,0.5,278.364,6.73,0.7,30.4,83.741,1.9,76.88,0.754
Andorra,1344,43,18.429,53,0,0,17394.681,556.526,238.511,685.951,0,0,1.49,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,45.37,77265,163.755,0,0,0,0,0,109.135,7.97,29,37.8,0,0,83.73,0.858
Angola,3279,62,57.571,131,1,2.286,99.768,1.886,1.752,3.986,0.03,0.07,1.13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,81.02,32866268,23.89,16.8,2.405,1.362,5819.495,0,276.045,3.94,0,0,26.664,0,61.15,0.581
Antigua and Barbuda,95,0,0,3,0,0,970.1,0,0,30.635,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,97928,231.845,32.1,6.933,4.631,21490.943,0,191.511,13.17,0,0,0,3.8,77.02,0.78
Argentina,535705,11507,10546.143,11148,241,217.857,11852.988,254.603,233.344,246.66,5.332,4.82,1.08,0,0,0,0,0,0,0,0,27131,1478942,32.723,0.6,22656,0.501,0.465,2.1,87.96,45195777,16.177,31.9,11.198,7.441,18933.907,0.6,191.032,5.5,16.2,27.7,0,5,76.67,0.825
Armenia,45503,177,148.857,909,3,2.571,15355.858,59.732,50.235,306.759,1.012,0.868,1.11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2963234,102.931,35.7,11.232,7.571,8787.58,1.8,341.01,7.11,1.5,52.1,94.043,4.2,75.09,0.755
Australia,26607,43,57.143,803,6,7.857,1043.417,1.686,2.241,31.49,0.235,0.308,0.58,0,0,0,0,0,0,0,0,0,0,0,0,60764,2.383,0.001,1063.4,75.46,25499881,3.202,37.9,15.504,10.129,44648.71,0.5,107.791,5.07,13,16.5,0,3.84,83.44,0.939
Austria,31827,580,442.571,750,2,2.143,3533.82,64.399,49.14,83.274,0.222,0.238,1.43,41,4.552,163,18.098,0,0,0,0,13789,1316819,146.209,1.531,11476,1.274,0.039,25.9,36.11,9006400,106.749,44.4,19.202,13.748,45436.686,0.7,145.183,6.35,28.4,30.9,0,7.37,81.54,0.908
Azerbaijan,38037,163,143.714,557,1,2,3751.489,16.076,14.174,54.935,0.099,0.197,0.98,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,82.41,10139175,119.309,32.4,6.018,3.871,15847.419,0,559.812,7.11,0.3,42.5,83.241,4.7,73,0.757
Bahamas,2814,93,61.143,65,2,2.143,7155.79,236.492,155.482,165.29,5.086,5.449,1.15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,393248,39.497,34.3,8.996,5.2,27717.847,0,235.954,13.17,3.1,20.4,0,2.9,73.92,0.807
Bahrain,58839,632,677.714,208,1,1.857,34578.977,371.419,398.285,122.239,0.588,1.091,1.04,0,0,0,0,0,0,0,0,0,1230227,722.99,0,12809,7.528,0.053,18.9,60.19,1701583,1935.907,32.4,2.372,1.387,43290.705,0,151.689,16.52,5.8,37.6,0,2,77.29,0.846
Bangladesh,334762,1792,1878.143,4668,34,36.571,2032.687,10.881,11.404,28.344,0.206,0.222,0.87,0,0,0,0,0,0,0,0,14747,1707721,10.369,0.09,14235,0.086,0.132,7.6,80.09,164689383,1265.036,27.5,5.098,3.262,3523.984,14.8,298.003,8.38,1,44.7,34.808,0.8,72.59,0.608
Barbados,180,0,0.286,7,0,0,626.368,0,0.994,24.359,0,0,0.7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,38.89,287371,664.463,39.8,14.952,9.473,16978.068,0,170.05,13.57,1.9,14.5,88.469,5.8,79.19,0.8
Belarus,73784,193,185.571,738,6,5.286,7808.392,20.425,19.639,78.101,0.635,0.559,1.12,0,0,0,0,0,0,0,0,0,0,0,0,9525,1.008,0.019,51.3,16.67,9449321,46.858,40.3,14.799,9.788,17167.967,0,443.129,5.18,10.5,46.1,0,11,74.79,0.808
Belgium,91537,969,623.286,9919,2,2.571,7898.191,83.609,53.78,855.852,0.173,0.222,1.32,67,5.781,254,21.916,0,0,0,0,38042,2618702,225.952,3.282,28325,2.444,0.022,45.4,52.78,11589616,375.564,41.8,18.571,12.849,42658.576,0.2,114.898,4.29,25.1,31.4,0,5.64,81.63,0.916
Belize,1435,70,40.429,19,1,0.571,3608.964,176.047,101.676,47.784,2.515,1.437,1.15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,72.22,397621,16.426,25,3.853,2.279,7824.362,0,176.957,17.11,0,0,90.083,1.3,74.62,0.708
