location,total_cases,new_cases,new_cases_smoothed,total_deaths,new_deaths,new_deaths_smoothed,total_cases_per_million,new_cases_per_million,new_cases_smoothed_per_million,total_deaths_per_million,new_deaths_per_million,new_deaths_smoothed_per_million,reproduction_rate,icu_patients,icu_patients_per_million,hosp_patients,hosp_patients_per_million,weekly_icu_admissions,weekly_icu_admissions_per_million,weekly_hosp_admissions,weekly_hosp_admissions_per_million,new_tests,total_tests,total_tests_per_thousand,new_tests_per_thousand,new_tests_smoothed,new_tests_smoothed_per_thousand,positive_rate,tests_per_case,stringency_index,population,population_density,median_age,aged_65_older,aged_70_older,gdp_per_capita,extreme_poverty,cardiovasc_death_rate,diabetes_prevalence,female_smokers,male_smokers,handwashing_facilities,hospital_beds_per_thousand,life_expectancy,human_development_index
Afghanistan,38544,24,43,1421,2,1.571,990.127,0.617,1.105,36.503,0.051,0.04,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,21.3,38928341,54.422,18.6,2.581,1.337,1803.987,0,597.029,9.59,0,0,37.746,0.5,64.83,0.498
Albania,10704,151,139.429,322,1,3.714,3719.508,52.471,48.45,111.891,0.347,1.291,1.09,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,54.63,2877800,104.871,38,13.188,8.643,11803.431,1.1,304.195,10.08,7.1,51.2,0,2.89,78.57,0.785
Algeria,47216,278,294,1581,10,8.286,1076.736,6.34,6.705,36.054,0.228,0.189,0.85,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,75.93,43851043,17.348,29.1,6.211,3.857,13913.839,0.5,278.364,6.73,0.7,30.4,83.741,1.9,76.88,0.754
Andorra,1301,40,14.571,53,0,0,16838.154,517.699,188.59,685.951,0,0,1.48,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,45.37,77265,163.755,0,0,0,0,0,109.135,7.97,29,37.8,0,0,83.73,0.858
Angola,3092,59,45,126,2,2,94.078,1.795,1.369,3.834,0.061,0.061,1.13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,81.02,32866268,23.89,16.8,2.405,1.362,5819.495,0,276.045,3.94,0,0,26.664,0,61.15,0.581
Antigua and Barbuda,95,0,0.143,3,0,0,970.1,0,1.459,30.635,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,97928,231.845,32.1,6.933,4.631,21490.943,0,191.511,13.17,0,0,0,3.8,77.02,0.78
Argentina,512293,12259,10445.857,10658,253,220,11334.975,271.242,231.125,235.818,5.598,4.868,1.09,0,0,0,0,0,0,0,0,26450,1426243,31.557,0.585,21764,0.482,0.48,2.1,87.96,45195777,16.177,31.9,11.198,7.441,18933.907,0.6,191.032,5.5,16.2,27.7,0,5,76.67,0.825
Armenia,45152,199,153.857,905,2,3,15237.406,67.156,51.922,305.41,0.675,1.012,1.08,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2963234,102.931,35.7,11.232,7.571,8787.58,1.8,341.01,7.11,1.5,52.1,94.043,4.2,75.09,0.755
Australia,26524,59,67.857,788,7,15.714,1040.162,2.314,2.661,30.902,0.275,0.616,0.59,0,0,0,0,0,0,0,0,58936,6789333,266.25,2.311,67077,2.63,0.001,988.5,75.46,25499881,3.202,37.9,15.504,10.129,44648.71,0.5,107.791,5.07,13,16.5,0,3.84,83.44,0.939
Austria,30583,502,373.429,747,0,1.857,3395.696,55.738,41.463,82.941,0,0.206,1.41,36,3.997,161,17.876,0,0,0,0,11582,1288059,143.016,1.286,11070,1.229,0.034,29.6,36.11,9006400,106.749,44.4,19.202,13.748,45436.686,0.7,145.183,6.35,28.4,30.9,0,7.37,81.54,0.908
Azerbaijan,37732,175,142.857,555,3,2.429,3721.407,17.26,14.09,54.738,0.296,0.24,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,82.41,10139175,119.309,32.4,6.018,3.871,15847.419,0,559.812,7.11,0.3,42.5,83.241,4.7,73,0.757
Bahamas,2721,136,54.857,63,4,1.857,6919.298,345.838,139.498,160.204,10.172,4.723,1.17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,393248,39.497,34.3,8.996,5.2,27717.847,0,235.954,13.17,3.1,20.4,0,2.9,73.92,0.807
Bahrain,57450,672,663.286,203,1,1.857,33762.679,394.926,389.805,119.301,0.588,1.091,1.04,0,0,0,0,0,0,0,0,12337,1207260,709.492,7.25,12632,7.424,0.053,19,60.19,1701583,1935.907,32.4,2.372,1.387,43290.705,0,151.689,16.52,5.8,37.6,0,2,77.29,0.846
Bangladesh,331078,1827,1935.714,4593,41,34.571,2010.318,11.094,11.754,27.889,0.249,0.21,0.88,0,0,0,0,0,0,0,0,14755,1677415,10.185,0.09,13834,0.084,0.14,7.1,80.09,164689383,1265.036,27.5,5.098,3.262,3523.984,14.8,298.003,8.38,1,44.7,34.808,0.8,72.59,0.608
Barbados,180,0,0.571,7,0,0,626.368,0,1.988,24.359,0,0,0.7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,38.89,287371,664.463,39.8,14.952,9.473,16978.068,0,170.05,13.57,1.9,14.5,88.469,5.8,79.19,0.8
Belarus,73402,194,180.143,726,5,5,7767.966,20.531,19.064,76.831,0.529,0.529,1.11,0,0,0,0,0,0,0,0,0,1605547,169.911,0,8727,0.924,0.021,48.4,16.67,9449321,46.858,40.3,14.799,9.788,17167.967,0,443.129,5.18,10.5,46.1,0,11,74.79,0.808
Belgium,89691,550,540,9917,5,2.714,7738.91,47.456,46.593,855.68,0.431,0.234,1.25,60,5.177,250,21.571,0,0,0,0,35047,2544428,219.544,3.024,24943,2.152,0.022,46.2,52.78,11589616,375.564,41.8,18.571,12.849,42658.576,0.2,114.898,4.29,25.1,31.4,0,5.64,81.63,0.916
Belize,1365,4,37.714,18,2,0.714,3432.917,10.06,94.85,45.269,5.03,1.796,1.16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,72.22,397621,16.426,25,3.853,2.279,7824.362,0,176.957,17.11,0,0,90.083,1.3,74.62,0.708
Benin,2242,29,6.857,40,0,0,184.935,2.392,0.566,3.299,0,0,0.94,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,41.67,12123198,99.11,18.8,3.244,1.942,2064.236,49.6,235.848,0.99,0.6,12.3,11.035,0.5,61.77,0.515
Bhutan,234,0,1,0,0,0,303.261,0,1.296,0,0,0,0.76,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,89.35,771612,21.188,28.6,4.885,2.977,8708.597,1.5,217.066,9.75,0,0,79.807,1.7,71.78,0.612
Bolivia,123345,1037,773.857,7146,49,277.571,10566.666,88.837,66.294,612.18,4.198,23.779,0.86,0,0,0,0,0,0,0,0,2691,259916,22.266,0.231,2442,0.209,0.317,3.2,84.26,11673029,10.202,25.4,6.704,4.393,6885.829,7.1,204.299,6.89,0,0,25.383,1.1,71.51,0.693
Bosnia and Herzegovina,22258,297,248.714,675,6,6.857,6784.29,90.526,75.809,205.742,1.829,2.09,1.16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,40.74,3280815,68.496,42.5,16.569,10.711,11713.895,0.2,329.635,10.08,30.2,47.7,97.164,3.5,77.4,0.768
Botswana,2126,0,57.429,9,0,0.429,904.056,0,24.421,3.827,0,0.182,0.78,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,52.78,2351625,4.044,25.8,3.941,2.242,15807.374,0,237.372,4.81,5.7,34.4,0,1.8,69.59,0.717
Brazil,4197889,35816,28574.857,128539,1075,679.857,19749.25,168.499,134.432,604.72,5.057,3.198,0.94,0,0,0,0,0,0,0,0,0,0,0,0,60168,0.283,0,0,69.91,212559409,25.04,33.5,8.552,5.06,14103.452,3.4,177.961,8.11,10.1,17.9,0,2.2,75.88,0.759
Brunei,145,0,0.143,3,0,0,331.441,0,0.327,6.857,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,37.96,437483,81.347,32.4,4.591,2.382,71809.251,0,201.285,12.79,2,30.9,0,2.7,75.86,0.853
