location,total_cases,new_cases,new_cases_smoothed,total_deaths,new_deaths,new_deaths_smoothed,total_cases_per_million,new_cases_per_million,new_cases_smoothed_per_million,total_deaths_per_million,new_deaths_per_million,new_deaths_smoothed_per_million,reproduction_rate,icu_patients,icu_patients_per_million,hosp_patients,hosp_patients_per_million,weekly_icu_admissions,weekly_icu_admissions_per_million,weekly_hosp_admissions,weekly_hosp_admissions_per_million,new_tests,total_tests,total_tests_per_thousand,new_tests_per_thousand,new_tests_smoothed,new_tests_smoothed_per_thousand,positive_rate,tests_per_case,stringency_index,population,population_density,median_age,aged_65_older,aged_70_older,gdp_per_capita,extreme_poverty,cardiovasc_death_rate,diabetes_prevalence,female_smokers,male_smokers,handwashing_facilities,hospital_beds_per_thousand,life_expectancy,human_development_index
Afghanistan,38872,17,42.857,1438,0,2.429,998.553,0.437,1.101,36.94,0,0.062,1.02,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,21.3,38928341,54.422,18.6,2.581,1.337,1803.987,0,597.029,9.59,0,0,37.746,0.5,64.83,0.498
Albania,11948,132,155.429,347,4,3.286,4151.783,45.868,54.01,120.578,1.39,1.142,0.98,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,54.63,2877800,104.871,38,13.188,8.643,11803.431,1.1,304.195,10.08,7.1,51.2,0,2.89,78.57,0.785
Algeria,49194,228,243.714,1654,9,9,1121.843,5.199,5.558,37.719,0.205,0.205,0.83,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,75.93,43851043,17.348,29.1,6.211,3.857,13913.839,0.5,278.364,6.73,0.7,30.4,83.741,1.9,76.88,0.754
Andorra,1483,0,26,53,0,0,19193.684,0,336.504,685.951,0,0,1.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,45.37,77265,163.755,0,0,0,0,0,109.135,7.97,29,37.8,0,0,83.73,0.858
Angola,3789,114,81.714,144,1,2,115.285,3.469,2.486,4.381,0.03,0.061,1.13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,75,32866268,23.89,16.8,2.405,1.362,5819.495,0,276.045,3.94,0,0,26.664,0,61.15,0.581
Antigua and Barbuda,95,0,0,3,0,0,970.1,0,0,30.635,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,97928,231.845,32.1,6.933,4.631,21490.943,0,191.511,13.17,0,0,0,3.8,77.02,0.78
Argentina,601713,12701,11073.571,12460,344,221.857,13313.478,281.022,245.013,275.689,7.611,4.909,1.06,0,0,0,0,0,0,0,0,26184,1613893,35.709,0.579,23155,0.512,0.478,2.1,87.96,45195777,16.177,31.9,11.198,7.441,18933.907,0.6,191.032,5.5,16.2,27.7,0,5,76.67,0.825
Armenia,46671,295,192.143,925,2,2.714,15750.022,99.553,64.842,312.159,0.675,0.916,1.22,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2963234,102.931,35.7,11.232,7.571,8787.58,1.8,341.01,7.11,1.5,52.1,94.043,4.2,75.09,0.755
Australia,26861,48,42.429,837,5,5.714,1053.377,1.882,1.664,32.824,0.196,0.224,0.57,0,0,0,0,0,0,0,0,54357,7178741,281.521,2.132,47044,1.845,0.001,1108.8,75.46,25499881,3.202,37.9,15.504,10.129,44648.71,0.5,107.791,5.07,13,16.5,0,3.84,83.44,0.939
Austria,35853,780,658,758,0,1.429,3980.836,86.605,73.059,84.162,0,0.159,1.31,55,6.107,264,29.312,0,0,0,0,0,0,0,0,13410,1.489,0.049,20.4,37.04,9006400,106.749,44.4,19.202,13.748,45436.686,0.7,145.183,6.35,28.4,30.9,0,7.37,81.54,0.908
Azerbaijan,38777,119,129,571,2,2.143,3824.473,11.737,12.723,56.316,0.197,0.211,0.93,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,78.7,10139175,119.309,32.4,6.018,3.871,15847.419,0,559.812,7.11,0.3,42.5,83.241,4.7,73,0.757
Bahamas,3177,90,65.143,69,0,0.857,8078.871,228.863,165.653,175.462,0,2.18,1.08,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,393248,39.497,34.3,8.996,5.2,27717.847,0,235.954,13.17,3.1,20.4,0,2.9,73.92,0.807
Bahrain,63189,705,711.714,217,1,1.429,37135.42,414.32,418.266,127.528,0.588,0.84,1.01,0,0,0,0,0,0,0,0,0,0,0,0,10861,6.383,0.066,15.3,63.89,1701583,1935.907,32.4,2.372,1.387,43290.705,0,151.689,16.52,5.8,37.6,0,2,77.29,0.846
Bangladesh,344264,1593,1613.429,4859,36,32.143,2090.384,9.673,9.797,29.504,0.219,0.195,0.9,0,0,0,0,0,0,0,0,13673,1786742,10.849,0.083,13395,0.081,0.12,8.3,80.09,164689383,1265.036,27.5,5.098,3.262,3523.984,14.8,298.003,8.38,1,44.7,34.808,0.8,72.59,0.608
Barbados,185,0,0.714,7,0,0,643.767,0,2.486,24.359,0,0,0.68,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,38.89,287371,664.463,39.8,14.952,9.473,16978.068,0,170.05,13.57,1.9,14.5,88.469,5.8,79.19,0.8
Belarus,74987,224,199.429,771,4,5.571,7935.702,23.705,21.105,81.593,0.423,0.59,1.15,0,0,0,0,0,0,0,0,0,0,0,0,9815,1.039,0.02,49.2,16.67,9449321,46.858,40.3,14.799,9.788,17167.967,0,443.129,5.18,10.5,46.1,0,11,74.79,0.808
Belgium,97976,2028,1058.286,9936,1,2.714,8453.774,174.984,91.313,857.319,0.086,0.234,1.42,69,5.954,371,32.011,0,0,0,0,43222,2826489,243.881,3.729,35118,3.03,0.03,33.2,52.78,11589616,375.564,41.8,18.571,12.849,42658.576,0.2,114.898,4.29,25.1,31.4,0,5.64,81.63,0.916
