location,total_cases,new_cases,new_cases_smoothed,total_deaths,new_deaths,new_deaths_smoothed,total_cases_per_million,new_cases_per_million,new_cases_smoothed_per_million,total_deaths_per_million,new_deaths_per_million,new_deaths_smoothed_per_million,reproduction_rate,icu_patients,icu_patients_per_million,hosp_patients,hosp_patients_per_million,weekly_icu_admissions,weekly_icu_admissions_per_million,weekly_hosp_admissions,weekly_hosp_admissions_per_million,new_tests,total_tests,total_tests_per_thousand,new_tests_per_thousand,new_tests_smoothed,new_tests_smoothed_per_thousand,positive_rate,tests_per_case,stringency_index,population,population_density,median_age,aged_65_older,aged_70_older,gdp_per_capita,extreme_poverty,cardiovasc_death_rate,diabetes_prevalence,female_smokers,male_smokers,handwashing_facilities,hospital_beds_per_thousand,life_expectancy,human_development_index
Afghanistan,38716,75,45.429,1421,0,1.143,994.545,1.927,1.167,36.503,0,0.029,1.02,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,21.3,38928341,54.422,18.6,2.581,1.337,1803.987,0,597.029,9.59,0,0,37.746,0.5,64.83,0.498
Albania,11353,168,156.857,334,4,2.571,3945.027,58.378,54.506,116.061,1.39,0.894,1.07,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,54.63,2877800,104.871,38,13.188,8.643,11803.431,1.1,304.195,10.08,7.1,51.2,0,2.89,78.57,0.785
Algeria,48254,247,270,1612,7,8,1100.407,5.633,6.157,36.761,0.16,0.182,0.83,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,75.93,43851043,17.348,29.1,6.211,3.857,13913.839,0.5,278.364,6.73,0.7,30.4,83.741,1.9,76.88,0.754
Andorra,1344,0,18.429,53,0,0,17394.681,0,238.511,685.951,0,0,1.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,45.37,77265,163.755,0,0,0,0,0,109.135,7.97,29,37.8,0,0,83.73,0.858
Angola,3388,53,60.429,134,2,2.429,103.084,1.613,1.839,4.077,0.061,0.074,1.13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,81.02,32866268,23.89,16.8,2.405,1.362,5819.495,0,276.045,3.94,0,0,26.664,0,61.15,0.581
Antigua and Barbuda,95,0,0,3,0,0,970.1,0,0,30.635,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,97928,231.845,32.1,6.933,4.631,21490.943,0,191.511,13.17,0,0,0,3.8,77.02,0.78
Argentina,555537,9056,10963.571,11352,89,213.286,12291.79,200.373,242.58,251.174,1.969,4.719,1.07,0,0,0,0,0,0,0,0,14890,1515195,33.525,0.329,22957,0.508,0.478,2.1,87.96,45195777,16.177,31.9,11.198,7.441,18933.907,0.6,191.032,5.5,16.2,27.7,0,5,76.67,0.825
Armenia,45862,187,154.143,916,5,2.714,15477.009,63.107,52.018,309.122,1.687,0.916,1.14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2963234,102.931,35.7,11.232,7.571,8787.58,1.8,341.01,7.11,1.5,52.1,94.043,4.2,75.09,0.755
Australia,26692,41,53,816,6,7.714,1046.75,1.608,2.078,32,0.235,0.303,0.58,0,0,0,0,0,0,0,0,0,7016090,275.142,0,51249,2.01,0.001,967,75.46,25499881,3.202,37.9,15.504,10.129,44648.71,0.5,107.791,5.07,13,16.5,0,3.84,83.44,0.939
Austria,33159,463,555.429,756,2,2.857,3681.715,51.408,61.67,83.94,0.222,0.317,1.36,44,4.885,182,20.208,0,0,0,0,10573,1342066,149.012,1.174,12320,1.368,0.045,22.2,36.11,9006400,106.749,44.4,19.202,13.748,45436.686,0.7,145.183,6.35,28.4,30.9,0,7.37,81.54,0.908
Azerbaijan,38327,155,142.571,562,3,2,3780.091,15.287,14.061,55.429,0.296,0.197,0.94,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,82.41,10139175,119.309,32.4,6.018,3.871,15847.419,0,559.812,7.11,0.3,42.5,83.241,4.7,73,0.757
Bahamas,2928,0,60.286,67,0,1.571,7445.683,0,153.302,170.376,0,3.996,1.06,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,393248,39.497,34.3,8.996,5.2,27717.847,0,235.954,13.17,3.1,20.4,0,2.9,73.92,0.807
Bahrain,60307,721,698.857,212,1,1.857,35441.703,423.723,410.71,124.59,0.588,1.091,1.03,0,0,0,0,0,0,0,0,0,0,0,0,10535,6.191,0.066,15.1,60.19,1701583,1935.907,32.4,2.372,1.387,43290.705,0,151.689,16.52,5.8,37.6,0,2,77.29,0.846
Bangladesh,337520,1476,1766.143,4733,31,36.286,2049.434,8.962,10.724,28.739,0.188,0.22,0.86,0,0,0,0,0,0,0,0,12999,1731443,10.513,0.079,14167,0.086,0.125,8,80.09,164689383,1265.036,27.5,5.098,3.262,3523.984,14.8,298.003,8.38,1,44.7,34.808,0.8,72.59,0.608
Barbados,181,1,0.429,7,0,0,629.848,3.48,1.491,24.359,0,0,0.73,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,38.89,287371,664.463,39.8,14.952,9.473,16978.068,0,170.05,13.57,1.9,14.5,88.469,5.8,79.19,0.8
Belarus,74173,198,187.714,750,6,5.571,7849.559,20.954,19.865,79.371,0.635,0.59,1.13,0,0,0,0,0,0,0,0,0,1654618,175.104,0,10379,1.098,0.018,55.3,16.67,9449321,46.858,40.3,14.799,9.788,17167.967,0,443.129,5.18,10.5,46.1,0,11,74.79,0.808
Belgium,93455,977,726.857,9925,2,2.571,8063.684,84.3,62.716,856.37,0.173,0.222,1.35,71,6.126,293,25.281,0,0,215.493,18.594,19155,2664983,229.946,1.653,30551,2.636,0.024,42,52.78,11589616,375.564,41.8,18.571,12.849,42658.576,0.2,114.898,4.29,25.1,31.4,0,5.64,81.63,0.916
Belize,1480,22,40.857,19,0,0.571,3722.137,55.329,102.754,47.784,0,1.437,1.15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,72.22,397621,16.426,25,3.853,2.279,7824.362,0,176.957,17.11,0,0,90.083,1.3,74.62,0.708
Benin,2267,25,7.714,40,0,0,186.997,2.062,0.636,3.299,0,0,0.94,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,41.67,12123198,99.11,18.8,3.244,1.942,2064.236,49.6,235.848,0.99,0.6,12.3,11.035,0.5,61.77,0.515
Bhutan,245,1,2.429,0,0,0,317.517,1.296,3.147,0,0,0,0.77,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,89.35,771612,21.188,28.6,4.885,2.977,8708.597,1.5,217.066,9.75,0,0,79.807,1.7,71.78,0.612
Bolivia,126791,809,860.286,7344,47,278,10861.877,69.305,73.699,629.143,4.026,23.816,0.85,0,0,0,0,0,0,0,0,1895,271523,23.261,0.162,2799,0.24,0.307,3.3,84.26,11673029,10.202,25.4,6.704,4.393,6885.829,7.1,204.299,6.89,0,0,25.383,1.1,71.51,0.693
Bosnia and Herzegovina,23465,327,272.143,696,6,5.857,7152.186,99.67,82.95,212.142,1.829,1.785,1.16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,40.74,3280815,68.496,42.5,16.569,10.711,11713.895,0.2,329.635,10.08,30.2,47.7,97.164,3.5,77.4,0.768
Botswana,2252,0,35.714,10,0,0.286,957.636,0,15.187,4.252,0,0.121,0.78,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,52.78,2351625,4.044,25.8,3.941,2.242,15807.374,0,237.372,4.81,5.7,34.4,0,1.8,69.59,0.717
Brazil,4330455,14768,27562,131625,415,710.714,20372.916,69.477,129.667,619.239,1.952,3.344,0.94,0,0,0,0,0,0,0,0,0,0,0,0,47376,0.223,0,0,69.91,212559409,25.04,33.5,8.552,5.06,14103.452,3.4,177.961,8.11,10.1,17.9,0,2.2,75.88,0.759
Brunei,145,0,0,3,0,0,331.441,0,0,6.857,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,37.96,437483,81.347,32.4,4.591,2.382,71809.251,0,201.285,12.79,2,30.9,0,2.7,75.86,0.853
Bulgaria,17918,27,118.429,720,3,6.286,2578.706,3.886,17.044,103.62,0.432,0.905,1.06,53,7.628,740,106.499,0,0,0,0,0,0,0,0,3291,0.474,0.036,27.8,38.89,6948445,65.18,44.7,20.801,13.272,18563.307,1.5,424.688,5.81,30.1,44.4,0,7.454,75.05,0.813
Burkina Faso,1707,193,36.429,56,0,0.143,81.662,9.233,1.743,2.679,0,0.007,0.99,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,36.11,20903278,70.151,17.6,2.409,1.358,1703.102,43.7,269.048,2.42,1.6,23.9,11.877,0.4,61.58,0.423
Burundi,472,1,1.429,1,0,0,39.695,0.084,0.12,0.084,0,0,0.72,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14.81,11890781,423.062,17.5,2.562,1.504,702.225,71.7,293.068,6.05,0,0,6.144,0.8,61.58,0.417
Cambodia,275,0,0.143,0,0,0,16.448,0,0.009,0,0,0,0.22,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,37.04,16718971,90.672,25.6,4.412,2.385,3645.07,0,270.892,4,2,33.7,66.229,0.8,69.82,0.582
Cameroon,20167,158,80.429,415,0,0,759.704,5.952,3.03,15.633,0,0,0.98,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,55.56,26545864,50.885,18.8,3.165,1.919,3364.926,23.8,244.661,7.2,0,0,2.735,1.3,59.29,0.556
Canada,138640,476,678.571,9220,0,3.714,3673.346,12.612,17.979,244.289,0,0.098,1.27,0,0,0,0,0,0,0,0,85216,6154468,163.066,2.258,53349,1.414,0.013,78.6,60.65,37742157,4.037,41.4,16.984,10.797,44017.591,0.5,105.599,7.37,12,16.6,0,2.5,82.43,0.926
Cape Verde,4813,102,69,44,0,0.286,8656.662,183.457,124.103,79.138,0,0.514,1.07,0,0,0,0,0,0,0,0,224,0,0,0.403,444,0.799,0.155,6.4,68.98,555988,135.58,25.7,4.46,3.437,6222.554,0,182.219,2.42,2.1,16.5,0,2.1,72.98,0.654
Central African Republic,4749,0,2.857,62,0,0,983.278,0,0.592,12.837,0,0,0.6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,54.63,4829764,7.479,18.3,3.655,2.251,661.24,0,435.727,6.1,0,0,16.603,1,53.28,0.367
Chad,1084,1,6.429,80,0,0.143,65.994,0.061,0.391,4.87,0,0.009,1.03,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,64.81,16425859,11.833,16.7,2.486,1.446,1768.153,38.4,280.995,6.1,0,0,5.818,0,54.24,0.404
Chile,434748,2082,1748.286,11949,54,51,22742.375,108.913,91.456,625.072,2.825,2.668,0.99,0,0,0,0,0,0,0,0,36298,2820106,147.524,1.899,31075,1.626,0.056,17.8,81.94,19116209,24.282,35.4,11.087,6.938,22767.037,1.3,127.993,8.46,34.2,41.5,0,2.11,80.18,0.843
China,90197,29,19.857,4734,0,0.571,62.666,0.02,0.014,3.289,0,0,0.9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,46.76,1439323774,147.674,38.7,10.641,5.929,15308.712,0.7,261.899,9.74,1.9,48.4,0,4.34,76.91,0.752
Colombia,716319,7355,7114,22924,190,216,14077.799,144.548,139.811,450.525,3.734,4.245,0.92,0,0,0,0,0,0,0,0,26530,2947874,57.934,0.521,24533,0.482,0,0,71.3,50882884,44.223,32.2,7.646,4.312,13254.949,4.5,124.24,7.44,4.7,13.5,65.386,1.71,77.29,0.747
Comoros,456,0,0.571,7,0,0,524.382,0,0.657,8.05,0,0,0.65,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,869595,437.352,20.4,2.963,1.726,1413.89,18.1,261.516,11.88,4.4,23.6,15.574,2.2,64.32,0.503
Congo,4928,0,42.857,88,0,-2,893.062,0,7.767,15.948,0,-0.362,0.56,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,62.04,5518092,15.405,19,3.402,2.063,4881.406,37,344.094,7.2,1.7,52.3,47.964,0,64.57,0.606
Costa Rica,55454,0,1219.143,590,0,16,10885.897,0,239.324,115.82,0,3.141,1.08,0,0,0,0,0,0,0,0,911,161291,31.662,0.179,2416,0.474,0,0,61.11,5094114,96.079,33.6,9.468,5.694,15524.995,1.3,137.973,8.78,6.4,17.4,83.841,1.13,80.28,0.794
